Time (s),Voltage (mV)
879984.2605121,3.0
879984.2606,0.0
879984.2606886,0.0
879984.2607762,0.0
879984.2608632,0.0
879984.2609516,0.0
879984.261039,0.0
879984.261126,0.0
879984.2612129,0.0
879984.2613011,0.0
879984.2613893,0.0
879984.2614771,0.0
879984.2615649,0.0
879984.2616525,0.0
879984.2617416,0.0
879984.2618295,0.0
879984.2619169,0.0
879984.2620036,0.0
879984.2620911,0.0
879984.2621797,0.0
879984.2622668,0.0
879984.2623539,0.0
879984.2624407,0.0
879984.2625284,0.0
879984.2626165,0.0
879984.262703,0.0
879984.2627891,0.0
879984.2628754,0.0
879984.2629625,0.0
879984.2630493,3.0
879984.2631375,0.0
879984.2632254,0.0
879984.2633131,0.0
879984.2633999,0.0
879984.2634869,0.0
879984.2635743,0.0
879984.2636607,0.0
879984.2637474,0.0
879984.2638338,0.0
879984.2639204,0.0
879984.2640073,0.0
879984.264094,0.0
879984.2641805,0.0
879984.2642678,0.0
879984.2643548,0.0
879984.2644417,0.0
879984.264529,0.0
879984.2646159,0.0
879984.2647025,0.0
879984.2647891,0.0
879984.2648776,0.0
879984.264965,0.0
879984.2650524,0.0
879984.2651399,0.0
879984.2652267,0.0
879984.2653144,0.0
879984.2654015,0.0
879984.2654891,0.0
879984.2655761,0.0
879984.2656648,0.0
879984.2657546,0.0
879984.2659106,0.0
879984.2660073,3.0
879984.2661612,0.0
879984.2662755,0.0
879984.266364,0.0
879984.2664529,0.0
879984.2665401,0.0
879984.2666275,0.0
879984.2667163,0.0
879984.266807,0.0
879984.2668944,0.0
879984.2669817,0.0
879984.2670688,0.0
879984.2671561,0.0
879984.2672442,0.0
879984.2673326,0.0
879984.2674193,0.0
879984.2675079,0.0
879984.2675949,0.0
879984.2676833,0.0
879984.2677703,0.0
879984.2678569,0.0
879984.2679435,0.0
879984.2680315,0.0
879984.2681196,0.0
879984.2682072,0.0
879984.2682946,0.0
879984.2683817,0.0
879984.2684696,0.0
879984.2685578,0.0
879984.2686458,0.0
879984.2687325,0.0
879984.2688186,0.0
879984.2689058,0.0
879984.2689934,0.0
879984.269081,0.0
879984.2691684,0.0
879984.2692563,0.0
879984.2693435,0.0
879984.2694318,0.0
879984.2695206,0.0
879984.2696089,0.0
879984.2696968,0.0
879984.2697852,0.0
879984.2698736,0.0
879984.2699612,0.0
879984.2700488,0.0
879984.2701363,0.0
879984.2702239,0.0
879984.2703104,0.0
879984.2703985,0.0
879984.2704865,0.0
879984.2705745,0.0
879984.2706628,0.0
879984.2707498,0.0
879984.2708374,0.0
879984.270926,0.0
879984.2710136,0.0
879984.2711016,0.0
879984.2711888,0.0
879984.2712762,0.0
879984.2713643,0.0
879984.2714524,0.0
879984.2715395,6.0
879984.2716278,0.0
879984.2717158,0.0
879984.2718034,0.0
879984.2718911,0.0
879984.2719781,0.0
879984.2720652,0.0
879984.2721533,0.0
879984.2722428,0.0
879984.2723304,0.0
879984.2724177,0.0
879984.2725053,0.0
879984.2725928,3.0
879984.2726805,0.0
879984.272768,0.0
879984.2728556,0.0
879984.2729435,0.0
879984.2730301,0.0
879984.2731192,0.0
879984.273208,0.0
879984.2732961,0.0
879984.273385,0.0
879984.2734722,0.0
879984.2735612,3.0
879984.2736489,0.0
879984.273736,0.0
879984.2738225,0.0
879984.2739101,0.0
879984.2739971,0.0
879984.2740845,0.0
879984.274171,0.0
879984.274258,0.0
879984.2743447,0.0
879984.2744329,0.0
879984.2745207,0.0
879984.2746081,0.0
879984.2746958,0.0
879984.2747843,0.0
879984.2748731,3.0
879984.2749606,0.0
879984.2750479,0.0
879984.2751358,0.0
879984.2752225,0.0
879984.2753099,0.0
879984.2753971,0.0
879984.2754848,6.0
879984.2755717,0.0
879984.2756582,0.0
879984.2757453,0.0
879984.2758317,0.0
879984.2759185,0.0
879984.2760062,0.0
879984.2760938,0.0
879984.276181,0.0
879984.2762686,0.0
879984.2763568,0.0
879984.2764435,0.0
879984.2765318,0.0
879984.2766188,0.0
879984.276706,0.0
879984.2767926,0.0
879984.2768793,0.0
879984.2769669,0.0
879984.2770551,0.0
879984.2771424,0.0
879984.2772308,0.0
879984.2773184,0.0
879984.2774054,0.0
879984.2774932,0.0
879984.2775806,0.0
879984.2776687,0.0
879984.2777569,0.0
879984.2778452,0.0
879984.2779326,0.0
879984.2780203,0.0
879984.2781082,0.0
879984.2781955,0.0
879984.2782831,0.0
879984.2783706,0.0
879984.2784584,0.0
879984.2785461,0.0
879984.2786335,0.0
879984.278721,0.0
879984.278808,0.0
879984.2788961,3.0
879984.2789827,0.0
879984.2790697,0.0
879984.2791566,0.0
879984.2792441,0.0
879984.2793326,0.0
879984.2794198,0.0
879984.279508,0.0
879984.2795956,0.0
879984.2796822,0.0
879984.2797703,0.0
879984.2798583,0.0
879984.2799455,0.0
879984.280032,0.0
879984.2801187,0.0
879984.2802065,0.0
879984.2802938,0.0
879984.2803818,0.0
879984.2804682,0.0
879984.2805549,0.0
879984.2806422,0.0
879984.2807305,0.0
879984.2808186,0.0
879984.2809063,0.0
879984.2809943,0.0
879984.2810815,0.0
879984.2811683,0.0
879984.2812559,0.0
879984.2813436,0.0
879984.2814302,0.0
879984.2815173,0.0
879984.2816851,0.0
879984.2818429,0.0
879984.2819816,0.0
879984.2821235,0.0
879984.2822166,0.0
879984.2823076,0.0
879984.2823982,0.0
879984.2824888,0.0
879984.2825799,0.0
879984.2826725,0.0
879984.2827631,0.0
879984.2828536,0.0
879984.2829435,0.0
879984.2830335,3.0
879984.2831241,0.0
879984.2832153,0.0
879984.2833066,0.0
879984.2833973,0.0
879984.2834938,0.0
879984.2835862,0.0
879984.2836782,0.0
879984.2837725,0.0
879984.2838672,0.0
