Time (s),Voltage (mV)
879199.0666677,0.0
879199.0667741,3.0
879199.0668747,0.0
879199.0669735,0.0
879199.0670811,0.0
879199.0671805,0.0
879199.0672789,0.0
879199.0673872,0.0
879199.0674862,0.0
879199.0675835,0.0
879199.0676903,0.0
879199.0677918,0.0
879199.0678989,0.0
879199.0679982,0.0
879199.0680968,0.0
879199.0682046,0.0
879199.0683039,0.0
879199.0684022,0.0
879199.0685097,0.0
879199.0686094,0.0
879199.0687072,0.0
879199.0688133,0.0
879199.068912,0.0
879199.0690196,0.0
879199.0691196,0.0
879199.0692179,0.0
879199.0693253,0.0
879199.0694251,0.0
879199.0695233,0.0
879199.0696325,0.0
879199.0697319,0.0
879199.0698298,0.0
879199.0699365,0.0
879199.0700362,0.0
879199.0701426,0.0
879199.0702422,0.0
879199.0703404,0.0
879199.0704481,0.0
879199.0705469,0.0
879199.0706444,0.0
879199.0707517,0.0
879199.0708508,0.0
879199.0709488,0.0
879199.0710555,0.0
879199.0711535,0.0
879199.0712592,0.0
879199.0713588,0.0
879199.0714571,0.0
879199.0715634,0.0
879199.0716628,0.0
879199.0717629,0.0
879199.0718711,0.0
879199.0719708,0.0
879199.0720684,0.0
879199.0721787,3.0
879199.0722786,0.0
879199.0723851,0.0
879199.0724853,0.0
879199.0725833,0.0
879199.07269,0.0
879199.0727887,0.0
879199.0728872,0.0
879199.0729949,0.0
879199.0730937,0.0
879199.0731913,0.0
879199.0733003,0.0
879199.0734007,0.0
879199.0735085,0.0
879199.073608,0.0
879199.0737059,0.0
879199.0738114,0.0
879199.0739105,0.0
879199.0740082,0.0
879199.0741158,0.0
879199.0742166,0.0
879199.0743165,0.0
879199.0744261,0.0
879199.0745276,0.0
879199.0746356,0.0
879199.0747382,0.0
879199.0748379,0.0
879199.0749463,0.0
879199.0750455,0.0
879199.0751454,0.0
879199.0752542,0.0
879199.075356,0.0
879199.0754532,0.0
879199.0755621,0.0
879199.075661,0.0
879199.0757688,0.0
879199.0758691,0.0
879199.0759685,0.0
879199.0760794,0.0
879199.0761798,0.0
879199.0762787,0.0
879199.0763872,0.0
879199.0764874,0.0
879199.0765854,0.0
879199.0766938,0.0
879199.0767937,0.0
879199.0768999,0.0
879199.0770007,0.0
879199.0770998,0.0
879199.0772082,0.0
879199.0773085,0.0
879199.0774076,0.0
879199.0775157,0.0
879199.0776146,0.0
879199.0777129,0.0
879199.0778225,0.0
879199.0779228,0.0
879199.0780307,0.0
879199.0781308,0.0
879199.0782281,0.0
879199.0783366,0.0
879199.078437,0.0
879199.0785358,0.0
879199.0786435,3.0
879199.0787431,0.0
879199.0788405,0.0
879199.078948,0.0
879199.0790477,0.0
879199.079155,0.0
879199.0792545,0.0
879199.0793521,0.0
879199.07946,0.0
879199.0795603,0.0
879199.07966,0.0
879199.0797684,0.0
879199.0798676,0.0
879199.0799665,0.0
879199.0800747,0.0
879199.0801749,0.0
879199.0802833,0.0
879199.0803838,0.0
879199.0804839,0.0
879199.080591,0.0
879199.0806967,0.0
879199.0807961,0.0
879199.0809049,0.0
879199.081004,0.0
879199.0811033,0.0
879199.0812115,0.0
879199.0813117,0.0
879199.0814183,0.0
879199.0815183,0.0
879199.0816165,0.0
879199.0817238,0.0
879199.0818734,0.0
879199.0819849,0.0
879199.0820757,0.0
879199.0821664,0.0
879199.0822566,0.0
879199.0823503,0.0
879199.0824416,0.0
879199.0825328,0.0
879199.0826238,0.0
879199.0827157,0.0
879199.0828073,0.0
879199.0828998,0.0
879199.0829916,0.0
879199.0830816,0.0
879199.0831727,0.0
879199.0832709,0.0
879199.0833639,0.0
879199.0834555,0.0
879199.0835456,0.0
879199.0836369,0.0
879199.0837268,0.0
879199.0838175,0.0
879199.0839081,0.0
879199.0839984,0.0
879199.084095,0.0
879199.0841868,0.0
879199.0842775,0.0
879199.0843685,0.0
879199.0844591,0.0
879199.0845506,0.0
879199.08464,0.0
879199.0847311,0.0
879199.0848211,0.0
879199.084911,0.0
879199.0850005,0.0
879199.0850918,0.0
879199.0851819,0.0
879199.0852721,0.0
879199.0853684,0.0
879199.0854711,0.0
879199.0855764,0.0
879199.0856698,0.0
879199.0857657,0.0
879199.0858835,0.0
879199.0859825,0.0
879199.0860752,0.0
879199.0861659,0.0
879199.0862567,0.0
879199.0863469,0.0
879199.0864367,0.0
879199.0865273,0.0
879199.0866176,0.0
879199.0867081,0.0
879199.0867993,0.0
879199.0868902,0.0
879199.086981,0.0
879199.0870712,0.0
879199.0871646,0.0
879199.0872562,0.0
879199.0873467,0.0
879199.0874367,0.0
879199.0875267,0.0
879199.0876174,0.0
879199.0877086,0.0
879199.0877993,0.0
879199.0878898,0.0
879199.0879803,0.0
879199.088071,0.0
879199.0881614,0.0
879199.0882534,0.0
879199.0883446,0.0
879199.0884356,0.0
879199.0885275,0.0
879199.0886192,0.0
879199.08871,0.0
879199.0888017,3.0
879199.0888932,3.0
879199.0889845,0.0
879199.0890754,3.0
879199.0891659,0.0
879199.0892556,0.0
879199.0893458,0.0
879199.0894373,0.0
879199.0895282,0.0
879199.0896191,0.0
879199.0897099,0.0
879199.0898006,3.0
879199.0898915,0.0
879199.0899834,0.0
879199.0900746,0.0
879199.090166,0.0
879199.090258,0.0
879199.0903489,0.0
879199.0906242,0.0
879199.0907307,0.0
879199.0908258,0.0
879199.0909179,0.0
879199.0910095,0.0
879199.0911008,0.0
879199.0911917,0.0
879199.0912827,0.0
879199.0913741,0.0
879199.0914654,0.0
879199.0915553,0.0
879199.0916457,0.0
879199.0917357,0.0
879199.0918641,0.0
879199.0919541,0.0
879199.0920441,0.0
879199.0921335,0.0
879199.0922242,0.0
879199.0923152,0.0
879199.0924045,0.0
879199.0924941,0.0
879199.0925834,0.0
879199.0926726,0.0
879199.0927626,0.0
879199.0928519,3.0
879199.0929413,0.0
879199.0930331,0.0
879199.0931224,0.0
879199.0932128,0.0
879199.0933021,0.0
879199.0933928,0.0
879199.093482,0.0
879199.0935722,0.0
879199.0936627,0.0
879199.0937533,0.0
879199.0938437,0.0
879199.093937,0.0
879199.0940288,0.0
879199.0941206,0.0
879199.0942108,3.0
879199.0943024,0.0
879199.0943954,0.0
879199.0944869,0.0
879199.0945781,0.0
879199.0946696,3.0
879199.0947612,0.0
879199.094853,0.0
879199.0949457,0.0
879199.0950388,0.0
879199.0951308,0.0
879199.095221,0.0
879199.0953117,0.0
879199.0954019,0.0
879199.0954914,0.0
879199.0955806,0.0
879199.0956695,3.0
879199.0957593,0.0
879199.0958495,0.0
879199.0959396,0.0
879199.0960305,0.0
879199.0962318,0.0
879199.0963377,0.0
879199.096431,0.0
879199.0965265,0.0
879199.096618,0.0
879199.0967088,0.0
879199.0967996,0.0
879199.0968889,0.0
879199.0969784,0.0
879199.0970676,0.0
879199.0971578,0.0
879199.0972476,3.0
879199.0973378,3.0
879199.0974274,0.0
879199.0975172,0.0
879199.0976069,0.0
879199.0976965,0.0
879199.0977867,3.0
879199.0978764,0.0
879199.098043,0.0
879199.0981356,0.0
879199.098227,0.0
879199.0983186,0.0
879199.0984097,3.0
879199.0985004,0.0
879199.0985909,0.0
879199.0986813,0.0
879199.0987713,0.0
879199.0988621,0.0
879199.0989528,0.0
879199.0990426,0.0
879199.0991328,0.0
879199.0992236,0.0
879199.0993153,0.0
879199.0994064,0.0
879199.0994976,3.0
879199.0995882,0.0
879199.0996792,0.0
879199.09977,0.0
879199.0998611,0.0
879199.0999504,0.0
879199.1000409,0.0
879199.1001312,0.0
879199.1002214,0.0
879199.1003122,0.0
879199.100405,3.0
879199.100496,0.0
879199.1005864,0.0
879199.1006765,0.0
879199.1007673,0.0
879199.1008575,0.0
879199.1009481,0.0
879199.1010389,0.0
879199.1011287,0.0
879199.1012192,0.0
879199.1013085,0.0
879199.1014002,0.0
879199.1014918,0.0
879199.1015815,0.0
879199.1016709,0.0
879199.1017606,0.0
879199.1018504,0.0
879199.1019405,0.0
879199.1020327,0.0
879199.1021235,0.0
879199.1022144,0.0
879199.1023309,0.0
879199.1024232,0.0
879199.102514,0.0
879199.1026039,0.0
879199.1026946,0.0
879199.1027849,0.0
879199.1028763,0.0
879199.1029666,0.0
879199.1030563,0.0
879199.103147,0.0
879199.1032374,0.0
879199.1033283,0.0
879199.1034192,0.0
879199.1035096,0.0
879199.1036002,0.0
879199.1036903,0.0
879199.1037816,6.0
879199.1038717,0.0
879199.1039623,0.0
879199.1040539,0.0
879199.1041456,0.0
879199.1042362,0.0
879199.1043263,0.0
879199.1044175,0.0
879199.1045074,0.0
879199.1045982,0.0
879199.1046906,0.0
879199.1047806,0.0
879199.1048707,0.0
879199.1049608,0.0
879199.105052,0.0
879199.1051437,0.0
879199.1052357,0.0
879199.105327,0.0
879199.1054176,0.0
879199.1055082,0.0
879199.1055991,0.0
879199.1056898,0.0
879199.1057807,0.0
879199.1058711,0.0
879199.1059612,0.0
879199.1060532,3.0
879199.106143,0.0
879199.1062331,0.0
879199.1063225,0.0
879199.1064125,0.0
879199.1065038,3.0
879199.106595,0.0
879199.1066864,0.0
879199.106777,0.0
879199.1068678,0.0
879199.1069592,0.0
879199.1070495,0.0
879199.1071387,0.0
879199.1072288,0.0
879199.1073182,0.0
879199.1074081,0.0
879199.1074974,0.0
879199.1075869,0.0
879199.1076768,0.0
879199.1077664,0.0
879199.1078569,0.0
879199.1079478,0.0
879199.108039,0.0
879199.1081293,0.0
879199.1082199,0.0
879199.1083095,0.0
879199.1084,0.0
879199.1084901,3.0
879199.1085801,0.0
879199.1086703,0.0
879199.1087606,0.0
879199.1088518,3.0
879199.1089422,0.0
879199.1090317,0.0
879199.1091219,0.0
879199.1092117,0.0
879199.1093023,0.0
879199.1093934,0.0
879199.1094849,0.0
879199.1095761,0.0
879199.109666,0.0
879199.1097572,0.0
879199.109847,0.0
879199.1099376,0.0
879199.110028,0.0
879199.1101178,0.0
879199.1102072,0.0
879199.1102984,0.0
879199.1103887,0.0
879199.1104789,0.0
879199.1105691,0.0
879199.1106592,0.0
879199.1107494,0.0
879199.1108399,0.0
879199.1109303,0.0
879199.1110212,0.0
879199.111111,0.0
879199.111201,0.0
879199.1112911,0.0
879199.1113808,0.0
879199.1114704,0.0
879199.1115599,0.0
879199.1116507,0.0
879199.1117415,0.0
879199.1118409,0.0
879199.1119326,0.0
879199.1120252,0.0
879199.112115,0.0
879199.1122059,0.0
879199.1122967,0.0
879199.1123873,0.0
879199.1124778,0.0
879199.1125683,0.0
879199.1126597,0.0
879199.1127501,0.0
879199.1128407,0.0
879199.1129311,0.0
879199.1130217,0.0
879199.1131124,0.0
879199.1132019,0.0
879199.1132916,0.0
879199.1133814,0.0
879199.1134712,0.0
879199.11361,0.0
879199.113718,0.0
879199.1138093,0.0
879199.1139002,0.0
879199.1139907,0.0
879199.1140807,0.0
879199.1141709,0.0
879199.1142615,0.0
879199.1143524,0.0
879199.1144426,0.0
879199.1145327,0.0
879199.114623,0.0
879199.1147132,0.0
879199.1148037,0.0
879199.1148937,0.0
879199.1149849,0.0
879199.1150751,0.0
879199.1151645,0.0
879199.1152557,0.0
879199.1153463,0.0
879199.115437,0.0
879199.1155268,0.0
879199.1156176,0.0
879199.1157083,0.0
879199.115799,0.0
879199.11589,0.0
879199.1159805,0.0
879199.1160716,0.0
879199.1161619,0.0
879199.1162522,0.0
879199.1163425,0.0
879199.1164336,0.0
879199.1165237,3.0
879199.1166139,0.0
879199.116704,0.0
879199.1167969,0.0
879199.1168882,0.0
879199.1169789,0.0
879199.1170696,0.0
879199.1171603,0.0
879199.1172506,0.0
879199.1173411,0.0
879199.1174315,0.0
879199.1175222,0.0
879199.1176114,0.0
879199.1177027,0.0
879199.1177926,0.0
879199.1178826,0.0
879199.1179728,0.0
879199.1180628,0.0
879199.1181534,0.0
879199.1182451,0.0
879199.1183361,0.0
879199.1184264,0.0
879199.1185185,0.0
879199.1186104,0.0
879199.1187025,0.0
879199.1187942,0.0
879199.1188848,3.0
879199.1189762,0.0
879199.119067,0.0
879199.1191579,0.0
879199.1192484,0.0
879199.119339,0.0
879199.1194293,0.0
879199.1195199,0.0
879199.1196107,0.0
879199.1197013,0.0
879199.119794,0.0
879199.1198844,0.0
879199.1199745,0.0
879199.1200645,0.0
879199.1201541,0.0
879199.1202432,0.0
879199.1203324,0.0
879199.1204218,0.0
879199.1205125,0.0
879199.1206026,0.0
879199.1206924,0.0
879199.1207818,0.0
879199.1208716,0.0
879199.1209621,3.0
879199.1210524,0.0
879199.121143,0.0
879199.1212334,0.0
879199.1213238,0.0
879199.1214137,0.0
879199.1215038,0.0
879199.1215944,0.0
879199.1216848,0.0
879199.1217755,0.0
879199.1218661,0.0
879199.1219558,0.0
879199.1220454,0.0
879199.1221349,0.0
879199.1222251,0.0
879199.1223159,0.0
879199.1224064,0.0
879199.1224975,0.0
879199.1225879,0.0
879199.122679,0.0
879199.1227697,0.0
879199.1228601,0.0
879199.1229515,0.0
879199.1230426,0.0
879199.1231324,0.0
879199.1232229,0.0
879199.1233137,0.0
879199.1234044,0.0
879199.1234957,0.0
879199.1235878,0.0
879199.1236781,0.0
879199.1237686,0.0
879199.1238588,0.0
879199.1239495,0.0
879199.1240398,0.0
879199.1241299,0.0
879199.1242197,0.0
879199.1243103,0.0
879199.1244009,0.0
879199.124492,0.0
879199.1245813,0.0
879199.1246712,0.0
879199.1247613,0.0
879199.1248517,0.0
879199.1249416,0.0
879199.1250328,0.0
879199.1251222,0.0
879199.1252138,0.0
879199.1253046,0.0
879199.1253957,0.0
879199.1254873,0.0
879199.1255789,0.0
879199.1256693,0.0
879199.1257602,0.0
879199.1258507,0.0
879199.1259414,3.0
879199.1260305,3.0
879199.1261207,0.0
879199.1262108,0.0
879199.1263014,3.0
879199.1263923,0.0
879199.126483,0.0
879199.1265737,0.0
879199.1266643,6.0
879199.1267542,0.0
879199.1268454,0.0
879199.1269363,0.0
879199.1270263,3.0
879199.1271163,6.0
879199.1272062,0.0
879199.1272956,0.0
879199.1273857,0.0
879199.1274829,0.0
879199.1275739,0.0
879199.1276644,3.0
879199.1277558,0.0
879199.1278461,0.0
879199.1279372,0.0
879199.1280284,0.0
879199.1281194,3.0
879199.1282113,0.0
879199.1283017,0.0
879199.1283931,0.0
879199.1284852,0.0
879199.1285748,0.0
879199.1286665,0.0
879199.1287567,0.0
879199.1288473,0.0
879199.1289382,0.0
879199.1290285,0.0
879199.129119,0.0
879199.1292113,0.0
879199.1293022,0.0
879199.1293935,0.0
879199.1294839,0.0
879199.1295751,0.0
879199.1297511,0.0
879199.1299045,0.0
879199.1301021,0.0
879199.1302516,0.0
879199.1304321,0.0
879199.130575,0.0
879199.1306703,0.0
879199.1308436,0.0
879199.1309557,0.0
879199.1310623,0.0
879199.1314174,0.0
879199.1315148,0.0
879199.1316085,0.0
879199.1317015,0.0
879199.1317941,0.0
879199.1318852,0.0
879199.1319757,0.0
879199.1320662,0.0
879199.1321573,0.0
879199.1322486,0.0
879199.1323399,0.0
879199.13243,0.0
879199.13252,0.0
879199.1326099,0.0
879199.1326993,0.0
879199.1327889,0.0
879199.1328796,0.0
879199.1329689,0.0
879199.1330593,0.0
879199.1331508,0.0
879199.1332413,0.0
879199.1333315,0.0
879199.1334221,0.0
879199.1335137,0.0
879199.133606,0.0
879199.1336966,0.0
879199.1337874,0.0
879199.1338773,3.0
879199.1339671,0.0
879199.1340566,0.0
879199.1341457,0.0
879199.1342346,0.0
879199.1343259,0.0
879199.1344166,0.0
879199.1345073,0.0
879199.1345984,0.0
879199.134689,3.0
879199.1347804,0.0
879199.1348717,0.0
879199.1349627,0.0
879199.1350544,0.0
879199.1351464,0.0
879199.1352375,0.0
879199.1353288,0.0
879199.1354206,0.0
879199.135512,0.0
879199.135602,0.0
879199.1356917,0.0
879199.1357821,0.0
879199.1358748,0.0
879199.1359647,0.0
879199.1360541,0.0
879199.136145,0.0
879199.1362356,3.0
879199.1363275,0.0
879199.1364213,0.0
879199.1365142,0.0
879199.1366055,0.0
879199.1366957,0.0
879199.1367853,0.0
879199.1368759,0.0
879199.1369659,0.0
879199.1370557,0.0
879199.1371458,0.0
879199.1372363,0.0
879199.1373262,0.0
879199.1374164,0.0
879199.1375061,0.0
879199.1375975,0.0
879199.1376883,0.0
879199.1377799,0.0
879199.1378706,0.0
879199.1379609,6.0
879199.1380508,0.0
879199.1381404,0.0
879199.1382309,0.0
879199.1383228,0.0
879199.1384128,0.0
879199.1385031,0.0
879199.1385929,0.0
879199.1386847,0.0
879199.1387766,0.0
879199.1388678,0.0
879199.1389593,0.0
879199.1390507,0.0
879199.1391403,0.0
879199.1392306,0.0
879199.1393224,0.0
879199.1394139,0.0
879199.1395038,0.0
879199.1395938,0.0
879199.1396841,0.0
879199.1397744,0.0
879199.1398656,0.0
879199.1399554,0.0
879199.1400454,3.0
879199.1401352,3.0
879199.1402253,0.0
879199.1403186,0.0
879199.1404108,0.0
879199.1405024,0.0
879199.1405925,0.0
879199.1406824,0.0
879199.1407725,3.0
879199.1408643,0.0
879199.140956,0.0
879199.1410468,0.0
879199.1411418,0.0
879199.1412322,0.0
879199.1413243,0.0
879199.1414161,0.0
879199.1415061,0.0
879199.141598,0.0
879199.1416898,0.0
879199.1417797,0.0
879199.14187,0.0
879199.1419601,0.0
879199.1420503,0.0
879199.1421401,0.0
879199.1422318,0.0
879199.1423234,0.0
879199.1424133,0.0
879199.1425034,0.0
879199.1425942,0.0
879199.1426865,0.0
879199.1427767,0.0
879199.1428669,0.0
879199.1429582,0.0
879199.1430489,0.0
879199.1431452,0.0
879199.1432355,0.0
879199.143327,0.0
879199.1434178,0.0
879199.14351,0.0
879199.1436021,0.0
879199.1436941,0.0
879199.1437879,0.0
879199.1438794,0.0
879199.143972,0.0
879199.1440623,0.0
879199.1441541,0.0
879199.144246,0.0
879199.1443374,0.0
879199.1444299,0.0
879199.1445212,0.0
879199.1446133,0.0
879199.144705,0.0
879199.1447961,0.0
879199.1448877,0.0
879199.1449785,0.0
879199.1450699,0.0
879199.1451618,0.0
879199.1452518,0.0
879199.1454185,0.0
879199.1455131,0.0
879199.1456057,0.0
879199.1456982,0.0
879199.1457901,0.0
879199.1458808,0.0
879199.1459703,0.0
879199.14606,0.0
879199.1461502,0.0
879199.1462402,0.0
879199.1463323,0.0
879199.1464241,0.0
879199.146516,0.0
879199.1466062,0.0
879199.1466972,0.0
879199.146788,0.0
879199.1468806,0.0
879199.1469726,0.0
879199.1470628,0.0
879199.1471545,0.0
879199.1472452,0.0
879199.1473359,0.0
879199.1474283,0.0
879199.1475194,0.0
879199.1476114,0.0
879199.1477052,0.0
879199.1477961,0.0
879199.1478885,0.0
879199.1479803,0.0
879199.1480705,0.0
879199.1481609,0.0
879199.148252,0.0
879199.1483421,0.0
879199.1484321,0.0
879199.1485218,0.0
879199.148612,0.0
879199.1487024,0.0
879199.1487929,0.0
879199.1488846,0.0
879199.1489759,0.0
879199.1490668,0.0
879199.1491588,0.0
879199.1492503,0.0
879199.1493412,0.0
879199.1494327,0.0
879199.149523,0.0
879199.1496133,0.0
879199.1497041,0.0
879199.1497942,0.0
879199.1498843,0.0
879199.1499751,6.0
879199.1500669,0.0
879199.1501572,0.0
879199.1502471,0.0
879199.1503369,0.0
879199.1504271,0.0
879199.1505181,0.0
879199.1506096,0.0
879199.1507011,0.0
879199.1507929,0.0
879199.1508849,0.0
879199.1509754,0.0
879199.1510655,0.0
879199.1511564,0.0
879199.1512467,0.0
879199.151337,0.0
879199.1514272,0.0
879199.1515176,0.0
879199.1516095,0.0
879199.1517,0.0
879199.1517899,0.0
879199.1518801,0.0
879199.1519707,0.0
879199.1520617,0.0
879199.1521531,0.0
879199.1522438,0.0
879199.1523336,0.0
879199.1524242,0.0
879199.1525149,0.0
879199.1526061,0.0
879199.1526963,6.0
879199.1527886,0.0
879199.1528803,0.0
879199.1529708,0.0
879199.1530621,0.0
879199.1531533,0.0
879199.153244,0.0
879199.1533366,0.0
879199.1534277,0.0
879199.15352,0.0
879199.1536123,0.0
879199.1537046,0.0
879199.1537958,0.0
879199.1538877,0.0
879199.1539784,0.0
879199.1540696,0.0
879199.1541599,0.0
879199.1542503,0.0
879199.1543436,0.0
879199.1544355,0.0
879199.154527,0.0
879199.154617,0.0
879199.1547091,0.0
879199.1548007,0.0
879199.1548924,0.0
879199.1549826,0.0
879199.155074,0.0
879199.1551654,0.0
879199.1552566,0.0
879199.1553481,0.0
879199.1554401,0.0
879199.1555327,0.0
879199.1556244,0.0
879199.1557162,0.0
879199.1558066,0.0
879199.1558971,0.0
879199.1559892,3.0
879199.1560804,0.0
879199.1561718,0.0
879199.1562629,0.0
879199.1563541,0.0
879199.1564445,0.0
879199.156534,0.0
879199.1566243,0.0
879199.1567152,0.0
879199.1568069,0.0
879199.1568988,0.0
879199.156989,0.0
879199.1570804,3.0
879199.1571721,0.0
879199.1572631,0.0
879199.1573546,0.0
879199.1574458,0.0
