61516001.0,0.0
61517001.0,0.0
61518001.0,0.0
61519001.0,0.0
61520001.0,0.0
61521001.0,0.0
61522001.0,0.0
61523001.0,0.0
61524001.0,0.0
61525001.0,0.0
61526001.0,0.0
61527001.0,0.0
61528001.0,3.0
61529001.0,0.0
61530001.0,0.0
61531001.0,0.0
61532001.0,0.0
61533001.0,0.0
61534001.0,3.0
61535001.0,0.0
61536001.0,0.0
61537001.0,0.0
61538001.0,0.0
61539001.0,0.0
61540001.0,0.0
61541001.0,0.0
61542001.0,0.0
61543001.0,0.0
61544001.0,3.0
61545001.0,0.0
61546001.0,0.0
61547001.0,0.0
61548001.0,0.0
61549001.0,0.0
61550001.0,0.0
61551001.0,0.0
61552001.0,0.0
61553001.0,0.0
61554001.0,0.0
61555001.0,0.0
61556001.0,0.0
61557001.0,3.0
61558001.0,0.0
61559001.0,0.0
61560001.0,0.0
61561001.0,0.0
61562001.0,0.0
61563001.0,0.0
61564001.0,0.0
61565001.0,0.0
61566001.0,0.0
61567001.0,0.0
61568001.0,0.0
61569001.0,0.0
61570001.0,0.0
61571001.0,0.0
61572001.0,0.0
61573001.0,0.0
61574001.0,0.0
61575001.0,0.0
61576001.0,0.0
61577001.0,0.0
61578001.0,0.0
61579001.0,0.0
61580001.0,0.0
61581001.0,0.0
61582001.0,0.0
61583001.0,0.0
61584001.0,0.0
61585001.0,0.0
61586001.0,0.0
61587001.0,0.0
61588001.0,0.0
61589001.0,0.0
61590001.0,0.0
61591001.0,0.0
61592001.0,0.0
61593001.0,0.0
61594001.0,0.0
61595001.0,0.0
61596001.0,0.0
61597001.0,0.0
61598001.0,0.0
61599001.0,3.0
61600001.0,0.0
61601001.0,0.0
61602001.0,0.0
61603001.0,0.0
61604001.0,0.0
61605001.0,0.0
61606001.0,0.0
61607001.0,0.0
61608001.0,0.0
61609001.0,0.0
61610001.0,0.0
61611001.0,0.0
61612001.0,0.0
61613001.0,0.0
61614001.0,0.0
61615001.0,0.0
61616001.0,0.0
61617001.0,0.0
61618001.0,0.0
61619001.0,0.0
61620001.0,0.0
61621001.0,0.0
61622001.0,0.0
61623001.0,0.0
61624001.0,0.0
61625001.0,0.0
61626001.0,0.0
61627001.0,0.0
61628001.0,0.0
61629001.0,3.0
61630001.0,0.0
61631001.0,0.0
61632001.0,0.0
61633001.0,3.0
61634001.0,0.0
61635001.0,0.0
61636001.0,0.0
61637001.0,0.0
61638001.0,0.0
61639001.0,0.0
61640001.0,0.0
61641001.0,0.0
61642001.0,0.0
61643001.0,3.0
61644001.0,0.0
61645001.0,0.0
61646001.0,0.0
61647001.0,0.0
61648001.0,0.0
61649001.0,0.0
61650001.0,0.0
61651001.0,3.0
61652001.0,0.0
61653001.0,0.0
61654001.0,0.0
61655001.0,0.0
61656001.0,0.0
61657001.0,0.0
61658001.0,0.0
61659001.0,0.0
61660001.0,0.0
61661001.0,0.0
61662001.0,0.0
61663001.0,0.0
61664001.0,0.0
61665001.0,0.0
61666001.0,0.0
61667001.0,0.0
61668001.0,0.0
61669001.0,0.0
61670001.0,0.0
61671001.0,0.0
61672001.0,0.0
61673001.0,0.0
61674001.0,0.0
61675001.0,0.0
61676001.0,0.0
61677001.0,0.0
61678001.0,0.0
61679001.0,0.0
61680001.0,0.0
61681001.0,0.0
61682001.0,0.0
61683001.0,3.0
61684001.0,0.0
61685001.0,0.0
61686001.0,0.0
61687001.0,0.0
61688001.0,0.0
61689001.0,3.0
61690001.0,0.0
61691001.0,0.0
61692001.0,0.0
61693001.0,0.0
61694001.0,0.0
61695001.0,0.0
61696001.0,0.0
61697001.0,0.0
61698001.0,0.0
61699001.0,0.0
61700001.0,0.0
61701001.0,0.0
61702001.0,0.0
61703001.0,0.0
61704001.0,3.0
61705001.0,0.0
61706001.0,0.0
61707001.0,0.0
61708001.0,0.0
61709001.0,0.0
61710001.0,0.0
61711001.0,0.0
61712001.0,0.0
61713001.0,0.0
61714001.0,0.0
61715001.0,0.0
61716001.0,0.0
61717001.0,0.0
61718001.0,0.0
61719001.0,0.0
61720001.0,0.0
61721001.0,0.0
61722001.0,0.0
61723001.0,0.0
61724001.0,0.0
61725001.0,0.0
61726001.0,0.0
61727001.0,0.0
61728001.0,0.0
61729001.0,0.0
61730001.0,0.0
61731001.0,0.0
61732001.0,0.0
61733001.0,0.0
61734001.0,0.0
61735001.0,0.0
61736001.0,0.0
61737001.0,0.0
61738001.0,0.0
61739001.0,0.0
61740001.0,0.0
61741001.0,0.0
61742001.0,0.0
61743001.0,0.0
61744001.0,0.0
61745001.0,0.0
61746001.0,0.0
61747001.0,0.0
61748001.0,3.0
61749001.0,0.0
61750001.0,0.0
61751001.0,0.0
61752001.0,0.0
61753001.0,0.0
61754001.0,0.0
61755001.0,0.0
61756001.0,0.0
61757001.0,0.0
61758001.0,0.0
61759001.0,0.0
61760001.0,0.0
61761001.0,0.0
61762001.0,0.0
61763001.0,3.0
61764001.0,0.0
61765001.0,0.0
61766001.0,0.0
61767001.0,0.0
61768001.0,0.0
61769001.0,0.0
61770001.0,0.0
61771001.0,0.0
61772001.0,0.0
61773001.0,0.0
61774001.0,0.0
61775001.0,6.0
61776001.0,0.0
61777001.0,0.0
61778001.0,0.0
61779001.0,0.0
61780001.0,0.0
61781001.0,0.0
61782001.0,0.0
61783001.0,0.0
61784001.0,0.0
61785001.0,0.0
61786001.0,0.0
61787001.0,0.0
61788001.0,0.0
61789001.0,0.0
61790001.0,3.0
61791001.0,0.0
61792001.0,3.0
61793001.0,0.0
61794001.0,3.0
61795001.0,0.0
61796001.0,0.0
61797001.0,0.0
61798001.0,0.0
61799001.0,0.0
61800001.0,0.0
61801001.0,0.0
61802001.0,0.0
61803001.0,0.0
61804001.0,0.0
61805001.0,0.0
61806001.0,0.0
61807001.0,0.0
61808001.0,0.0
61809001.0,0.0
61810001.0,3.0
