Time (s),Voltage (mV)
0.0,877859.4792181
0.0,877859.4793088
0.0,877859.4793988
0.0,877859.4794897
0.0,877859.4795796
0.0,877859.4796703
0.0,877859.4797619
0.0,877859.4798542
3.0,877859.4799455
0.0,877859.4800381
0.0,877859.4801304
0.0,877859.4802227
0.0,877859.4803169
0.0,877859.4804096
0.0,877859.4804998
0.0,877859.4805921
0.0,877859.4806844
0.0,877859.4807749
0.0,877859.4808651
0.0,877859.4809579
0.0,877859.4810494
0.0,877859.4811405
0.0,877859.4812329
0.0,877859.4813253
0.0,877859.4814178
0.0,877859.4815105
0.0,877859.4816025
0.0,877859.4816949
0.0,877859.4817877
0.0,877859.4818803
0.0,877859.481973
0.0,877859.4820636
0.0,877859.4821541
3.0,877859.4822446
0.0,877859.482335
0.0,877859.4824254
0.0,877859.4825156
0.0,877859.4826079
0.0,877859.4826998
0.0,877859.482792
0.0,877859.4828846
0.0,877859.4829776
0.0,877859.4830696
3.0,877859.483162
0.0,877859.4832543
0.0,877859.4833461
0.0,877859.4834384
3.0,877859.483531
0.0,877859.4836215
0.0,877859.4837118
0.0,877859.4838016
3.0,877859.483892
0.0,877859.483983
0.0,877859.4840737
0.0,877859.4841637
0.0,877859.4842562
0.0,877859.4843487
0.0,877859.4844389
0.0,877859.4845313
0.0,877859.484624
3.0,877859.4847164
0.0,877859.4848069
0.0,877859.4848996
0.0,877859.4849911
0.0,877859.4850813
0.0,877859.4851716
0.0,877859.4852614
0.0,877859.485352
0.0,877859.4854479
0.0,877859.4855406
0.0,877859.4856312
0.0,877859.4857238
0.0,877859.4858141
0.0,877859.4859045
0.0,877859.4859955
0.0,877859.4860859
0.0,877859.4861786
0.0,877859.4862713
0.0,877859.4863642
0.0,877859.4864545
0.0,877859.4865475
0.0,877859.4866383
0.0,877859.4867309
0.0,877859.4868248
0.0,877859.4869189
0.0,877859.487012
0.0,877859.4871041
0.0,877859.4871959
0.0,877859.4872879
0.0,877859.4873797
3.0,877859.4874718
0.0,877859.4875641
0.0,877859.4876543
0.0,877859.487747
0.0,877859.4878375
0.0,877859.4879278
0.0,877859.4880189
0.0,877859.4881092
0.0,877859.4882011
0.0,877859.4882939
0.0,877859.4883871
0.0,877859.4884813
0.0,877859.4885715
0.0,877859.4886613
0.0,877859.4887518
0.0,877859.4888416
0.0,877859.488932
0.0,877859.4890221
0.0,877859.4891117
0.0,877859.4892017
0.0,877859.4892919
0.0,877859.4893822
0.0,877859.4894724
0.0,877859.4895623
0.0,877859.4896665
0.0,877859.4898139
0.0,877859.4899055
0.0,877859.4899999
0.0,877859.4900907
3.0,877859.4901816
0.0,877859.4902726
0.0,877859.4903639
0.0,877859.4904559
0.0,877859.4905484
0.0,877859.4906414
3.0,877859.4907339
0.0,877859.4908269
0.0,877859.4909174
0.0,877859.4910084
0.0,877859.4910988
0.0,877859.4911892
0.0,877859.4912796
0.0,877859.4913699
0.0,877859.4914607
0.0,877859.4915537
0.0,877859.4916457
0.0,877859.4917373
0.0,877859.4918298
0.0,877859.4919225
0.0,877859.4920155
0.0,877859.4921092
0.0,877859.4922023
0.0,877859.4922951
0.0,877859.4923879
0.0,877859.4924804
0.0,877859.4925731
0.0,877859.4926653
0.0,877859.4927585
0.0,877859.4928508
3.0,877859.4929441
0.0,877859.493038
0.0,877859.4931286
0.0,877859.4932191
0.0,877859.4933115
0.0,877859.4934025
0.0,877859.4934953
0.0,877859.4935859
0.0,877859.4936765
0.0,877859.4937695
0.0,877859.4938602
0.0,877859.4939513
0.0,877859.4940421
0.0,877859.4941324
0.0,877859.4942253
0.0,877859.4943185
0.0,877859.494412
0.0,877859.4945031
0.0,877859.4945942
0.0,877859.4946851
0.0,877859.4947784
0.0,877859.4948718
0.0,877859.494965
0.0,877859.4950582
0.0,877859.4951509
0.0,877859.4952435
0.0,877859.495336
0.0,877859.4954287
0.0,877859.4955214
0.0,877859.4956144
0.0,877859.495707
0.0,877859.4957998
0.0,877859.4958905
0.0,877859.4959851
0.0,877859.4960756
0.0,877859.4961666
0.0,877859.4962578
3.0,877859.4963489
0.0,877859.4964424
0.0,877859.4965334
0.0,877859.4966248
0.0,877859.4967155
0.0,877859.4968067
0.0,877859.4968972
0.0,877859.4969886
0.0,877859.4970797
0.0,877859.4971702
0.0,877859.4972627
0.0,877859.4973556
0.0,877859.4974463
0.0,877859.4975374
0.0,877859.4976282
0.0,877859.4977195
0.0,877859.4978104
0.0,877859.497901
0.0,877859.4979921
0.0,877859.4980829
0.0,877859.4981736
0.0,877859.4982645
0.0,877859.4983548
0.0,877859.4984452
0.0,877859.4985377
0.0,877859.4986291
0.0,877859.4987227
0.0,877859.4988137
0.0,877859.4989048
0.0,877859.4989965
0.0,877859.4990872
0.0,877859.4991778
0.0,877859.4992689
0.0,877859.4993603
0.0,877859.4994507
0.0,877859.4995415
0.0,877859.4996323
0.0,877859.4997254
0.0,877859.4998158
0.0,877859.4999065
0.0,877859.4999975
0.0,877859.5000901
0.0,877859.5001828
0.0,877859.5002734
0.0,877859.5003641
0.0,877859.5004543
0.0,877859.5005449
0.0,877859.5006358
0.0,877859.5007259
0.0,877859.5008168
0.0,877859.5009074
0.0,877859.5010052
0.0,877859.5010996
0.0,877859.5011906
0.0,877859.5012817
0.0,877859.5013723
0.0,877859.501463
0.0,877859.5015533
0.0,877859.5016438
0.0,877859.5017348
0.0,877859.5018258
0.0,877859.5019163
0.0,877859.5020076
0.0,877859.5020979
0.0,877859.5021886
3.0,877859.5022796
0.0,877859.5023708
0.0,877859.5024618
0.0,877859.5025523
0.0,877859.5026451
0.0,877859.5027386
0.0,877859.5028318
0.0,877859.5029249
0.0,877859.5030185
0.0,877859.5031111
0.0,877859.5032047
0.0,877859.5032986
0.0,877859.5033893
0.0,877859.5034801
0.0,877859.5035731
0.0,877859.5036659
0.0,877859.5037604
3.0,877859.503853
0.0,877859.5039454
0.0,877859.5040362
0.0,877859.5041289
0.0,877859.5042221
0.0,877859.5043149
0.0,877859.5044076
0.0,877859.504501
0.0,877859.5045944
0.0,877859.504687
0.0,877859.5047779
0.0,877859.5048682
0.0,877859.5049592
0.0,877859.5050498
0.0,877859.505143
0.0,877859.5052338
0.0,877859.5053249
0.0,877859.5054159
0.0,877859.5055066
0.0,877859.5055996
0.0,877859.5056905
0.0,877859.5059055
0.0,877859.5060032
0.0,877859.5060963
0.0,877859.506191
0.0,877859.5062848
0.0,877859.5063764
0.0,877859.5064685
0.0,877859.5065601
0.0,877859.5066513
0.0,877859.506743
0.0,877859.5068344
0.0,877859.5069286
0.0,877859.5070232
0.0,877859.5071155
0.0,877859.5072069
0.0,877859.5072986
6.0,877859.5073899
0.0,877859.5074827
0.0,877859.5075747
0.0,877859.5076668
0.0,877859.5077577
0.0,877859.5078492
0.0,877859.5079405
0.0,877859.5080318
0.0,877859.5081225
0.0,877859.5082139
0.0,877859.5083047
0.0,877859.5083968
0.0,877859.5084888
0.0,877859.5085824
0.0,877859.5086758
0.0,877859.5087699
0.0,877859.5088636
0.0,877859.508958
0.0,877859.509052
0.0,877859.5091457
6.0,877859.5092414
0.0,877859.5093331
0.0,877859.5094242
0.0,877859.5095158
0.0,877859.5096068
0.0,877859.5097001
0.0,877859.5097905
0.0,877859.5098817
0.0,877859.5099737
0.0,877859.510065
0.0,877859.5101564
0.0,877859.5102498
3.0,877859.5103429
0.0,877859.5104381
0.0,877859.5105315
0.0,877859.5106231
0.0,877859.5107141
0.0,877859.5108052
0.0,877859.5108967
0.0,877859.5109881
0.0,877859.51108
0.0,877859.511171
0.0,877859.5112617
0.0,877859.5113856
0.0,877859.511491
0.0,877859.511582
0.0,877859.5116731
3.0,877859.5117683
0.0,877859.5118618
0.0,877859.5119532
0.0,877859.5120443
0.0,877859.5121374
0.0,877859.5122307
0.0,877859.5123212
0.0,877859.5124127
0.0,877859.5125037
0.0,877859.5125951
0.0,877859.5126861
0.0,877859.5127767
0.0,877859.5128678
0.0,877859.5129588
0.0,877859.5130498
0.0,877859.5131429
0.0,877859.5132358
0.0,877859.5133284
0.0,877859.5134209
0.0,877859.513514
0.0,877859.5136071
0.0,877859.5136996
0.0,877859.5137925
0.0,877859.5138853
0.0,877859.5139771
0.0,877859.5140707
0.0,877859.514164
0.0,877859.5142571
0.0,877859.5143505
0.0,877859.5144439
0.0,877859.5145351
0.0,877859.5146255
0.0,877859.5147183
0.0,877859.5148109
0.0,877859.5149039
0.0,877859.5149974
0.0,877859.5150907
0.0,877859.5151838
0.0,877859.5152777
0.0,877859.5153708
0.0,877859.5154647
0.0,877859.515558
0.0,877859.5156518
0.0,877859.5157449
0.0,877859.5158383
0.0,877859.5159314
0.0,877859.5160252
0.0,877859.5161184
3.0,877859.516211
0.0,877859.5163037
0.0,877859.5163971
0.0,877859.5164916
0.0,877859.5165845
0.0,877859.5166758
0.0,877859.5167668
0.0,877859.5168579
0.0,877859.5169486
0.0,877859.5170395
0.0,877859.5171322
0.0,877859.5172253
0.0,877859.5173164
0.0,877859.5174095
0.0,877859.5175024
0.0,877859.5175952
0.0,877859.5176882
0.0,877859.5177816
0.0,877859.5178743
0.0,877859.5179679
0.0,877859.5180609
0.0,877859.5181541
0.0,877859.5182468
0.0,877859.5183406
0.0,877859.5184338
0.0,877859.5185249
0.0,877859.5186181
0.0,877859.5187116
0.0,877859.5188045
0.0,877859.5188979
0.0,877859.5189922
0.0,877859.5190855
0.0,877859.5191786
0.0,877859.5192725
0.0,877859.5193659
0.0,877859.519459
0.0,877859.5195521
0.0,877859.5196429
0.0,877859.5197345
0.0,877859.5198273
0.0,877859.51992
0.0,877859.5200152
0.0,877859.5201082
0.0,877859.5202
0.0,877859.5202928
0.0,877859.5203851
0.0,877859.5204775
0.0,877859.5205702
0.0,877859.5206622
3.0,877859.5207544
0.0,877859.5208463
0.0,877859.520938
0.0,877859.5210309
0.0,877859.5211232
0.0,877859.5212154
0.0,877859.5213073
0.0,877859.521455
0.0,877859.5215681
0.0,877859.5216609
0.0,877859.5217516
0.0,877859.5218969
0.0,877859.5219893
0.0,877859.5220818
0.0,877859.5221745
0.0,877859.5222675
0.0,877859.5223616
0.0,877859.5224541
0.0,877859.5225468
0.0,877859.5226392
0.0,877859.5227313
0.0,877859.5228234
0.0,877859.5229159
0.0,877859.523009
0.0,877859.5231018
0.0,877859.5231941
0.0,877859.5232862
0.0,877859.5233788
0.0,877859.5234713
0.0,877859.523564
0.0,877859.5236563
0.0,877859.523749
0.0,877859.5238416
0.0,877859.5239344
0.0,877859.5240273
0.0,877859.5241199
0.0,877859.5242103
0.0,877859.5243006
0.0,877859.5243911
0.0,877859.5244836
0.0,877859.5245763
0.0,877859.5246687
0.0,877859.524759
0.0,877859.5248496
0.0,877859.5249403
0.0,877859.5250312
0.0,877859.5251235
0.0,877859.5252159
3.0,877859.5253067
0.0,877859.5253975
0.0,877859.52549
0.0,877859.5255826
0.0,877859.5256752
0.0,877859.5257669
0.0,877859.5258597
0.0,877859.5259514
0.0,877859.5260437
0.0,877859.5261361
0.0,877859.5262288
0.0,877859.5263213
0.0,877859.5264136
0.0,877859.5265072
0.0,877859.5266123
0.0,877859.5267066
0.0,877859.5267992
0.0,877859.5268901
0.0,877859.5269833
0.0,877859.5270759
0.0,877859.5271679
0.0,877859.5272606
0.0,877859.5273534
0.0,877859.5274461
0.0,877859.5275388
0.0,877859.527634
6.0,877859.5277275
0.0,877859.5278211
0.0,877859.5279142
0.0,877859.5280064
0.0,877859.5280985
0.0,877859.5281913
0.0,877859.5282861
0.0,877859.5283793
0.0,877859.5284723
0.0,877859.5285653
0.0,877859.5286579
0.0,877859.5287508
0.0,877859.5288416
0.0,877859.5289321
0.0,877859.5290231
0.0,877859.5291154
0.0,877859.5292079
0.0,877859.5293003
0.0,877859.529393
0.0,877859.5294854
0.0,877859.5295782
0.0,877859.5296956
0.0,877859.5298473
0.0,877859.5299403
0.0,877859.5300329
0.0,877859.5301254
0.0,877859.530218
0.0,877859.5303104
3.0,877859.5304032
0.0,877859.5305217
0.0,877859.5306667
0.0,877859.5308319
0.0,877859.5309267
0.0,877859.5310202
0.0,877859.5311136
0.0,877859.5312068
0.0,877859.5313335
0.0,877859.5314634
0.0,877859.5315976
0.0,877859.531726
0.0,877859.5318166
0.0,877859.5319091
0.0,877859.5320025
0.0,877859.5320955
0.0,877859.5322226
0.0,877859.5323491
0.0,877859.5324422
0.0,877859.5325354
0.0,877859.5326281
0.0,877859.5327205
3.0,877859.5328133
0.0,877859.5329769
0.0,877859.5331237
0.0,877859.533234
0.0,877859.5333627
0.0,877859.5334562
3.0,877859.5335765
0.0,877859.5337192
0.0,877859.5338485
0.0,877859.5339612
0.0,877859.534057
0.0,877859.5341691
0.0,877859.5342828
0.0,877859.5344274
0.0,877859.5345533
0.0,877859.5347031
0.0,877859.5348749
0.0,877859.5349695
0.0,877859.5350646
0.0,877859.5351918
0.0,877859.5352873
0.0,877859.5353808
0.0,877859.535475
0.0,877859.5356014
0.0,877859.5356951
3.0,877859.5357902
0.0,877859.5358859
0.0,877859.5360195
0.0,877859.5361469
0.0,877859.5362766
0.0,877859.5363721
0.0,877859.5364828
0.0,877859.5365968
0.0,877859.5366926
0.0,877859.5367891
0.0,877859.5368848
0.0,877859.5369797
0.0,877859.5370809
0.0,877859.5371765
0.0,877859.5372715
3.0,877859.5373664
0.0,877859.5374918
0.0,877859.5375919
0.0,877859.5376876
0.0,877859.5377834
0.0,877859.5378791
0.0,877859.5379748
0.0,877859.538071
0.0,877859.5381665
0.0,877859.5382617
0.0,877859.5383566
0.0,877859.5384515
0.0,877859.5385464
0.0,877859.5386408
0.0,877859.5387353
0.0,877859.5388303
0.0,877859.5389252
0.0,877859.5390207
0.0,877859.5391159
3.0,877859.5392111
0.0,877859.5393057
0.0,877859.5394016
0.0,877859.5394969
0.0,877859.5395921
0.0,877859.5396866
0.0,877859.5397813
0.0,877859.5398766
0.0,877859.539972
0.0,877859.5400672
0.0,877859.5401623
0.0,877859.5402575
0.0,877859.5403511
0.0,877859.5404439
0.0,877859.5405393
0.0,877859.5406334
0.0,877859.540728
0.0,877859.5408228
0.0,877859.5409178
0.0,877859.541012
0.0,877859.5411049
0.0,877859.5411989
0.0,877859.5412909
0.0,877859.5413828
0.0,877859.5414775
0.0,877859.5415732
0.0,877859.5416713
0.0,877859.5417668
0.0,877859.5418619
0.0,877859.5419572
0.0,877859.5420503
0.0,877859.5421447
0.0,877859.5422383
0.0,877859.542331
0.0,877859.5424261
0.0,877859.5425215
0.0,877859.5426172
0.0,877859.5427141
0.0,877859.5428085
0.0,877859.5429148
0.0,877859.5430135
0.0,877859.5431066
0.0,877859.5432019
0.0,877859.5432973
0.0,877859.5433904
0.0,877859.543483
0.0,877859.5435756
0.0,877859.5436695
0.0,877859.543763
0.0,877859.5438578
0.0,877859.5439532
0.0,877859.5440491
0.0,877859.5441438
0.0,877859.5442389
0.0,877859.5443336
0.0,877859.5444282
0.0,877859.5445208
0.0,877859.5446155
0.0,877859.5447088
0.0,877859.5448034
0.0,877859.5449005
0.0,877859.5449955
0.0,877859.5450898
0.0,877859.5451843
0.0,877859.5452793
0.0,877859.5453735
0.0,877859.5454678
3.0,877859.5455613
0.0,877859.5456541
0.0,877859.545749
0.0,877859.5458435
0.0,877859.5459387
0.0,877859.5460329
0.0,877859.5465732
0.0,877859.546686
0.0,877859.5467795
0.0,877859.5468709
0.0,877859.5469628
0.0,877859.547054
0.0,877859.547145
0.0,877859.5472359
0.0,877859.5473277
0.0,877859.5474191
0.0,877859.5475106
0.0,877859.547602
0.0,877859.5476946
0.0,877859.5477853
0.0,877859.5478772
0.0,877859.5479704
0.0,877859.5480613
0.0,877859.548152
0.0,877859.5482438
0.0,877859.5483349
0.0,877859.5484258
0.0,877859.548517
0.0,877859.5486073
0.0,877859.5486984
0.0,877859.5487905
0.0,877859.5488819
0.0,877859.5489736
0.0,877859.5490649
0.0,877859.5491559
0.0,877859.5492471
0.0,877859.5493368
0.0,877859.5494274
0.0,877859.5495177
0.0,877859.5496121
0.0,877859.5497027
0.0,877859.5497937
0.0,877859.5498842
0.0,877859.5499751
0.0,877859.5500652
0.0,877859.5501563
0.0,877859.5502472
0.0,877859.5503389
0.0,877859.5504299
0.0,877859.5505201
0.0,877859.5506105
0.0,877859.5507021
0.0,877859.5507937
0.0,877859.5508848
0.0,877859.5509759
0.0,877859.5510665
0.0,877859.5511572
0.0,877859.5512478
3.0,877859.5513391
0.0,877859.551431
0.0,877859.5515217
0.0,877859.5516116
0.0,877859.5517012
0.0,877859.5517924
0.0,877859.5518827
0.0,877859.5519741
0.0,877859.5520647
0.0,877859.5521556
0.0,877859.5522458
0.0,877859.552336
0.0,877859.5524276
0.0,877859.5525185
0.0,877859.5526094
0.0,877859.552708
0.0,877859.5527999
0.0,877859.5528915
0.0,877859.5529826
3.0,877859.5531288
0.0,877859.553241
0.0,877859.553332
0.0,877859.5534239
0.0,877859.5535148
0.0,877859.5536051
0.0,877859.5536962
0.0,877859.5537871
0.0,877859.5538808
0.0,877859.5539709
0.0,877859.5540608
0.0,877859.5541522
0.0,877859.5542437
0.0,877859.5543354
0.0,877859.5544269
0.0,877859.5545187
0.0,877859.5546095
0.0,877859.5547002
0.0,877859.5547906
0.0,877859.554881
0.0,877859.554971
3.0,877859.5550607
0.0,877859.5551525
0.0,877859.5552422
3.0,877859.5553321
0.0,877859.5554218
0.0,877859.5555135
0.0,877859.5556044
0.0,877859.5556956
0.0,877859.555786
0.0,877859.5558769
0.0,877859.5559681
0.0,877859.556059
0.0,877859.5561498
0.0,877859.556241
0.0,877859.5563313
0.0,877859.5564218
0.0,877859.5565126
0.0,877859.5566035
0.0,877859.556693
0.0,877859.5567838
0.0,877859.5568745
0.0,877859.5569658
0.0,877859.5570573
0.0,877859.5571475
0.0,877859.557239
0.0,877859.55733
0.0,877859.5574209
0.0,877859.5575119
0.0,877859.5576036
0.0,877859.5576947
0.0,877859.5577855
0.0,877859.5578759
0.0,877859.5579661
0.0,877859.5580711
0.0,877859.5581633
0.0,877859.5582559
0.0,877859.5583474
0.0,877859.5584421
0.0,877859.5585352
0.0,877859.5586282
0.0,877859.5587205
0.0,877859.5588139
0.0,877859.5589058
0.0,877859.5589992
0.0,877859.5590915
0.0,877859.5591838
0.0,877859.559275
0.0,877859.5593665
0.0,877859.5594586
0.0,877859.5595507
0.0,877859.5596444
0.0,877859.5597395
0.0,877859.5598331
0.0,877859.5599269
3.0,877859.5600208
0.0,877859.5601126
0.0,877859.5602038
0.0,877859.5602955
0.0,877859.5603867
0.0,877859.5604781
0.0,877859.5605696
0.0,877859.5606614
0.0,877859.5607533
0.0,877859.5608453
0.0,877859.5609373
0.0,877859.56103
3.0,877859.5611228
0.0,877859.5612159
0.0,877859.5613084
0.0,877859.5614008
0.0,877859.5614933
0.0,877859.5615859
0.0,877859.5616773
0.0,877859.5617689
0.0,877859.5618602
0.0,877859.5619518
0.0,877859.5620446
0.0,877859.5621369
0.0,877859.5622292
0.0,877859.5623215
0.0,877859.5624136
0.0,877859.5625066
0.0,877859.5626145
0.0,877859.5627088
0.0,877859.5628022
0.0,877859.5628945
0.0,877859.5629876
0.0,877859.5630794
0.0,877859.5631715
0.0,877859.5632634
0.0,877859.5633551
0.0,877859.5634475
0.0,877859.5635393
3.0,877859.5636315
0.0,877859.5637245
0.0,877859.563818
0.0,877859.5639107
0.0,877859.564004
0.0,877859.5640972
3.0,877859.56419
0.0,877859.5642825
0.0,877859.564375
0.0,877859.5644673
0.0,877859.5645589
0.0,877859.5646515
0.0,877859.5647451
0.0,877859.564838
0.0,877859.5649312
0.0,877859.5650242
0.0,877859.5651164
0.0,877859.5652094
0.0,877859.565302
0.0,877859.5653953
0.0,877859.5654878
0.0,877859.5655799
0.0,877859.5656732
0.0,877859.5657667
0.0,877859.5658592
0.0,877859.5659521
0.0,877859.5660453
0.0,877859.5671223
0.0,877859.5681205
0.0,877859.5691175
0.0,877859.5701226
0.0,877859.5711706
0.0,877859.5721665
0.0,877859.5731617
0.0,877859.5741738
0.0,877859.5751628
0.0,877859.5761563
3.0,877859.5771628
0.0,877859.5781675
0.0,877859.5791631
0.0,877859.5801696
0.0,877859.5811661
0.0,877859.5821689
0.0,877859.5831657
0.0,877859.5841564
0.0,877859.5850501
3.0,877859.5861579
0.0,877859.5871625
0.0,877859.588166
0.0,877859.5891652
0.0,877859.59016
0.0,877859.5911514
0.0,877859.5921635
0.0,877859.5931672
0.0,877859.5940647
0.0,877859.5951646
0.0,877859.5961628
0.0,877859.5971659
0.0,877859.5981663
0.0,877859.5991661
0.0,877859.6001679
0.0,877859.6011297
0.0,877859.6021671
0.0,877859.6031696
0.0,877859.6041708
0.0,877859.60517
0.0,877859.6061694
3.0,877859.6071673
0.0,877859.60817
0.0,877859.6091678
0.0,877859.610172
0.0,877859.6111704
0.0,877859.6121698
0.0,877859.6131675
0.0,877859.6141683
0.0,877859.6151681
0.0,877859.6161691
0.0,877859.6171129
0.0,877859.6181691
0.0,877859.6191663
0.0,877859.6201698
0.0,877859.6211644
0.0,877859.6221703
0.0,877859.6231645
0.0,877859.624175
0.0,877859.6251692
0.0,877859.6261727
0.0,877859.6271673
0.0,877859.628167
0.0,877859.6291641
0.0,877859.630173
0.0,877859.6311645
0.0,877859.6321676
0.0,877859.6330735
0.0,877859.6341704
6.0,877859.6351585
0.0,877859.636166
0.0,877859.637165
0.0,877859.6381644
0.0,877859.6391683
0.0,877859.6401681
0.0,877859.6411651
0.0,877859.6421658
0.0,877859.6431645
0.0,877859.6441711
0.0,877859.6451647
0.0,877859.6461754
0.0,877859.6471701
3.0,877859.6481674
0.0,877859.6491693
0.0,877859.6501672
0.0,877859.6511547
0.0,877859.6521565
0.0,877859.6531678
0.0,877859.6541685
0.0,877859.6551645
0.0,877859.6561683
0.0,877859.6570736
0.0,877859.6581774
0.0,877859.6591723
0.0,877859.6601759
0.0,877859.6611728
0.0,877859.6621758
3.0,877859.6631735
0.0,877859.6641728
0.0,877859.6651702
0.0,877859.6661019
0.0,877859.6671768
0.0,877859.668175
0.0,877859.6691759
0.0,877859.6701736
0.0,877859.6711717
0.0,877859.6721747
0.0,877859.673172
0.0,877859.6741748
0.0,877859.6751718
0.0,877859.6761757
0.0,877859.6771719
0.0,877859.6781735
0.0,877859.6791726
0.0,877859.680146
0.0,877859.6811724
0.0,877859.6821732
0.0,877859.6831721
0.0,877859.6841736
0.0,877859.6851717
0.0,877859.6861728
0.0,877859.6871711
0.0,877859.6881257
0.0,877859.6891709
0.0,877859.6901835
0.0,877859.6911718
0.0,877859.6921753
0.0,877859.6931731
0.0,877859.6941794
0.0,877859.6951722
0.0,877859.6962087
0.0,877859.697173
0.0,877859.6981743
0.0,877859.6991729
0.0,877859.7001741
0.0,877859.7011718
0.0,877859.7021736
0.0,877859.7031709
0.0,877859.7041748
0.0,877859.7051764
0.0,877859.7061752
0.0,877859.7071716
0.0,877859.7081745
0.0,877859.7091726
0.0,877859.7101858
0.0,877859.7111727
0.0,877859.7120725
0.0,877859.713174
0.0,877859.7141789
0.0,877859.7151711
0.0,877859.7161745
0.0,877859.7171778
0.0,877859.7181743
0.0,877859.7192029
0.0,877859.7201768
3.0,877859.721171
0.0,877859.7221777
0.0,877859.7231715
0.0,877859.7241786
0.0,877859.7251706
0.0,877859.7261761
0.0,877859.7271766
0.0,877859.7280705
0.0,877859.7291722
0.0,877859.7301734
0.0,877859.7311723
0.0,877859.7321727
0.0,877859.7331737
0.0,877859.7341745
0.0,877859.735172
0.0,877859.7361729
0.0,877859.7371711
6.0,877859.7381747
0.0,877859.7391719
0.0,877859.7401772
0.0,877859.7411708
0.0,877859.7421796
0.0,877859.7431713
0.0,877859.744173
0.0,877859.7451718
0.0,877859.7461729
0.0,877859.747172
3.0,877859.748175
0.0,877859.7491718
0.0,877859.7501742
0.0,877859.7511745
0.0,877859.7521739
3.0,877859.7531708
0.0,877859.7541749
0.0,877859.7551713
0.0,877859.7561729
0.0,877859.7571711
0.0,877859.7581742
0.0,877859.7591714
0.0,877859.7600825
0.0,877859.7611896
0.0,877859.7621738
0.0,877859.7631769
0.0,877859.7641728
0.0,877859.7651764
0.0,877859.766178
0.0,877859.7671722
0.0,877859.7681742
0.0,877859.7691706
0.0,877859.7701729
0.0,877859.7711718
0.0,877859.7721776
0.0,877859.7731769
0.0,877859.7741785
0.0,877859.7751715
0.0,877859.7761731
0.0,877859.7771725
0.0,877859.7781735
0.0,877859.779174
0.0,877859.7801728
0.0,877859.7811766
3.0,877859.7821754
0.0,877859.783172
0.0,877859.7841751
0.0,877859.7851716
0.0,877859.7861736
0.0,877859.7871723
0.0,877859.7881733
0.0,877859.7891714
0.0,877859.7901776
0.0,877859.7912287
0.0,877859.7920816
0.0,877859.7930815
0.0,877859.7940848
0.0,877859.7951034
0.0,877859.7960817
0.0,877859.7970763
0.0,877859.7981762
0.0,877859.7991719
0.0,877859.8005324
0.0,877859.8015201
0.0,877859.8025187
0.0,877859.803518
0.0,877859.8045249
0.0,877859.8055167
0.0,877859.8065121
0.0,877859.807512
0.0,877859.8085205
0.0,877859.8095185
0.0,877859.8105176
3.0,877859.8115177
0.0,877859.8125147
0.0,877859.8133141
0.0,877859.8145282
0.0,877859.8155153
0.0,877859.8165145
0.0,877859.8175137
3.0,877859.81852
0.0,877859.8195133
0.0,877859.8205232
0.0,877859.8215209
0.0,877859.8225153
3.0,877859.8231302
3.0,877859.8245346
0.0,877859.8255185
0.0,877859.8265147
0.0,877859.8275168
0.0,877859.8285187
0.0,877859.8295122
0.0,877859.8305186
0.0,877859.8312346
0.0,877859.8321762
0.0,877859.8331711
0.0,877859.8341769
0.0,877859.835171
0.0,877859.8361727
0.0,877859.8371705
0.0,877859.8381787
0.0,877859.8391713
0.0,877859.8401724
0.0,877859.8411747
0.0,877859.8421729
0.0,877859.8431713
0.0,877859.8441725
0.0,877859.8451825
0.0,877859.8461728
0.0,877859.8471702
0.0,877859.8481745
0.0,877859.8491724
0.0,877859.8501772
0.0,877859.8511705
0.0,877859.8521747
0.0,877859.8531718
0.0,877859.8541754
0.0,877859.8551725
0.0,877859.8561756
0.0,877859.8571738
0.0,877859.8581723
0.0,877859.8591711
0.0,877859.8601742
0.0,877859.8611734
0.0,877859.8621726
0.0,877859.8631715
0.0,877859.8641793
0.0,877859.8651696
0.0,877859.8661737
0.0,877859.8671702
0.0,877859.8681739
0.0,877859.8691768
0.0,877859.8701144
0.0,877859.8711746
0.0,877859.8721802
0.0,877859.8731734
0.0,877859.8741729
0.0,877859.875172
0.0,877859.8761772
0.0,877859.8771718
0.0,877859.8781749
0.0,877859.879171
0.0,877859.8801729
0.0,877859.8811724
0.0,877859.882183
0.0,877859.883172
0.0,877859.8841737
6.0,877859.8851715
0.0,877859.8861416
0.0,877859.8871719
0.0,877859.8881716
0.0,877859.8891719
0.0,877859.8901737
0.0,877859.8911709
0.0,877859.8921737
0.0,877859.8931707
3.0,877859.8941741
0.0,877859.8951705
0.0,877859.8961812
0.0,877859.8971712
0.0,877859.898173
0.0,877859.8991727
0.0,877859.9001724
0.0,877859.9011768
0.0,877859.9020732
0.0,877859.9031734
0.0,877859.9041729
0.0,877859.9051798
0.0,877859.9061721
0.0,877859.9072309
0.0,877859.9081751
0.0,877859.9091759
0.0,877859.9101727
0.0,877859.9111723
0.0,877859.9121744
0.0,877859.9131708
0.0,877859.9141738
0.0,877859.9151717
0.0,877859.9161785
0.0,877859.917171
0.0,877859.9180886
0.0,877859.9191206
0.0,877859.9202071
0.0,877859.9211715
0.0,877859.9221756
0.0,877859.9231719
0.0,877859.9241718
0.0,877859.9251732
0.0,877859.9261727
0.0,877859.9271707
0.0,877859.928172
0.0,877859.9291705
0.0,877859.9301764
0.0,877859.93117
