Time,Displacement,Force
"5.6400","0.9247","0.8590"
"5.6600","0.9277","0.8768"
"5.6800","0.9303","0.8593"
"5.7000","0.9328","0.8752"
"5.7200","0.9356","0.9016"
"5.7400","0.9386","0.8757"
"5.7600","0.9417","0.8959"
"5.7800","0.9449","0.9100"
"5.8000","0.9484","0.9049"
"5.8200","0.9522","0.9315"
"5.8400","0.9561","0.9318"
"5.8600","0.9600","0.9294"
"5.8800","0.9636","0.9601"
"5.9000","0.9671","0.9617"
"5.9200","0.9708","0.9645"
"5.9400","0.9744","0.9755"
"5.9600","0.9778","0.9877"
"5.9800","0.9808","0.9829"
"6.0000","0.9834","0.9908"
"6.0200","0.9861","1.0115"
"6.0400","0.9891","1.0088"
"6.0600","0.9922","1.0229"
"6.0800","0.9954","1.0243"
"6.1000","0.9988","1.0332"
"6.1200","1.0024","1.0565"
"6.1400","1.0062","1.0620"
"6.1600","1.0101","1.0717"
"6.1800","1.0138","1.0798"
"6.2000","1.0174","1.0924"
"6.2200","1.0210","1.1154"
"6.2400","1.0247","1.1106"
"6.2600","1.0282","1.1272"
"6.2800","1.0313","1.1314"
"6.3000","1.0340","1.1405"
"6.3200","1.0366","1.1477"
"6.3400","1.0393","1.1533"
"6.3600","1.0421","1.1683"
"6.3800","1.0451","1.1675"
"6.4000","1.0481","1.1928"
"6.4200","1.0515","1.1982"
"6.4400","1.0553","1.2119"
"6.4600","1.0593","1.2358"
"6.4800","1.0633","1.2337"
"6.5000","1.0671","1.2496"
"6.5200","1.0708","1.2752"
"6.5400","1.0745","1.2716"
"6.5600","1.0782","1.2807"
"6.5800","1.0816","1.2907"
"6.6000","1.0846","1.2988"
"6.6200","1.0871","1.3232"
"6.6400","1.0897","1.3185"
"6.6600","1.0926","1.3200"
"6.6800","1.0956","1.3300"
"6.7000","1.0987","1.3557"
"6.7200","1.1019","1.3611"
"6.7400","1.1055","1.3824"
"6.7600","1.1093","1.4028"
"6.7800","1.1133","1.4092"
"6.8000","1.1172","1.4310"
"6.8200","1.1209","1.4359"
"6.8400","1.1244","1.4452"
"6.8600","1.1280","1.4766"
"6.8800","1.1315","1.4897"
"6.9000","1.1347","1.4844"
"6.9200","1.1375","1.5044"
"6.9400","1.1401","1.5053"
"6.9600","1.1428","1.5143"
"6.9800","1.1457","1.5281"
"7.0000","1.1488","1.5482"
"7.0200","1.1519","1.5585"
"7.0400","1.1553","1.5805"
"7.0600","1.1590","1.6035"
"7.0800","1.1630","1.6091"
"7.1000","1.1669","1.6262"
"7.1200","1.1704","1.6418"
"7.1400","1.1738","1.6536"
"7.1600","1.1772","1.6805"
"7.1800","1.1808","1.6906"
"7.2000","1.1843","1.7025"
"7.2200","1.1876","1.7118"
"7.2400","1.1904","1.7171"
"7.2600","1.1931","1.7397"
"7.2800","1.1959","1.7507"
"7.3000","1.1990","1.7703"
"7.3200","1.2021","1.7741"
"7.3400","1.2054","1.7964"
"7.3600","1.2090","1.8383"
"7.3800","1.2127","1.8443"
"7.4000","1.2165","1.8670"
"7.4200","1.2203","1.8909"
"7.4400","1.2239","1.9107"
"7.4600","1.2275","1.9226"
"7.4800","1.2311","1.9503"
"7.5000","1.2347","1.9716"
"7.5200","1.2381","1.9753"
"7.5400","1.2410","1.9924"
"7.5600","1.2436","1.9991"
"7.5800","1.2462","2.0011"
"7.6000","1.2490","2.0327"
"7.6200","1.2520","2.0368"
"7.6400","1.2550","2.0410"
"7.6600","1.2582","2.0789"
"7.6800","1.2617","2.1056"
"7.7000","1.2655","2.1292"
"7.7200","1.2694","2.1572"
"7.7400","1.2732","2.1885"
"7.7600","1.2769","2.2038"
"7.7800","1.2805","2.2293"
"7.8000","1.2842","2.2600"
"7.8200","1.2879","2.2708"
"7.8400","1.2912","2.2813"
"7.8600","1.2941","2.2994"
"7.8800","1.2967","2.3089"
"7.9000","1.2994","2.3314"
"7.9200","1.3023","2.3542"
"7.9400","1.3054","2.3641"
"7.9600","1.3086","2.3824"
"7.9800","1.3120","2.4018"
"8.0000","1.3157","2.4414"
"8.0200","1.3195","2.4723"
"8.0400","1.3235","2.4974"
"8.0600","1.3272","2.5218"
"8.0800","1.3307","2.5521"
"8.1000","1.3341","2.5841"
"8.1200","1.3377","2.5983"
"8.1400","1.3411","2.6202"
"8.1600","1.3442","2.6393"
"8.1800","1.3469","2.6404"
"8.2000","1.3495","2.6676"
"8.2200","1.3524","2.6894"
"8.2400","1.3554","2.7041"
"8.2600","1.3585","2.7335"
"8.2800","1.3617","2.7587"
"8.3000","1.3654","2.7985"
"8.3200","1.3693","2.8345"
"8.3400","1.3733","2.8692"
"8.3600","1.3771","2.8920"
"8.3800","1.3808","2.9336"
"8.4000","1.3844","2.9717"
"8.4200","1.3880","2.9948"
"8.4400","1.3916","3.0156"
"8.4600","1.3948","3.0402"
"8.4800","1.3977","3.0523"
"8.5000","1.4002","3.0678"
"8.5200","1.4029","3.0808"
"8.5400","1.4058","3.0971"
"8.5600","1.4089","3.1281"
"8.5800","1.4121","3.1665"
"8.6000","1.4153","3.2008"
"8.6200","1.4189","3.2345"
"8.6400","1.4226","3.2871"
"8.6600","1.4265","3.3214"
"8.6800","1.4303","3.3417"
"8.7000","1.4338","3.3861"
"8.7200","1.4372","3.4195"
"8.7400","1.4408","3.4516"
"8.7600","1.4444","3.4826"
"8.7800","1.4477","3.5073"
"8.8000","1.4506","3.5361"
"8.8200","1.4533","3.5606"
"8.8400","1.4560","3.5776"
"8.8600","1.4589","3.5987"
"8.8800","1.4620","3.6333"
"8.9000","1.4651","3.6751"
"8.9200","1.4686","3.7106"
"8.9400","1.4724","3.7697"
"8.9600","1.4764","3.8180"
"8.9800","1.4803","3.8621"
"9.0000","1.4840","3.9078"
"9.0200","1.4876","3.9428"
"9.0400","1.4913","3.9897"
"9.0600","1.4949","4.0253"
"9.0800","1.4982","4.0535"
"9.1000","1.5011","4.0693"
"9.1200","1.5037","4.0927"
"9.1400","1.5062","4.1224"
"9.1600","1.5091","4.1432"
"9.1800","1.5121","4.1765"
"9.2000","1.5152","4.2247"
"9.2200","1.5185","4.2748"
"9.2400","1.5221","4.3280"
"9.2600","1.5259","4.3819"
"9.2800","1.5299","4.4418"
"9.3000","1.5338","4.5006"
"9.3200","1.5375","4.5422"
"9.3400","1.5409","4.5842"
"9.3600","1.5444","4.6290"
"9.3800","1.5478","4.6753"
"9.4000","1.5510","4.6989"
"9.4200","1.5539","4.7277"
"9.4400","1.5565","4.7508"
"9.4600","1.5592","4.7861"
"9.4800","1.5621","4.8253"
"9.5000","1.5651","4.8660"
"9.5200","1.5683","4.9215"
"9.5400","1.5716","4.9800"
"9.5600","1.5753","5.0442"
"9.5800","1.5793","5.1162"
"9.6000","1.5832","5.1824"
"9.6200","1.5870","5.2472"
"9.6400","1.5905","5.3087"
"9.6600","1.5941","5.3611"
"9.6800","1.5977","5.4258"
"9.7000","1.6013","5.4862"
"9.7200","1.6044","5.5191"
"9.7400","1.6071","5.5312"
"9.7600","1.6096","5.5575"
"9.7800","1.6124","5.6081"
"9.8000","1.6154","5.6586"
"9.8200","1.6185","5.7133"
"9.8400","1.6217","5.7636"
"9.8600","1.6251","5.8435"
"9.8800","1.6287","5.9282"
"9.9000","1.6326","5.9997"
"9.9200","1.6365","6.0913"
"9.9400","1.6402","6.1675"
"9.9600","1.6438","6.2359"
"9.9800","1.6475","6.3082"
"10.0000","1.6512","6.3897"
"10.0200","1.6547","6.4376"
"10.0400","1.6577","6.4718"
"10.0600","1.6604","6.5126"
"10.0800","1.6632","6.5461"
"10.1000","1.6661","6.5970"
"10.1200","1.6691","6.6734"
"10.1400","1.6722","6.7310"
"10.1600","1.6755","6.8032"
"10.1800","1.6790","6.9055"
"10.2000","1.6828","7.0096"
"10.2200","1.6866","7.1177"
"10.2400","1.6904","7.2047"
"10.2600","1.6940","7.2895"
"10.2800","1.6976","7.3756"
"10.3000","1.7012","7.4620"
"10.3200","1.7047","7.5375"
"10.3400","1.7080","7.5914"
"10.3600","1.7107","7.6376"
"10.3800","1.7133","7.6804"
"10.4000","1.7160","7.7132"
"10.4200","1.7189","7.7867"
"10.4400","1.7219","7.8785"
"10.4600","1.7251","7.9658"
"10.4800","1.7285","8.0688"
"10.5000","1.7321","8.1792"
"10.5200","1.7359","8.3110"
"10.5400","1.7399","8.4265"
"10.5600","1.7436","8.5446"
"10.5800","1.7472","8.6401"
"10.6000","1.7508","8.7490"
"10.6200","1.7544","8.8576"
"10.6400","1.7579","8.9319"
"10.6600","1.7609","9.0019"
"10.6800","1.7636","9.0524"
"10.7000","1.7662","9.0982"
"10.7200","1.7690","9.1743"
"10.7400","1.7720","9.2645"
"10.7600","1.7751","9.3687"
"10.7800","1.7784","9.4829"
"10.8000","1.7821","9.6294"
"10.8200","1.7860","9.8111"
"10.8400","1.7902","9.9791"
"10.8600","1.7941","10.1242"
"10.8800","1.7977","10.2311"
"10.9000","1.8012","10.3591"
"10.9200","1.8047","10.4890"
"10.9400","1.8082","10.5960"
"10.9600","1.8114","10.6844"
"10.9800","1.8143","10.7432"
"11.0000","1.8169","10.8042"
"11.0200","1.8195","10.8727"
"11.0400","1.8223","10.9714"
"11.0600","1.8252","11.0775"
"11.0800","1.8283","11.2021"
"11.1000","1.8316","11.3549"
"11.1200","1.8351","11.5287"
"11.1400","1.8388","11.7171"
"11.1600","1.8427","11.9277"
"11.1800","1.8465","12.1077"
"11.2000","1.8501","12.2605"
"11.2200","1.8538","12.4380"
"11.2400","1.8575","12.6226"
"11.2600","1.8612","12.7917"
"11.2800","1.8645","12.9133"
"11.3000","1.8674","12.9893"
"11.3200","1.8700","13.0570"
"11.3400","1.8728","13.1723"
"11.3600","1.8757","13.3127"
"11.3800","1.8787","13.4514"
"11.4000","1.8819","13.6215"
"11.4200","1.8852","13.8385"
"11.4400","1.8889","14.0676"
"11.4600","1.8928","14.3213"
"11.4800","1.8967","14.5606"
"11.5000","1.9004","14.7709"
"11.5200","1.9040","14.9856"
"11.5400","1.9076","15.1978"
"11.5600","1.9112","15.4097"
"11.5800","1.9146","15.5917"
"11.6000","1.9176","15.6995"
"11.6200","1.9201","15.7761"
"11.6400","1.9227","15.8723"
"11.6600","1.9254","16.0173"
"11.6800","1.9283","16.2093"
"11.7000","1.9314","16.4234"
"11.7200","1.9347","16.6727"
"11.7400","1.9382","16.9651"
"11.7600","1.9420","17.2999"
"11.7800","1.9460","17.6275"
"11.8000","1.9499","17.9323"
"11.8200","1.9535","18.2155"
"11.8400","1.9572","18.4919"
"11.8600","1.9609","18.7983"
"11.8800","1.9646","19.0871"
"11.9000","1.9680","19.3095"
"11.9200","1.9709","19.4460"
"11.9400","1.9736","19.5796"
"11.9600","1.9763","19.7695"
"11.9800","1.9793","20.0078"
"12.0000","1.9824","20.2831"
"12.0200","1.9856","20.5884"
"12.0400","1.9891","20.9494"
"12.0600","1.9929","21.3984"
"12.0800","1.9968","21.8203"
"12.1000","2.0006","22.2132"
"12.1200","2.0042","22.5568"
"12.1400","2.0075","22.8615"
"12.1600","2.0109","23.1981"
"12.1800","2.0144","23.5577"
"12.2000","2.0178","23.9160"
"12.2200","2.0209","24.1744"
"12.2400","2.0236","24.3742"
"12.2600","2.0261","24.5784"
"12.2800","2.0289","24.8439"
"12.3000","2.0318","25.2105"
"12.3200","2.0350","25.6154"
"12.3400","2.0382","26.0515"
"12.3600","2.0417","26.5604"
"12.3800","2.0454","27.1166"
"12.4000","2.0493","27.7268"
"12.4200","2.0531","28.3355"
"12.4400","2.0569","28.8822"
"12.4600","2.0606","29.4385"
"12.4800","2.0643","30.0256"

