Time,Displacement,Force
"2.1200","0.3363","0.2024"
"2.1400","0.3399","0.2045"
"2.1600","0.3434","0.2008"
"2.1800","0.3470","0.2130"
"2.2000","0.3505","0.2079"
"2.2200","0.3537","0.2072"
"2.2400","0.3566","0.2038"
"2.2600","0.3593","0.2086"
"2.2800","0.3620","0.2115"
"2.3000","0.3650","0.2036"
"2.3200","0.3681","0.2270"
"2.3400","0.3714","0.2204"
"2.3600","0.3749","0.2179"
"2.3800","0.3787","0.2314"
"2.4000","0.3827","0.2342"
"2.4200","0.3867","0.2255"
"2.4400","0.3905","0.2273"
"2.4600","0.3942","0.2390"
"2.4800","0.3979","0.2410"
"2.5000","0.4016","0.2372"
"2.5200","0.4050","0.2423"
"2.5400","0.4079","0.2396"
"2.5600","0.4106","0.2441"
"2.5800","0.4132","0.2533"
"2.6000","0.4160","0.2468"
"2.6200","0.4190","0.2528"
"2.6400","0.4220","0.2526"
"2.6600","0.4252","0.2584"
"2.6800","0.4287","0.2541"
"2.7000","0.4324","0.2498"
"2.7200","0.4363","0.2672"
"2.7400","0.4400","0.2611"
"2.7600","0.4436","0.2691"
"2.7800","0.4472","0.2729"
"2.8000","0.4508","0.2805"
"2.8200","0.4545","0.2705"
"2.8400","0.4578","0.2665"
"2.8600","0.4607","0.2749"
"2.8800","0.4633","0.2839"
"2.9000","0.4659","0.2935"
"2.9200","0.4688","0.2930"
"2.9400","0.4719","0.2748"
"2.9600","0.4750","0.2893"
"2.9800","0.4784","0.2960"
"3.0000","0.4822","0.2968"
"3.0200","0.4862","0.3031"
"3.0400","0.4901","0.3020"
"3.0600","0.4939","0.3148"
"3.0800","0.4975","0.3125"
"3.1000","0.5011","0.3129"
"3.1200","0.5047","0.3154"
"3.1400","0.5081","0.3153"
"3.1600","0.5111","0.3167"
"3.1800","0.5138","0.3162"
"3.2000","0.5163","0.3198"
"3.2200","0.5191","0.3292"
"3.2400","0.5221","0.3369"
"3.2600","0.5251","0.3332"
"3.2800","0.5283","0.3347"
"3.3000","0.5318","0.3432"
"3.3200","0.5356","0.3448"
"3.3400","0.5396","0.3312"
"3.3600","0.5434","0.3513"
"3.3800","0.5470","0.3560"
"3.4000","0.5505","0.3539"
"3.4200","0.5541","0.3667"
"3.4400","0.5576","0.3578"
"3.4600","0.5609","0.3657"
"3.4800","0.5639","0.3697"
"3.5000","0.5665","0.3715"
"3.5200","0.5692","0.3673"
"3.5400","0.5721","0.3779"
"3.5600","0.5752","0.3815"
"3.5800","0.5784","0.3877"
"3.6000","0.5818","0.4031"
"3.6200","0.5854","0.3915"
"3.6400","0.5893","0.3909"
"3.6600","0.5932","0.3966"
"3.6800","0.5970","0.3952"
"3.7000","0.6006","0.4100"
"3.7200","0.6042","0.4157"
"3.7400","0.6078","0.4123"
"3.7600","0.6114","0.4087"
"3.7800","0.6146","0.4178"
"3.8000","0.6173","0.4229"
"3.8200","0.6199","0.4225"
"3.8400","0.6226","0.4269"
"3.8600","0.6255","0.4384"
"3.8800","0.6285","0.4366"
"3.9000","0.6316","0.4432"
"3.9200","0.6349","0.4434"
"3.9400","0.6385","0.4466"
"3.9600","0.6423","0.4544"
"3.9800","0.6460","0.4587"
"4.0000","0.6497","0.4606"
"4.0200","0.6532","0.4673"
"4.0400","0.6567","0.4842"
"4.0600","0.6603","0.4799"
"4.0800","0.6639","0.4730"
"4.1000","0.6671","0.4797"
"4.1200","0.6699","0.4896"
"4.1400","0.6725","0.4882"
"4.1600","0.6754","0.4911"
"4.1800","0.6785","0.4986"
"4.2000","0.6817","0.5094"
"4.2200","0.6851","0.5122"
"4.2400","0.6887","0.5117"
"4.2600","0.6925","0.5198"
"4.2800","0.6964","0.5287"
"4.3000","0.7003","0.5272"
"4.3200","0.7040","0.5319"
"4.3400","0.7077","0.5439"
"4.3600","0.7113","0.5483"
"4.3800","0.7148","0.5385"
"4.4000","0.7180","0.5444"
"4.4200","0.7208","0.5447"
"4.4400","0.7234","0.5554"
"4.4600","0.7260","0.5650"
"4.4800","0.7289","0.5737"
"4.5000","0.7319","0.5692"
"4.5200","0.7350","0.5839"
"4.5400","0.7384","0.5908"
"4.5600","0.7421","0.5824"
"4.5800","0.7460","0.5988"
"4.6000","0.7499","0.6082"
"4.6200","0.7536","0.6043"
"4.6400","0.7572","0.6138"
"4.6600","0.7607","0.6181"
"4.6800","0.7643","0.6241"
"4.7000","0.7678","0.6374"
"4.7200","0.7709","0.6269"
"4.7400","0.7737","0.6351"
"4.7600","0.7763","0.6365"
"4.7800","0.7791","0.6434"
"4.8000","0.7822","0.6456"
"4.8200","0.7854","0.6565"
"4.8400","0.7887","0.6598"
"4.8600","0.7922","0.6661"
"4.8800","0.7960","0.6801"
"4.9000","0.7999","0.6733"
"4.9200","0.8038","0.6865"
"4.9400","0.8074","0.6913"
"4.9600","0.8109","0.6945"
"4.9800","0.8145","0.6963"
"5.0000","0.8181","0.7095"
"5.0200","0.8215","0.7055"
"5.0400","0.8244","0.7115"
"5.0600","0.8270","0.7132"
"5.0800","0.8296","0.7209"
"5.1000","0.8324","0.7312"
"5.1200","0.8353","0.7293"
"5.1400","0.8383","0.7385"
"5.1600","0.8414","0.7410"
"5.1800","0.8448","0.7596"
"5.2000","0.8485","0.7566"
"5.2200","0.8525","0.7560"
"5.2400","0.8563","0.7815"
"5.2600","0.8600","0.7927"
"5.2800","0.8636","0.7857"
"5.3000","0.8674","0.7893"
"5.3200","0.8711","0.7951"
"5.3400","0.8744","0.8049"
"5.3600","0.8773","0.8074"
"5.3800","0.8799","0.8154"
"5.4000","0.8826","0.8205"
"5.4200","0.8855","0.8148"
"5.4400","0.8886","0.8329"
"5.4600","0.8918","0.8301"
"5.4800","0.8952","0.8561"
"5.5000","0.8989","0.8638"
"5.5200","0.9029","0.8682"
"5.5400","0.9068","0.8810"
"5.5600","0.9105","0.8834"
"5.5800","0.9141","0.8921"
"5.6000","0.9176","0.8908"
"5.6200","0.9211","0.9053"
"5.6400","0.9244","0.9108"
"5.6600","0.9274","0.9045"
"5.6800","0.9301","0.9185"
"5.7000","0.9327","0.9312"
"5.7200","0.9354","0.9270"
"5.7400","0.9385","0.9396"
"5.7600","0.9416","0.9382"
"5.7800","0.9448","0.9459"
"5.8000","0.9483","0.9571"
"5.8200","0.9520","0.9796"
"5.8400","0.9559","0.9883"
"5.8600","0.9598","0.9843"
"5.8800","0.9634","1.0125"
"5.9000","0.9669","1.0133"
"5.9200","0.9706","1.0233"
"5.9400","0.9742","1.0335"
"5.9600","0.9776","1.0309"
"5.9800","0.9806","1.0466"
"6.0000","0.9833","1.0585"
"6.0200","0.9859","1.0630"
"6.0400","0.9889","1.0722"
"6.0600","0.9920","1.0774"
"6.0800","0.9952","1.0881"
"6.1000","0.9986","1.0986"
"6.1200","1.0023","1.1163"
"6.1400","1.0061","1.1279"
"6.1600","1.0100","1.1264"
"6.1800","1.0137","1.1574"
"6.2000","1.0173","1.1607"
"6.2200","1.0208","1.1804"
"6.2400","1.0245","1.1928"
"6.2600","1.0280","1.1772"
"6.2800","1.0311","1.1930"
"6.3000","1.0339","1.2081"
"6.3200","1.0365","1.2098"
"6.3400","1.0392","1.2112"
"6.3600","1.0420","1.2169"
"6.3800","1.0449","1.2366"
"6.4000","1.0480","1.2434"
"6.4200","1.0514","1.2659"
"6.4400","1.0552","1.2744"
"6.4600","1.0591","1.2861"
"6.4800","1.0631","1.3111"
"6.5000","1.0669","1.3117"
"6.5200","1.0706","1.3347"
"6.5400","1.0743","1.3444"
"6.5600","1.0780","1.3590"
"6.5800","1.0814","1.3774"
"6.6000","1.0844","1.3779"
"6.6200","1.0870","1.3963"
"6.6400","1.0896","1.3960"
"6.6600","1.0924","1.3939"
"6.6800","1.0954","1.4143"
"6.7000","1.0986","1.4235"
"6.7200","1.1018","1.4376"
"6.7400","1.1053","1.4535"
"6.7600","1.1091","1.4659"
"6.7800","1.1131","1.4883"
"6.8000","1.1170","1.5092"
"6.8200","1.1207","1.5188"
"6.8400","1.1243","1.5317"
"6.8600","1.1278","1.5486"
"6.8800","1.1314","1.5576"
"6.9000","1.1346","1.5587"
"6.9200","1.1374","1.5848"
"6.9400","1.1400","1.5878"
"6.9600","1.1426","1.5898"
"6.9800","1.1456","1.6143"
"7.0000","1.1486","1.6049"
"7.0200","1.1518","1.6294"
"7.0400","1.1551","1.6643"
"7.0600","1.1589","1.6587"
"7.0800","1.1628","1.6818"
"7.1000","1.1667","1.7082"
"7.1200","1.1703","1.7257"
"7.1400","1.1737","1.7398"
"7.1600","1.1771","1.7634"
"7.1800","1.1806","1.7753"
"7.2000","1.1842","1.7860"
"7.2200","1.1874","1.8146"
"7.2400","1.1903","1.8108"
"7.2600","1.1930","1.8264"
"7.2800","1.1958","1.8438"
"7.3000","1.1988","1.8451"
"7.3200","1.2020","1.8721"
"7.3400","1.2052","1.8864"
"7.3600","1.2087","1.9065"
"7.3800","1.2124","1.9346"
"7.4000","1.2163","1.9515"
"7.4200","1.2201","1.9812"
"7.4400","1.2238","2.0063"
"7.4600","1.2273","2.0308"
"7.4800","1.2308","2.0369"
"7.5000","1.2344","2.0508"
"7.5200","1.2379","2.0781"
"7.5400","1.2408","2.0764"
"7.5600","1.2434","2.0927"
"7.5800","1.2460","2.1075"
"7.6000","1.2488","2.1177"
"7.6200","1.2518","2.1427"
"7.6400","1.2548","2.1541"
"7.6600","1.2580","2.1751"
"7.6800","1.2615","2.2010"
"7.7000","1.2653","2.2307"
"7.7200","1.2692","2.2577"
"7.7400","1.2730","2.2752"
"7.7600","1.2767","2.3059"
"7.7800","1.2803","2.3350"
"7.8000","1.2840","2.3415"
"7.8200","1.2877","2.3739"
"7.8400","1.2910","2.3907"
"7.8600","1.2939","2.4021"
"7.8800","1.2965","2.4066"
"7.9000","1.2992","2.4197"
"7.9200","1.3021","2.4373"
"7.9400","1.3052","2.4708"
"7.9600","1.3084","2.5048"
"7.9800","1.3118","2.5155"
"8.0000","1.3154","2.5467"
"8.0200","1.3193","2.5893"
"8.0400","1.3232","2.6071"
"8.0600","1.3269","2.6311"
"8.0800","1.3305","2.6766"
"8.1000","1.3341","2.6935"
"8.1200","1.3376","2.7189"
"8.1400","1.3411","2.7345"
"8.1600","1.3441","2.7461"
"8.1800","1.3469","2.7642"
"8.2000","1.3495","2.7721"
"8.2200","1.3522","2.7897"
"8.2400","1.3552","2.8058"
"8.2600","1.3583","2.8366"
"8.2800","1.3615","2.8704"
"8.3000","1.3651","2.9089"
"8.3200","1.3690","2.9453"
"8.3400","1.3731","2.9871"
"8.3600","1.3770","3.0160"
"8.3800","1.3806","3.0434"
"8.4000","1.3842","3.0711"
"8.4200","1.3879","3.1160"
"8.4400","1.3914","3.1463"
"8.4600","1.3947","3.1624"
"8.4800","1.3975","3.1712"
"8.5000","1.4001","3.1851"
"8.5200","1.4027","3.2246"
"8.5400","1.4056","3.2307"
"8.5600","1.4088","3.2585"
"8.5800","1.4119","3.2899"
"8.6000","1.4152","3.3311"
"8.6200","1.4187","3.3686"
"8.6400","1.4225","3.4056"
"8.6600","1.4263","3.4438"
"8.6800","1.4301","3.4810"
"8.7000","1.4336","3.5135"
"8.7200","1.4371","3.5506"
"8.7400","1.4407","3.5881"
"8.7600","1.4443","3.6253"
"8.7800","1.4476","3.6457"
"8.8000","1.4505","3.6608"
"8.8200","1.4531","3.7003"
"8.8400","1.4559","3.7079"
"8.8600","1.4588","3.7328"
"8.8800","1.4618","3.7650"
"8.9000","1.4650","3.8040"
"8.9200","1.4685","3.8594"
"8.9400","1.4722","3.9066"
"8.9600","1.4762","3.9497"
"8.9800","1.4801","3.9971"
"9.0000","1.4839","4.0535"
"9.0200","1.4875","4.0925"
"9.0400","1.4911","4.1244"
"9.0600","1.4947","4.1673"
"9.0800","1.4981","4.1958"
"9.1000","1.5010","4.2186"
"9.1200","1.5036","4.2422"
"9.1400","1.5062","4.2545"
"9.1600","1.5091","4.2961"
"9.1800","1.5121","4.3328"
"9.2000","1.5152","4.3618"
"9.2200","1.5184","4.4103"
"9.2400","1.5220","4.4707"
"9.2600","1.5258","4.5304"
"9.2800","1.5297","4.5821"
"9.3000","1.5335","4.6527"
"9.3200","1.5371","4.6894"
"9.3400","1.5406","4.7334"
"9.3600","1.5441","4.7919"
"9.3800","1.5476","4.8324"
"9.4000","1.5508","4.8705"
"9.4200","1.5537","4.8992"
"9.4400","1.5563","4.9066"
"9.4600","1.5590","4.9344"
"9.4800","1.5619","4.9873"
"9.5000","1.5650","5.0332"
"9.5200","1.5681","5.0698"
"9.5400","1.5715","5.1319"
"9.5600","1.5752","5.2078"
"9.5800","1.5792","5.2848"
"9.6000","1.5831","5.3567"
"9.6200","1.5868","5.4166"
"9.6400","1.5903","5.4743"
"9.6600","1.5939","5.5299"
"9.6800","1.5975","5.5886"
"9.7000","1.6011","5.6463"
"9.7200","1.6042","5.6856"
"9.7400","1.6070","5.7177"
"9.7600","1.6096","5.7457"
"9.7800","1.6123","5.7719"
"9.8000","1.6152","5.8240"
"9.8200","1.6183","5.8883"
"9.8400","1.6215","5.9452"
"9.8600","1.6249","6.0159"
"9.8800","1.6285","6.0956"
"9.9000","1.6324","6.1812"
"9.9200","1.6363","6.2621"
"9.9400","1.6400","6.3350"
"9.9600","1.6436","6.4154"
"9.9800","1.6473","6.5097"
"10.0000","1.6510","6.5799"
"10.0200","1.6545","6.6260"
"10.0400","1.6576","6.6724"
"10.0600","1.6603","6.7093"
"10.0800","1.6630","6.7392"
"10.1000","1.6659","6.7976"
"10.1200","1.6689","6.8586"
"10.1400","1.6720","6.9230"
"10.1600","1.6752","7.0059"
"10.1800","1.6788","7.0891"
"10.2000","1.6826","7.1971"
"10.2200","1.6864","7.3069"
"10.2400","1.6902","7.4044"
"10.2600","1.6938","7.4852"
"10.2800","1.6974","7.5790"
"10.3000","1.7010","7.6633"
"10.3200","1.7046","7.7374"
"10.3400","1.7078","7.8003"
"10.3600","1.7106","7.8467"
"10.3800","1.7132","7.8806"
"10.4000","1.7159","7.9292"
"10.4200","1.7187","7.9909"
"10.4400","1.7218","8.0687"
"10.4600","1.7249","8.1680"
"10.4800","1.7283","8.2726"
"10.5000","1.7320","8.3875"
"10.5200","1.7358","8.5106"
"10.5400","1.7398","8.6494"
"10.5600","1.7436","8.7569"
"10.5800","1.7472","8.8575"
"10.6000","1.7508","8.9675"
"10.6200","1.7543","9.0636"
"10.6400","1.7577","9.1617"
"10.6600","1.7607","9.2152"
"10.6800","1.7634","9.2602"
"10.7000","1.7660","9.3241"
"10.7200","1.7688","9.4031"
"10.7400","1.7718","9.4892"
"10.7600","1.7750","9.5946"
"10.7800","1.7783","9.7279"
"10.8000","1.7820","9.8659"
"10.8200","1.7859","10.0318"
"10.8400","1.7901","10.2173"
"10.8600","1.7940","10.3563"
"10.8800","1.7977","10.4857"
"10.9000","1.8011","10.6109"
"10.9200","1.8046","10.7136"
"10.9400","1.8081","10.8423"
"10.9600","1.8113","10.9342"
"10.9800","1.8142","10.9888"
"11.0000","1.8168","11.0372"
"11.0200","1.8194","11.1262"
"11.0400","1.8222","11.2211"
"11.0600","1.8252","11.3252"
"11.0800","1.8282","11.4604"
"11.1000","1.8314","11.5985"
"11.1200","1.8349","11.7753"
"11.1400","1.8386","11.9752"
"11.1600","1.8425","12.1665"
"11.1800","1.8462","12.3482"
"11.2000","1.8499","12.5204"
"11.2200","1.8535","12.6873"
"11.2400","1.8572","12.8715"
"11.2600","1.8609","13.0501"
"11.2800","1.8643","13.1772"
"11.3000","1.8672","13.2542"
"11.3200","1.8699","13.3273"
"11.3400","1.8726","13.4361"
"11.3600","1.8755","13.5743"
"11.3800","1.8785","13.7231"
"11.4000","1.8816","13.8765"
"11.4200","1.8850","14.0936"
"11.4400","1.8887","14.3410"
"11.4600","1.8926","14.5847"
"11.4800","1.8965","14.8333"
"11.5000","1.9003","15.0616"
"11.5200","1.9039","15.2612"
"11.5400","1.9074","15.4656"
"11.5600","1.9110","15.6733"
"11.5800","1.9144","15.8518"
"11.6000","1.9174","15.9827"
"11.6200","1.9201","16.0709"
"11.6400","1.9226","16.1574"
"11.6600","1.9253","16.2895"
"11.6800","1.9282","16.4968"
"11.7000","1.9313","16.7087"
"11.7200","1.9346","16.9366"
"11.7400","1.9380","17.2233"
"11.7600","1.9418","17.5483"
"11.7800","1.9457","17.8797"
"11.8000","1.9496","18.1938"
"11.8200","1.9533","18.4750"
"11.8400","1.9570","18.7606"
"11.8600","1.9607","19.0659"
"11.8800","1.9644","19.3678"
"11.9000","1.9678","19.5923"
"11.9200","1.9707","19.7416"
"11.9400","1.9733","19.8604"
"11.9600","1.9760","20.0185"
"11.9800","1.9790","20.2785"
"12.0000","1.9821","20.5604"
"12.0200","1.9853","20.8634"
"12.0400","1.9888","21.2274"
"12.0600","1.9926","21.6480"
"12.0800","1.9965","22.0815"
"12.1000","2.0002","22.4661"
"12.1200","2.0037","22.7915"
"12.1400","2.0071","23.0893"
"12.1600","2.0104","23.4292"
"12.1800","2.0139","23.8227"
"12.2000","2.0174","24.1865"
"12.2200","2.0206","24.4674"
"12.2400","2.0234","24.6657"
"12.2600","2.0260","24.8660"
"12.2800","2.0287","25.1510"
"12.3000","2.0317","25.5192"
"12.3200","2.0350","25.9420"
"12.3400","2.0383","26.3875"
"12.3600","2.0418","26.8890"
"12.3800","2.0455","27.4583"
"12.4000","2.0493","28.0629"
"12.4200","2.0532","28.6637"
"12.4400","2.0570","29.1949"
"12.4600","2.0606","29.7184"
"12.4710","2.0627","30.0289"

