Time,Displacement,Force
"2.0400","0.3218","0.1497"
"2.0600","0.3254","0.1440"
"2.0800","0.3292","0.1459"
"2.1000","0.3331","0.1560"
"2.1200","0.3367","0.1529"
"2.1400","0.3402","0.1395"
"2.1600","0.3437","0.1583"
"2.1800","0.3472","0.1659"
"2.2000","0.3507","0.1482"
"2.2200","0.3539","0.1574"
"2.2400","0.3567","0.1545"
"2.2600","0.3593","0.1577"
"2.2800","0.3621","0.1686"
"2.3000","0.3652","0.1539"
"2.3200","0.3683","0.1515"
"2.3400","0.3716","0.1652"
"2.3600","0.3751","0.1796"
"2.3800","0.3789","0.1757"
"2.4000","0.3830","0.1777"
"2.4200","0.3870","0.1711"
"2.4400","0.3908","0.1641"
"2.4600","0.3944","0.1761"
"2.4800","0.3982","0.1800"
"2.5000","0.4019","0.1780"
"2.5200","0.4053","0.1809"
"2.5400","0.4082","0.1765"
"2.5600","0.4108","0.1791"
"2.5800","0.4134","0.1848"
"2.6000","0.4163","0.1797"
"2.6200","0.4192","0.1909"
"2.6400","0.4222","0.1956"
"2.6600","0.4254","0.2027"
"2.6800","0.4289","0.2038"
"2.7000","0.4327","0.1968"
"2.7200","0.4365","0.1959"
"2.7400","0.4403","0.1861"
"2.7600","0.4438","0.2070"
"2.7800","0.4474","0.2135"
"2.8000","0.4510","0.2079"
"2.8200","0.4547","0.2118"
"2.8400","0.4580","0.2090"
"2.8600","0.4608","0.2074"
"2.8800","0.4634","0.2150"
"2.9000","0.4661","0.2230"
"2.9200","0.4691","0.2237"
"2.9400","0.4721","0.2159"
"2.9600","0.4753","0.2252"
"2.9800","0.4787","0.2224"
"3.0000","0.4824","0.2308"
"3.0200","0.4864","0.2428"
"3.0400","0.4904","0.2225"
"3.0600","0.4942","0.2374"
"3.0800","0.4978","0.2498"
"3.1000","0.5015","0.2394"
"3.1200","0.5051","0.2443"
"3.1400","0.5084","0.2444"
"3.1600","0.5113","0.2418"
"3.1800","0.5139","0.2461"
"3.2000","0.5165","0.2490"
"3.2200","0.5193","0.2541"
"3.2400","0.5223","0.2489"
"3.2600","0.5253","0.2648"
"3.2800","0.5285","0.2526"
"3.3000","0.5320","0.2537"
"3.3200","0.5359","0.2701"
"3.3400","0.5399","0.2577"
"3.3600","0.5438","0.2680"
"3.3800","0.5473","0.2750"
"3.4000","0.5508","0.2648"
"3.4200","0.5543","0.2819"
"3.4400","0.5578","0.2872"
"3.4600","0.5611","0.2795"
"3.4800","0.5641","0.2777"
"3.5000","0.5667","0.2900"
"3.5200","0.5694","0.2866"
"3.5400","0.5723","0.2787"
"3.5600","0.5754","0.3011"
"3.5800","0.5786","0.2949"
"3.6000","0.5820","0.3002"
"3.6200","0.5858","0.3115"
"3.6400","0.5897","0.2966"
"3.6600","0.5936","0.3109"
"3.6800","0.5973","0.3151"
"3.7000","0.6009","0.3217"
"3.7200","0.6044","0.3121"
"3.7400","0.6080","0.3222"
"3.7600","0.6115","0.3304"
"3.7800","0.6147","0.3185"
"3.8000","0.6175","0.3251"
"3.8200","0.6201","0.3342"
"3.8400","0.6228","0.3240"
"3.8600","0.6257","0.3324"
"3.8800","0.6287","0.3391"
"3.9000","0.6318","0.3442"
"3.9200","0.6352","0.3452"
"3.9400","0.6389","0.3406"
"3.9600","0.6427","0.3489"
"3.9800","0.6464","0.3408"
"4.0000","0.6500","0.3649"
"4.0200","0.6535","0.3629"
"4.0400","0.6570","0.3603"
"4.0600","0.6606","0.3805"
"4.0800","0.6641","0.3695"
"4.1000","0.6673","0.3595"
"4.1200","0.6700","0.3687"
"4.1400","0.6727","0.3752"
"4.1600","0.6756","0.3878"
"4.1800","0.6787","0.3948"
"4.2000","0.6819","0.3880"
"4.2200","0.6853","0.3965"
"4.2400","0.6889","0.4053"
"4.2600","0.6928","0.4094"
"4.2800","0.6969","0.4056"
"4.3000","0.7008","0.4213"
"4.3200","0.7045","0.4242"
"4.3400","0.7080","0.4244"
"4.3600","0.7116","0.4390"
"4.3800","0.7151","0.4276"
"4.4000","0.7182","0.4376"
"4.4200","0.7210","0.4438"
"4.4400","0.7236","0.4333"
"4.4600","0.7262","0.4398"
"4.4800","0.7290","0.4442"
"4.5000","0.7320","0.4449"
"4.5200","0.7351","0.4550"
"4.5400","0.7385","0.4640"
"4.5600","0.7423","0.4697"
"4.5800","0.7462","0.4595"
"4.6000","0.7501","0.4740"
"4.6200","0.7538","0.4761"
"4.6400","0.7574","0.4834"
"4.6600","0.7610","0.5092"
"4.6800","0.7646","0.4911"
"4.7000","0.7680","0.5003"
"4.7200","0.7711","0.5113"
"4.7400","0.7738","0.5042"
"4.7600","0.7764","0.4961"
"4.7800","0.7793","0.5094"
"4.8000","0.7824","0.5174"
"4.8200","0.7856","0.5189"
"4.8400","0.7890","0.5307"
"4.8600","0.7925","0.5353"
"4.8800","0.7963","0.5436"
"4.9000","0.8002","0.5564"
"4.9200","0.8040","0.5401"
"4.9400","0.8076","0.5420"
"4.9600","0.8112","0.5664"
"4.9800","0.8148","0.5622"
"5.0000","0.8183","0.5609"
"5.0200","0.8217","0.5676"
"5.0400","0.8246","0.5788"
"5.0600","0.8272","0.5810"
"5.0800","0.8299","0.5746"
"5.1000","0.8327","0.5830"
"5.1200","0.8357","0.5905"
"5.1400","0.8386","0.6002"
"5.1600","0.8418","0.6069"
"5.1800","0.8452","0.6042"
"5.2000","0.8489","0.6135"
"5.2200","0.8528","0.6145"
"5.2400","0.8566","0.6171"
"5.2600","0.8603","0.6302"
"5.2800","0.8639","0.6441"
"5.3000","0.8676","0.6473"
"5.3200","0.8713","0.6421"
"5.3400","0.8745","0.6515"
"5.3600","0.8774","0.6583"
"5.3800","0.8800","0.6683"
"5.4000","0.8828","0.6793"
"5.4200","0.8857","0.6601"
"5.4400","0.8888","0.6792"
"5.4600","0.8919","0.6952"
"5.4800","0.8953","0.6892"
"5.5000","0.8990","0.6951"
"5.5200","0.9029","0.7099"
"5.5400","0.9069","0.7160"
"5.5600","0.9107","0.7197"
"5.5800","0.9144","0.7309"
"5.6000","0.9180","0.7386"
"5.6200","0.9215","0.7457"
"5.6400","0.9248","0.7450"
"5.6600","0.9277","0.7356"
"5.6800","0.9303","0.7496"
"5.7000","0.9329","0.7662"
"5.7200","0.9356","0.7552"
"5.7400","0.9386","0.7656"
"5.7600","0.9418","0.7729"
"5.7800","0.9450","0.7752"
"5.8000","0.9485","0.7922"
"5.8200","0.9523","0.7928"
"5.8400","0.9562","0.8021"
"5.8600","0.9601","0.8052"
"5.8800","0.9637","0.8173"
"5.9000","0.9673","0.8200"
"5.9200","0.9709","0.8290"
"5.9400","0.9746","0.8509"
"5.9600","0.9779","0.8430"
"5.9800","0.9809","0.8465"
"6.0000","0.9835","0.8614"
"6.0200","0.9862","0.8681"
"6.0400","0.9892","0.8740"
"6.0600","0.9923","0.8818"
"6.0800","0.9955","0.8926"
"6.1000","0.9988","0.8964"
"6.1200","1.0024","0.9097"
"6.1400","1.0062","0.9202"
"6.1600","1.0101","0.9216"
"6.1800","1.0139","0.9431"
"6.2000","1.0175","0.9621"
"6.2200","1.0210","0.9571"
"6.2400","1.0246","0.9598"
"6.2600","1.0282","0.9705"
"6.2800","1.0313","0.9833"
"6.3000","1.0341","0.9843"
"6.3200","1.0367","1.0015"
"6.3400","1.0394","1.0067"
"6.3600","1.0423","1.0045"
"6.3800","1.0453","1.0242"
"6.4000","1.0483","1.0227"
"6.4200","1.0516","1.0428"
"6.4400","1.0553","1.0598"
"6.4600","1.0593","1.0673"
"6.4800","1.0633","1.0735"
"6.5000","1.0671","1.0941"
"6.5200","1.0708","1.1037"
"6.5400","1.0745","1.1119"
"6.5600","1.0782","1.1306"
"6.5800","1.0817","1.1273"
"6.6000","1.0846","1.1336"
"6.6200","1.0872","1.1394"
"6.6400","1.0898","1.1494"
"6.6600","1.0927","1.1566"
"6.6800","1.0957","1.1709"
"6.7000","1.0987","1.1765"
"6.7200","1.1020","1.1878"
"6.7400","1.1056","1.2127"
"6.7600","1.1095","1.2202"
"6.7800","1.1135","1.2369"
"6.8000","1.1173","1.2474"
"6.8200","1.1210","1.2580"
"6.8400","1.1245","1.2740"
"6.8600","1.1281","1.2932"
"6.8800","1.1316","1.2894"
"6.9000","1.1348","1.3051"
"6.9200","1.1376","1.3136"
"6.9400","1.1402","1.3216"
"6.9600","1.1429","1.3165"
"6.9800","1.1458","1.3307"
"7.0000","1.1488","1.3441"
"7.0200","1.1520","1.3636"
"7.0400","1.1553","1.3768"
"7.0600","1.1591","1.3959"
"7.0800","1.1630","1.4151"
"7.1000","1.1669","1.4072"
"7.1200","1.1705","1.4351"
"7.1400","1.1739","1.4572"
"7.1600","1.1773","1.4746"
"7.1800","1.1809","1.4878"
"7.2000","1.1845","1.4955"
"7.2200","1.1877","1.5096"
"7.2400","1.1905","1.5225"
"7.2600","1.1932","1.5319"
"7.2800","1.1960","1.5386"
"7.3000","1.1990","1.5556"
"7.3200","1.2022","1.5655"
"7.3400","1.2055","1.5937"
"7.3600","1.2091","1.6095"
"7.3800","1.2128","1.6206"
"7.4000","1.2167","1.6341"
"7.4200","1.2205","1.6677"
"7.4400","1.2241","1.6808"
"7.4600","1.2277","1.7011"
"7.4800","1.2313","1.7226"
"7.5000","1.2348","1.7250"
"7.5200","1.2382","1.7527"
"7.5400","1.2411","1.7602"
"7.5600","1.2436","1.7714"
"7.5800","1.2462","1.7813"
"7.6000","1.2490","1.7923"
"7.6200","1.2520","1.7948"
"7.6400","1.2550","1.8064"
"7.6600","1.2581","1.8360"
"7.6800","1.2616","1.8625"
"7.7000","1.2654","1.8794"
"7.7200","1.2693","1.9128"
"7.7400","1.2732","1.9339"
"7.7600","1.2769","1.9545"
"7.7800","1.2806","1.9770"
"7.8000","1.2843","2.0029"
"7.8200","1.2881","2.0269"
"7.8400","1.2914","2.0205"
"7.8600","1.2942","2.0512"
"7.8800","1.2968","2.0590"
"7.9000","1.2995","2.0667"
"7.9200","1.3024","2.0878"
"7.9400","1.3055","2.0998"
"7.9600","1.3087","2.1288"
"7.9800","1.3121","2.1535"
"8.0000","1.3158","2.1782"
"8.0200","1.3197","2.2029"
"8.0400","1.3236","2.2338"
"8.0600","1.3272","2.2672"
"8.0800","1.3307","2.2820"
"8.1000","1.3342","2.2954"
"8.1200","1.3377","2.3362"
"8.1400","1.3412","2.3550"
"8.1600","1.3442","2.3683"
"8.1800","1.3470","2.3717"
"8.2000","1.3496","2.3907"
"8.2200","1.3525","2.4086"
"8.2400","1.3555","2.4209"
"8.2600","1.3586","2.4618"
"8.2800","1.3618","2.4749"
"8.3000","1.3654","2.5089"
"8.3200","1.3693","2.5498"
"8.3400","1.3733","2.5685"
"8.3600","1.3772","2.5992"
"8.3800","1.3809","2.6438"
"8.4000","1.3845","2.6668"
"8.4200","1.3881","2.6813"
"8.4400","1.3917","2.7112"
"8.4600","1.3949","2.7409"
"8.4800","1.3977","2.7419"
"8.5000","1.4003","2.7671"
"8.5200","1.4030","2.7866"
"8.5400","1.4059","2.8030"
"8.5600","1.4090","2.8305"
"8.5800","1.4121","2.8538"
"8.6000","1.4154","2.8832"
"8.6200","1.4189","2.9267"
"8.6400","1.4227","2.9682"
"8.6600","1.4265","3.0063"
"8.6800","1.4303","3.0309"
"8.7000","1.4338","3.0626"
"8.7200","1.4373","3.1098"
"8.7400","1.4409","3.1346"
"8.7600","1.4445","3.1575"
"8.7800","1.4477","3.1909"
"8.8000","1.4506","3.2084"
"8.8200","1.4532","3.2242"
"8.8400","1.4560","3.2459"
"8.8600","1.4589","3.2706"
"8.8800","1.4620","3.2957"
"8.9000","1.4651","3.3401"
"8.9200","1.4686","3.3744"
"8.9400","1.4725","3.4188"
"8.9600","1.4765","3.4788"
"8.9800","1.4805","3.5154"
"9.0000","1.4842","3.5489"
"9.0200","1.4877","3.5983"
"9.0400","1.4914","3.6475"
"9.0600","1.4950","3.6806"
"9.0800","1.4984","3.6974"
"9.1000","1.5012","3.7252"
"9.1200","1.5037","3.7481"
"9.1400","1.5063","3.7534"
"9.1600","1.5091","3.7879"
"9.1800","1.5121","3.8222"
"9.2000","1.5153","3.8591"
"9.2200","1.5187","3.9072"
"9.2400","1.5222","3.9539"
"9.2600","1.5261","4.0179"
"9.2800","1.5300","4.0820"
"9.3000","1.5339","4.1260"
"9.3200","1.5375","4.1608"
"9.3400","1.5410","4.2085"
"9.3600","1.5445","4.2589"
"9.3800","1.5479","4.2825"
"9.4000","1.5511","4.3254"
"9.4200","1.5540","4.3459"
"9.4400","1.5566","4.3644"
"9.4600","1.5592","4.4079"
"9.4800","1.5621","4.4340"
"9.5000","1.5651","4.4768"
"9.5200","1.5682","4.5322"
"9.5400","1.5716","4.5806"
"9.5600","1.5753","4.6380"
"9.5800","1.5793","4.7140"
"9.6000","1.5832","4.7853"
"9.6200","1.5870","4.8381"
"9.6400","1.5905","4.9038"
"9.6600","1.5941","4.9497"
"9.6800","1.5978","5.0065"
"9.7000","1.6013","5.0756"
"9.7200","1.6044","5.0888"
"9.7400","1.6071","5.1084"
"9.7600","1.6096","5.1616"
"9.7800","1.6124","5.1799"
"9.8000","1.6154","5.2335"
"9.8200","1.6185","5.2996"
"9.8400","1.6218","5.3556"
"9.8600","1.6252","5.4243"
"9.8800","1.6289","5.4992"
"9.9000","1.6327","5.5661"
"9.9200","1.6366","5.6495"
"9.9400","1.6403","5.7328"
"9.9600","1.6439","5.7933"
"9.9800","1.6476","5.8705"
"10.0000","1.6513","5.9405"
"10.0200","1.6548","5.9836"
"10.0400","1.6578","6.0297"
"10.0600","1.6605","6.0682"
"10.0800","1.6633","6.0983"
"10.1000","1.6662","6.1591"
"10.1200","1.6692","6.2135"
"10.1400","1.6723","6.2693"
"10.1600","1.6756","6.3651"
"10.1800","1.6792","6.4517"
"10.2000","1.6830","6.5415"
"10.2200","1.6868","6.6452"
"10.2400","1.6906","6.7319"
"10.2600","1.6941","6.8079"
"10.2800","1.6977","6.8967"
"10.3000","1.7013","6.9800"
"10.3200","1.7049","7.0509"
"10.3400","1.7081","7.1050"
"10.3600","1.7108","7.1465"
"10.3800","1.7134","7.1773"
"10.4000","1.7161","7.2353"
"10.4200","1.7190","7.3014"
"10.4400","1.7220","7.3756"
"10.4600","1.7252","7.4607"
"10.4800","1.7286","7.5483"
"10.5000","1.7322","7.6930"
"10.5200","1.7361","7.8028"
"10.5400","1.7400","7.9072"
"10.5600","1.7437","8.0197"
"10.5800","1.7473","8.1187"
"10.6000","1.7509","8.2188"
"10.6200","1.7546","8.3319"
"10.6400","1.7580","8.4223"
"10.6600","1.7610","8.4744"
"10.6800","1.7637","8.5243"
"10.7000","1.7663","8.5755"
"10.7200","1.7691","8.6420"
"10.7400","1.7722","8.7583"
"10.7600","1.7753","8.8506"
"10.7800","1.7787","8.9621"
"10.8000","1.7823","9.1220"
"10.8200","1.7863","9.2685"
"10.8400","1.7904","9.4378"
"10.8600","1.7943","9.5784"
"10.8800","1.7978","9.6849"
"10.9000","1.8013","9.7964"
"10.9200","1.8047","9.9143"
"10.9400","1.8082","10.0260"
"10.9600","1.8114","10.1102"
"10.9800","1.8143","10.1879"
"11.0000","1.8169","10.2302"
"11.0200","1.8195","10.3098"
"11.0400","1.8223","10.4086"
"11.0600","1.8252","10.5219"
"11.0800","1.8283","10.6558"
"11.1000","1.8316","10.7955"
"11.1200","1.8351","10.9641"
"11.1400","1.8388","11.1628"
"11.1600","1.8427","11.3459"
"11.1800","1.8465","11.5158"
"11.2000","1.8501","11.6896"
"11.2200","1.8538","11.8524"
"11.2400","1.8576","12.0350"
"11.2600","1.8612","12.1969"
"11.2800","1.8645","12.3086"
"11.3000","1.8673","12.3878"
"11.3200","1.8700","12.4725"
"11.3400","1.8728","12.5806"
"11.3600","1.8757","12.7106"
"11.3800","1.8788","12.8710"
"11.4000","1.8820","13.0408"
"11.4200","1.8854","13.2385"
"11.4400","1.8891","13.4708"
"11.4600","1.8930","13.7200"
"11.4800","1.8968","13.9607"
"11.5000","1.9005","14.1643"
"11.5200","1.9041","14.3638"
"11.5400","1.9077","14.5808"
"11.5600","1.9113","14.7833"
"11.5800","1.9147","14.9622"
"11.6000","1.9176","15.0663"
"11.6200","1.9202","15.1397"
"11.6400","1.9227","15.2601"
"11.6600","1.9255","15.4170"
"11.6800","1.9285","15.6042"
"11.7000","1.9316","15.8129"
"11.7200","1.9349","16.0669"
"11.7400","1.9384","16.3447"
"11.7600","1.9421","16.6505"
"11.7800","1.9460","16.9635"
"11.8000","1.9497","17.2306"
"11.8200","1.9533","17.5049"
"11.8400","1.9570","17.8116"
"11.8600","1.9607","18.1202"
"11.8800","1.9645","18.4340"
"11.9000","1.9679","18.6793"
"11.9200","1.9709","18.8249"
"11.9400","1.9736","18.9513"
"11.9600","1.9763","19.1407"
"11.9800","1.9793","19.3758"
"12.0000","1.9823","19.6241"
"12.0200","1.9855","19.9371"
"12.0400","1.9890","20.3100"
"12.0600","1.9928","20.7393"
"12.0800","1.9968","21.2026"
"12.1000","2.0007","21.6092"
"12.1200","2.0043","21.9507"
"12.1400","2.0077","22.2838"
"12.1600","2.0111","22.6216"
"12.1800","2.0146","22.9921"
"12.2000","2.0180","23.3366"
"12.2200","2.0210","23.5956"
"12.2400","2.0237","23.7791"
"12.2600","2.0262","23.9904"
"12.2800","2.0290","24.2863"
"12.3000","2.0320","24.6488"
"12.3200","2.0351","25.0750"
"12.3400","2.0384","25.5215"
"12.3600","2.0419","26.0380"
"12.3800","2.0456","26.6336"
"12.4000","2.0495","27.2519"
"12.4200","2.0535","27.8535"
"12.4400","2.0572","28.3880"
"12.4600","2.0608","28.9140"
"12.4800","2.0645","29.4913"
"12.4980","2.0678","30.0264"

