Time,Displacement,Force
"1.7000","0.2651","0.0980"
"1.7200","0.2684","0.0974"
"1.7400","0.2721","0.1156"
"1.7600","0.2761","0.1075"
"1.7800","0.2802","0.1043"
"1.8000","0.2842","0.1056"
"1.8200","0.2879","0.1054"
"1.8400","0.2915","0.1218"
"1.8600","0.2951","0.1229"
"1.8800","0.2986","0.1088"
"1.9000","0.3017","0.1171"
"1.9200","0.3045","0.1259"
"1.9400","0.3070","0.1189"
"1.9600","0.3097","0.1161"
"1.9800","0.3125","0.1290"
"2.0000","0.3155","0.1171"
"2.0200","0.3185","0.1283"
"2.0400","0.3218","0.1356"
"2.0600","0.3254","0.1348"
"2.0800","0.3292","0.1345"
"2.1000","0.3331","0.1289"
"2.1200","0.3367","0.1233"
"2.1400","0.3403","0.1301"
"2.1600","0.3438","0.1436"
"2.1800","0.3474","0.1382"
"2.2000","0.3508","0.1419"
"2.2200","0.3540","0.1377"
"2.2400","0.3568","0.1500"
"2.2600","0.3595","0.1453"
"2.2800","0.3623","0.1359"
"2.3000","0.3652","0.1371"
"2.3200","0.3684","0.1661"
"2.3400","0.3716","0.1554"
"2.3600","0.3752","0.1518"
"2.3800","0.3791","0.1561"
"2.4000","0.3831","0.1460"
"2.4200","0.3870","0.1563"
"2.4400","0.3908","0.1573"
"2.4600","0.3945","0.1577"
"2.4800","0.3982","0.1553"
"2.5000","0.4020","0.1727"
"2.5200","0.4053","0.1594"
"2.5400","0.4082","0.1584"
"2.5600","0.4108","0.1751"
"2.5800","0.4134","0.1842"
"2.6000","0.4163","0.1748"
"2.6200","0.4193","0.1782"
"2.6400","0.4223","0.1946"
"2.6600","0.4256","0.1874"
"2.6800","0.4291","0.1828"
"2.7000","0.4328","0.1941"
"2.7200","0.4366","0.1949"
"2.7400","0.4403","0.1868"
"2.7600","0.4438","0.1966"
"2.7800","0.4474","0.1940"
"2.8000","0.4511","0.1918"
"2.8200","0.4547","0.1971"
"2.8400","0.4580","0.1841"
"2.8600","0.4609","0.1891"
"2.8800","0.4635","0.2052"
"2.9000","0.4662","0.2134"
"2.9200","0.4691","0.2056"
"2.9400","0.4722","0.2052"
"2.9600","0.4753","0.2035"
"2.9800","0.4787","0.2146"
"3.0000","0.4825","0.2192"
"3.0200","0.4864","0.2294"
"3.0400","0.4904","0.2183"
"3.0600","0.4942","0.2256"
"3.0800","0.4978","0.2301"
"3.1000","0.5014","0.2201"
"3.1200","0.5050","0.2311"
"3.1400","0.5084","0.2278"
"3.1600","0.5113","0.2323"
"3.1800","0.5140","0.2338"
"3.2000","0.5166","0.2404"
"3.2200","0.5194","0.2466"
"3.2400","0.5223","0.2458"
"3.2600","0.5254","0.2548"
"3.2800","0.5286","0.2577"
"3.3000","0.5322","0.2554"
"3.3200","0.5361","0.2539"
"3.3400","0.5400","0.2524"
"3.3600","0.5439","0.2692"
"3.3800","0.5474","0.2681"
"3.4000","0.5508","0.2727"
"3.4200","0.5543","0.2730"
"3.4400","0.5579","0.2666"
"3.4600","0.5612","0.2792"
"3.4800","0.5641","0.2728"
"3.5000","0.5668","0.2804"
"3.5200","0.5695","0.2801"
"3.5400","0.5724","0.2933"
"3.5600","0.5755","0.2972"
"3.5800","0.5787","0.2855"
"3.6000","0.5821","0.2944"
"3.6200","0.5858","0.3003"
"3.6400","0.5897","0.3006"
"3.6600","0.5936","0.3051"
"3.6800","0.5974","0.3066"
"3.7000","0.6009","0.3133"
"3.7200","0.6045","0.3280"
"3.7400","0.6081","0.3203"
"3.7600","0.6116","0.3194"
"3.7800","0.6147","0.3243"
"3.8000","0.6174","0.3270"
"3.8200","0.6200","0.3293"
"3.8400","0.6228","0.3363"
"3.8600","0.6258","0.3417"
"3.8800","0.6288","0.3356"
"3.9000","0.6319","0.3444"
"3.9200","0.6352","0.3441"
"3.9400","0.6388","0.3465"
"3.9600","0.6426","0.3590"
"3.9800","0.6463","0.3439"
"4.0000","0.6499","0.3577"
"4.0200","0.6534","0.3713"
"4.0400","0.6570","0.3732"
"4.0600","0.6607","0.3771"
"4.0800","0.6642","0.3680"
"4.1000","0.6674","0.3812"
"4.1200","0.6702","0.3879"
"4.1400","0.6729","0.3857"
"4.1600","0.6757","0.3909"
"4.1800","0.6789","0.3962"
"4.2000","0.6821","0.4031"
"4.2200","0.6854","0.3997"
"4.2400","0.6890","0.4011"
"4.2600","0.6928","0.4118"
"4.2800","0.6968","0.4117"
"4.3000","0.7006","0.4261"
"4.3200","0.7042","0.4242"
"4.3400","0.7079","0.4407"
"4.3600","0.7115","0.4478"
"4.3800","0.7150","0.4268"
"4.4000","0.7182","0.4430"
"4.4200","0.7210","0.4443"
"4.4400","0.7236","0.4504"
"4.4600","0.7263","0.4513"
"4.4800","0.7292","0.4496"
"4.5000","0.7322","0.4603"
"4.5200","0.7353","0.4701"
"4.5400","0.7388","0.4686"
"4.5600","0.7425","0.4740"
"4.5800","0.7464","0.4848"
"4.6000","0.7503","0.4932"
"4.6200","0.7540","0.4957"
"4.6400","0.7575","0.4968"
"4.6600","0.7610","0.4997"
"4.6800","0.7646","0.5015"
"4.7000","0.7681","0.5177"
"4.7200","0.7713","0.5033"
"4.7400","0.7740","0.5131"
"4.7600","0.7766","0.5230"
"4.7800","0.7794","0.5186"
"4.8000","0.7824","0.5223"
"4.8200","0.7856","0.5295"
"4.8400","0.7889","0.5330"
"4.8600","0.7925","0.5547"
"4.8800","0.7963","0.5617"
"4.9000","0.8003","0.5600"
"4.9200","0.8041","0.5695"
"4.9400","0.8077","0.5834"
"4.9600","0.8111","0.5820"
"4.9800","0.8147","0.5746"
"5.0000","0.8183","0.5854"
"5.0200","0.8217","0.5828"
"5.0400","0.8246","0.5892"
"5.0600","0.8271","0.5950"
"5.0800","0.8298","0.5918"
"5.1000","0.8326","0.6118"
"5.1200","0.8355","0.6116"
"5.1400","0.8385","0.6153"
"5.1600","0.8416","0.6258"
"5.1800","0.8451","0.6215"
"5.2000","0.8488","0.6299"
"5.2200","0.8528","0.6411"
"5.2400","0.8567","0.6424"
"5.2600","0.8604","0.6512"
"5.2800","0.8640","0.6584"
"5.3000","0.8678","0.6661"
"5.3200","0.8714","0.6583"
"5.3400","0.8747","0.6728"
"5.3600","0.8775","0.6831"
"5.3800","0.8801","0.6793"
"5.4000","0.8828","0.7021"
"5.4200","0.8858","0.6880"
"5.4400","0.8889","0.6886"
"5.4600","0.8920","0.7025"
"5.4800","0.8955","0.7074"
"5.5000","0.8993","0.7294"
"5.5200","0.9032","0.7278"
"5.5400","0.9071","0.7394"
"5.5600","0.9108","0.7417"
"5.5800","0.9144","0.7466"
"5.6000","0.9179","0.7585"
"5.6200","0.9214","0.7609"
"5.6400","0.9248","0.7675"
"5.6600","0.9277","0.7658"
"5.6800","0.9304","0.7833"
"5.7000","0.9329","0.7961"
"5.7200","0.9357","0.7818"
"5.7400","0.9387","0.8004"
"5.7600","0.9418","0.8126"
"5.7800","0.9451","0.7979"
"5.8000","0.9487","0.8237"
"5.8200","0.9525","0.8325"
"5.8400","0.9565","0.8368"
"5.8600","0.9602","0.8422"
"5.8800","0.9638","0.8608"
"5.9000","0.9672","0.8725"
"5.9200","0.9708","0.8711"
"5.9400","0.9745","0.8820"
"5.9600","0.9779","0.8865"
"5.9800","0.9808","0.8987"
"6.0000","0.9835","0.9089"
"6.0200","0.9862","0.9028"
"6.0400","0.9892","0.9149"
"6.0600","0.9923","0.9265"
"6.0800","0.9955","0.9372"
"6.1000","0.9990","0.9486"
"6.1200","1.0026","0.9489"
"6.1400","1.0064","0.9735"
"6.1600","1.0103","0.9706"
"6.1800","1.0140","0.9777"
"6.2000","1.0176","1.0056"
"6.2200","1.0212","1.0013"
"6.2400","1.0248","1.0258"
"6.2600","1.0282","1.0336"
"6.2800","1.0314","1.0313"
"6.3000","1.0341","1.0408"
"6.3200","1.0367","1.0493"
"6.3400","1.0394","1.0505"
"6.3600","1.0423","1.0558"
"6.3800","1.0453","1.0736"
"6.4000","1.0484","1.0862"
"6.4200","1.0518","1.0865"
"6.4400","1.0556","1.1122"
"6.4600","1.0595","1.1160"
"6.4800","1.0635","1.1331"
"6.5000","1.0672","1.1538"
"6.5200","1.0709","1.1457"
"6.5400","1.0746","1.1808"
"6.5600","1.0783","1.1871"
"6.5800","1.0817","1.1848"
"6.6000","1.0847","1.1965"
"6.6200","1.0872","1.2122"
"6.6400","1.0898","1.2224"
"6.6600","1.0927","1.2224"
"6.6800","1.0957","1.2339"
"6.7000","1.0989","1.2438"
"6.7200","1.1021","1.2556"
"6.7400","1.1057","1.2858"
"6.7600","1.1095","1.2759"
"6.7800","1.1135","1.3035"
"6.8000","1.1174","1.3315"
"6.8200","1.1210","1.3274"
"6.8400","1.1245","1.3470"
"6.8600","1.1281","1.3585"
"6.8800","1.1316","1.3710"
"6.9000","1.1348","1.3685"
"6.9200","1.1376","1.3825"
"6.9400","1.1402","1.3974"
"6.9600","1.1429","1.3976"
"6.9800","1.1458","1.4183"
"7.0000","1.1489","1.4265"
"7.0200","1.1521","1.4420"
"7.0400","1.1555","1.4660"
"7.0600","1.1592","1.4790"
"7.0800","1.1632","1.4863"
"7.1000","1.1670","1.5051"
"7.1200","1.1706","1.5279"
"7.1400","1.1739","1.5491"
"7.1600","1.1774","1.5546"
"7.1800","1.1810","1.5844"
"7.2000","1.1845","1.5894"
"7.2200","1.1877","1.5997"
"7.2400","1.1905","1.6159"
"7.2600","1.1932","1.6247"
"7.2800","1.1961","1.6385"
"7.3000","1.1991","1.6471"
"7.3200","1.2023","1.6595"
"7.3400","1.2055","1.6718"
"7.3600","1.2091","1.7003"
"7.3800","1.2128","1.7257"
"7.4000","1.2166","1.7398"
"7.4200","1.2204","1.7569"
"7.4400","1.2240","1.7918"
"7.4600","1.2275","1.8020"
"7.4800","1.2311","1.8206"
"7.5000","1.2347","1.8287"
"7.5200","1.2381","1.8466"
"7.5400","1.2410","1.8607"
"7.5600","1.2437","1.8733"
"7.5800","1.2463","1.8856"
"7.6000","1.2492","1.8936"
"7.6200","1.2521","1.9201"
"7.6400","1.2552","1.9361"
"7.6600","1.2584","1.9491"
"7.6800","1.2619","1.9831"
"7.7000","1.2657","2.0135"
"7.7200","1.2696","2.0267"
"7.7400","1.2734","2.0529"
"7.7600","1.2771","2.0751"
"7.7800","1.2807","2.1044"
"7.8000","1.2843","2.1177"
"7.8200","1.2880","2.1378"
"7.8400","1.2912","2.1556"
"7.8600","1.2940","2.1686"
"7.8800","1.2967","2.1848"
"7.9000","1.2994","2.1939"
"7.9200","1.3024","2.2123"
"7.9400","1.3054","2.2258"
"7.9600","1.3086","2.2577"
"7.9800","1.3120","2.2783"
"8.0000","1.3157","2.3038"
"8.0200","1.3196","2.3480"
"8.0400","1.3235","2.3673"
"8.0600","1.3273","2.3890"
"8.0800","1.3308","2.4318"
"8.1000","1.3344","2.4515"
"8.1200","1.3380","2.4668"
"8.1400","1.3414","2.4914"
"8.1600","1.3444","2.5125"
"8.1800","1.3471","2.5182"
"8.2000","1.3497","2.5236"
"8.2200","1.3525","2.5453"
"8.2400","1.3554","2.5531"
"8.2600","1.3585","2.5973"
"8.2800","1.3618","2.6256"
"8.3000","1.3655","2.6628"
"8.3200","1.3694","2.7006"
"8.3400","1.3734","2.7360"
"8.3600","1.3773","2.7683"
"8.3800","1.3810","2.7920"
"8.4000","1.3846","2.8329"
"8.4200","1.3882","2.8586"
"8.4400","1.3917","2.8789"
"8.4600","1.3949","2.8982"
"8.4800","1.3977","2.9072"
"8.5000","1.4003","2.9259"
"8.5200","1.4030","2.9567"
"8.5400","1.4059","2.9667"
"8.5600","1.4090","2.9868"
"8.5800","1.4122","3.0269"
"8.6000","1.4155","3.0592"
"8.6200","1.4190","3.0917"
"8.6400","1.4228","3.1481"
"8.6600","1.4267","3.1861"
"8.6800","1.4304","3.2085"
"8.7000","1.4339","3.2536"
"8.7200","1.4374","3.2802"
"8.7400","1.4410","3.3150"
"8.7600","1.4446","3.3522"
"8.7800","1.4479","3.3702"
"8.8000","1.4508","3.3852"
"8.8200","1.4534","3.4181"
"8.8400","1.4562","3.4393"
"8.8600","1.4591","3.4592"
"8.8800","1.4621","3.5013"
"8.9000","1.4653","3.5302"
"8.9200","1.4687","3.5708"
"8.9400","1.4725","3.6284"
"8.9600","1.4765","3.6699"
"8.9800","1.4805","3.7143"
"9.0000","1.4842","3.7697"
"9.0200","1.4878","3.8035"
"9.0400","1.4915","3.8460"
"9.0600","1.4951","3.8917"
"9.0800","1.4984","3.9125"
"9.1000","1.5013","3.9333"
"9.1200","1.5039","3.9544"
"9.1400","1.5065","3.9689"
"9.1600","1.5093","3.9966"
"9.1800","1.5123","4.0402"
"9.2000","1.5154","4.0721"
"9.2200","1.5187","4.1240"
"9.2400","1.5222","4.1837"
"9.2600","1.5260","4.2315"
"9.2800","1.5299","4.2889"
"9.3000","1.5338","4.3541"
"9.3200","1.5374","4.3942"
"9.3400","1.5410","4.4397"
"9.3600","1.5445","4.4969"
"9.3800","1.5480","4.5317"
"9.4000","1.5512","4.5603"
"9.4200","1.5541","4.5876"
"9.4400","1.5567","4.6120"
"9.4600","1.5594","4.6409"
"9.4800","1.5623","4.6898"
"9.5000","1.5653","4.7254"
"9.5200","1.5684","4.7646"
"9.5400","1.5718","4.8319"
"9.5600","1.5755","4.9114"
"9.5800","1.5794","4.9770"
"9.6000","1.5834","5.0394"
"9.6200","1.5870","5.0991"
"9.6400","1.5905","5.1584"
"9.6600","1.5941","5.2139"
"9.6800","1.5977","5.2758"
"9.7000","1.6013","5.3301"
"9.7200","1.6045","5.3674"
"9.7400","1.6072","5.3962"
"9.7600","1.6098","5.4229"
"9.7800","1.6125","5.4552"
"9.8000","1.6155","5.5121"
"9.8200","1.6186","5.5680"
"9.8400","1.6219","5.6298"
"9.8600","1.6253","5.7045"
"9.8800","1.6290","5.7860"
"9.9000","1.6328","5.8575"
"9.9200","1.6367","5.9387"
"9.9400","1.6403","6.0176"
"9.9600","1.6439","6.0858"
"9.9800","1.6476","6.1626"
"10.0000","1.6512","6.2335"
"10.0200","1.6547","6.2861"
"10.0400","1.6577","6.3366"
"10.0600","1.6605","6.3732"
"10.0800","1.6632","6.4164"
"10.1000","1.6661","6.4654"
"10.1200","1.6692","6.5189"
"10.1400","1.6722","6.5836"
"10.1600","1.6755","6.6728"
"10.1800","1.6792","6.7714"
"10.2000","1.6830","6.8734"
"10.2200","1.6868","6.9765"
"10.2400","1.6906","7.0653"
"10.2600","1.6942","7.1505"
"10.2800","1.6978","7.2330"
"10.3000","1.7013","7.3240"
"10.3200","1.7048","7.3961"
"10.3400","1.7080","7.4554"
"10.3600","1.7108","7.5017"
"10.3800","1.7134","7.5366"
"10.4000","1.7161","7.5953"
"10.4200","1.7190","7.6682"
"10.4400","1.7221","7.7437"
"10.4600","1.7252","7.8303"
"10.4800","1.7286","7.9351"
"10.5000","1.7323","8.0475"
"10.5200","1.7362","8.1679"
"10.5400","1.7401","8.3132"
"10.5600","1.7439","8.4197"
"10.5800","1.7474","8.4995"
"10.6000","1.7510","8.6172"
"10.6200","1.7545","8.7302"
"10.6400","1.7579","8.8153"
"10.6600","1.7610","8.8842"
"10.6800","1.7637","8.9138"
"10.7000","1.7663","8.9755"
"10.7200","1.7691","9.0524"
"10.7400","1.7722","9.1571"
"10.7600","1.7754","9.2673"
"10.7800","1.7788","9.3968"
"10.8000","1.7825","9.5538"
"10.8200","1.7865","9.7134"
"10.8400","1.7905","9.8798"
"10.8600","1.7944","10.0282"
"10.8800","1.7980","10.1401"
"10.9000","1.8014","10.2586"
"10.9200","1.8049","10.3753"
"10.9400","1.8084","10.5057"
"10.9600","1.8115","10.5967"
"10.9800","1.8143","10.6426"
"11.0000","1.8169","10.7166"
"11.0200","1.8195","10.7814"
"11.0400","1.8224","10.8911"
"11.0600","1.8254","11.0059"
"11.0800","1.8285","11.1282"
"11.1000","1.8318","11.2901"
"11.1200","1.8353","11.4647"
"11.1400","1.8390","11.6531"
"11.1600","1.8428","11.8346"
"11.1800","1.8465","12.0192"
"11.2000","1.8501","12.1955"
"11.2200","1.8538","12.3607"
"11.2400","1.8576","12.5619"
"11.2600","1.8613","12.7317"
"11.2800","1.8646","12.8507"
"11.3000","1.8674","12.9374"
"11.3200","1.8700","13.0042"
"11.3400","1.8728","13.1208"
"11.3600","1.8757","13.2594"
"11.3800","1.8788","13.4049"
"11.4000","1.8819","13.5805"
"11.4200","1.8853","13.7869"
"11.4400","1.8890","14.0423"
"11.4600","1.8929","14.3035"
"11.4800","1.8968","14.5404"
"11.5000","1.9005","14.7659"
"11.5200","1.9042","14.9843"
"11.5400","1.9078","15.1964"
"11.5600","1.9114","15.4082"
"11.5800","1.9148","15.5853"
"11.6000","1.9177","15.7052"
"11.6200","1.9203","15.7764"
"11.6400","1.9228","15.8813"
"11.6600","1.9255","16.0268"
"11.6800","1.9284","16.2208"
"11.7000","1.9315","16.4536"
"11.7200","1.9348","16.6816"
"11.7400","1.9383","16.9837"
"11.7600","1.9421","17.3077"
"11.7800","1.9460","17.6536"
"11.8000","1.9499","17.9772"
"11.8200","1.9536","18.2703"
"11.8400","1.9574","18.5780"
"11.8600","1.9612","18.9001"
"11.8800","1.9649","19.1876"
"11.9000","1.9682","19.4013"
"11.9200","1.9710","19.5474"
"11.9400","1.9737","19.6901"
"11.9600","1.9764","19.8729"
"11.9800","1.9794","20.1223"
"12.0000","1.9825","20.4016"
"12.0200","1.9857","20.7167"
"12.0400","1.9893","21.1157"
"12.0600","1.9931","21.5632"
"12.0800","1.9971","22.0254"
"12.1000","2.0009","22.4289"
"12.1200","2.0044","22.7391"
"12.1400","2.0077","23.0501"
"12.1600","2.0111","23.3957"
"12.1800","2.0145","23.7627"
"12.2000","2.0179","24.1173"
"12.2200","2.0209","24.3891"
"12.2400","2.0236","24.5802"
"12.2600","2.0262","24.7946"
"12.2800","2.0289","25.1020"
"12.3000","2.0320","25.4867"
"12.3200","2.0352","25.9085"
"12.3400","2.0385","26.3810"
"12.3600","2.0420","26.8697"
"12.3800","2.0456","27.4409"
"12.4000","2.0495","28.0538"
"12.4200","2.0533","28.6334"
"12.4400","2.0570","29.1747"
"12.4600","2.0607","29.7086"
"12.4710","2.0627","30.0152"

