Time,Displacement,Force
"6.8800","1.1315","1.3653"
"6.9000","1.1347","1.3770"
"6.9200","1.1375","1.3832"
"6.9400","1.1401","1.3962"
"6.9600","1.1428","1.4072"
"6.9800","1.1458","1.4065"
"7.0000","1.1489","1.4181"
"7.0200","1.1520","1.4394"
"7.0400","1.1554","1.4578"
"7.0600","1.1592","1.4609"
"7.0800","1.1632","1.4902"
"7.1000","1.1670","1.5114"
"7.1200","1.1706","1.5169"
"7.1400","1.1740","1.5462"
"7.1600","1.1774","1.5530"
"7.1800","1.1810","1.5663"
"7.2000","1.1845","1.5789"
"7.2200","1.1877","1.5774"
"7.2400","1.1906","1.6044"
"7.2600","1.1933","1.6086"
"7.2800","1.1961","1.6164"
"7.3000","1.1991","1.6350"
"7.3200","1.2022","1.6500"
"7.3400","1.2055","1.6745"
"7.3600","1.2090","1.6854"
"7.3800","1.2127","1.7101"
"7.4000","1.2166","1.7240"
"7.4200","1.2204","1.7421"
"7.4400","1.2239","1.7763"
"7.4600","1.2275","1.7888"
"7.4800","1.2311","1.8057"
"7.5000","1.2347","1.8180"
"7.5200","1.2381","1.8446"
"7.5400","1.2410","1.8557"
"7.5600","1.2436","1.8564"
"7.5800","1.2463","1.8795"
"7.6000","1.2491","1.8838"
"7.6200","1.2521","1.9049"
"7.6400","1.2551","1.9380"
"7.6600","1.2583","1.9361"
"7.6800","1.2619","1.9642"
"7.7000","1.2656","1.9928"
"7.7200","1.2696","2.0072"
"7.7400","1.2734","2.0305"
"7.7600","1.2770","2.0633"
"7.7800","1.2806","2.0779"
"7.8000","1.2843","2.1020"
"7.8200","1.2880","2.1313"
"7.8400","1.2913","2.1400"
"7.8600","1.2941","2.1575"
"7.8800","1.2967","2.1705"
"7.9000","1.2994","2.1732"
"7.9200","1.3024","2.1928"
"7.9400","1.3054","2.2244"
"7.9600","1.3086","2.2269"
"7.9800","1.3120","2.2581"
"8.0000","1.3157","2.2948"
"8.0200","1.3196","2.3108"
"8.0400","1.3235","2.3485"
"8.0600","1.3272","2.3819"
"8.0800","1.3308","2.4001"
"8.1000","1.3344","2.4295"
"8.1200","1.3379","2.4584"
"8.1400","1.3413","2.4595"
"8.1600","1.3443","2.4692"
"8.1800","1.3470","2.5072"
"8.2000","1.3497","2.5087"
"8.2200","1.3525","2.5149"
"8.2400","1.3555","2.5515"
"8.2600","1.3585","2.5654"
"8.2800","1.3618","2.5954"
"8.3000","1.3654","2.6309"
"8.3200","1.3693","2.6690"
"8.3400","1.3734","2.7084"
"8.3600","1.3773","2.7403"
"8.3800","1.3810","2.7713"
"8.4000","1.3845","2.7890"
"8.4200","1.3881","2.8314"
"8.4400","1.3917","2.8557"
"8.4600","1.3949","2.8653"
"8.4800","1.3977","2.8940"
"8.5000","1.4003","2.9050"
"8.5200","1.4029","2.9232"
"8.5400","1.4059","2.9399"
"8.5600","1.4090","2.9548"
"8.5800","1.4122","2.9996"
"8.6000","1.4155","3.0396"
"8.6200","1.4191","3.0682"
"8.6400","1.4228","3.1130"
"8.6600","1.4266","3.1507"
"8.6800","1.4303","3.1789"
"8.7000","1.4338","3.2066"
"8.7200","1.4374","3.2489"
"8.7400","1.4410","3.2798"
"8.7600","1.4446","3.3115"
"8.7800","1.4479","3.3396"
"8.8000","1.4507","3.3577"
"8.8200","1.4534","3.3898"
"8.8400","1.4561","3.4147"
"8.8600","1.4591","3.4267"
"8.8800","1.4621","3.4618"
"8.9000","1.4653","3.4941"
"8.9200","1.4687","3.5435"
"8.9400","1.4725","3.5830"
"8.9600","1.4765","3.6286"
"8.9800","1.4804","3.6855"
"9.0000","1.4841","3.7282"
"9.0200","1.4877","3.7677"
"9.0400","1.4914","3.8078"
"9.0600","1.4950","3.8512"
"9.0800","1.4983","3.8669"
"9.1000","1.5012","3.8945"
"9.1200","1.5038","3.9217"
"9.1400","1.5065","3.9366"
"9.1600","1.5093","3.9684"
"9.1800","1.5123","4.0010"
"9.2000","1.5155","4.0240"
"9.2200","1.5188","4.0825"
"9.2400","1.5223","4.1360"
"9.2600","1.5260","4.1751"
"9.2800","1.5299","4.2493"
"9.3000","1.5338","4.3056"
"9.3200","1.5374","4.3505"
"9.3400","1.5409","4.3933"
"9.3600","1.5444","4.4377"
"9.3800","1.5479","4.4771"
"9.4000","1.5511","4.5217"
"9.4200","1.5540","4.5364"
"9.4400","1.5566","4.5452"
"9.4600","1.5593","4.5924"
"9.4800","1.5623","4.6357"
"9.5000","1.5653","4.6772"
"9.5200","1.5684","4.7283"
"9.5400","1.5718","4.7885"
"9.5600","1.5755","4.8483"
"9.5800","1.5795","4.9291"
"9.6000","1.5834","4.9953"
"9.6200","1.5871","5.0525"
"9.6400","1.5906","5.1112"
"9.6600","1.5941","5.1687"
"9.6800","1.5978","5.2212"
"9.7000","1.6013","5.2696"
"9.7200","1.6045","5.3074"
"9.7400","1.6072","5.3304"
"9.7600","1.6097","5.3647"
"9.7800","1.6125","5.4000"
"9.8000","1.6154","5.4581"
"9.8200","1.6185","5.5047"
"9.8400","1.6218","5.5672"
"9.8600","1.6252","5.6403"
"9.8800","1.6289","5.7228"
"9.9000","1.6327","5.8041"
"9.9200","1.6366","5.8878"
"9.9400","1.6403","5.9522"
"9.9600","1.6439","6.0226"
"9.9800","1.6476","6.1020"
"10.0000","1.6513","6.1700"
"10.0200","1.6548","6.2302"
"10.0400","1.6578","6.2686"
"10.0600","1.6605","6.3078"
"10.0800","1.6632","6.3439"
"10.1000","1.6661","6.3952"
"10.1200","1.6691","6.4560"
"10.1400","1.6722","6.5203"
"10.1600","1.6755","6.5982"
"10.1800","1.6791","6.6996"
"10.2000","1.6829","6.8100"
"10.2200","1.6868","6.9060"
"10.2400","1.6905","6.9884"
"10.2600","1.6942","7.0741"
"10.2800","1.6978","7.1601"
"10.3000","1.7013","7.2484"
"10.3200","1.7048","7.3220"
"10.3400","1.7080","7.3630"
"10.3600","1.7108","7.4139"
"10.3800","1.7134","7.4523"
"10.4000","1.7161","7.5093"
"10.4200","1.7190","7.5776"
"10.4400","1.7220","7.6610"
"10.4600","1.7252","7.7484"
"10.4800","1.7286","7.8438"
"10.5000","1.7323","7.9668"
"10.5200","1.7361","8.1020"
"10.5400","1.7401","8.2185"
"10.5600","1.7438","8.3232"
"10.5800","1.7474","8.4289"
"10.6000","1.7510","8.5316"
"10.6200","1.7546","8.6254"
"10.6400","1.7580","8.7234"
"10.6600","1.7610","8.7853"
"10.6800","1.7637","8.8253"
"10.7000","1.7663","8.8998"
"10.7200","1.7691","8.9606"
"10.7400","1.7721","9.0491"
"10.7600","1.7753","9.1723"
"10.7800","1.7786","9.2952"
"10.8000","1.7823","9.4392"
"10.8200","1.7863","9.6023"
"10.8400","1.7904","9.7825"
"10.8600","1.7943","9.9217"
"10.8800","1.7979","10.0436"
"10.9000","1.8014","10.1537"
"10.9200","1.8049","10.2687"
"10.9400","1.8084","10.3930"
"10.9600","1.8116","10.4841"
"10.9800","1.8144","10.5438"
"11.0000","1.8170","10.6052"
"11.0200","1.8196","10.6772"
"11.0400","1.8224","10.7849"
"11.0600","1.8254","10.8882"
"11.0800","1.8285","11.0089"
"11.1000","1.8317","11.1704"
"11.1200","1.8352","11.3409"
"11.1400","1.8389","11.5249"
"11.1600","1.8427","11.7163"
"11.1800","1.8465","11.9016"
"11.2000","1.8501","12.0757"
"11.2200","1.8538","12.2473"
"11.2400","1.8575","12.4316"
"11.2600","1.8612","12.6020"
"11.2800","1.8646","12.7290"
"11.3000","1.8674","12.8100"
"11.3200","1.8700","12.8816"
"11.3400","1.8728","12.9963"
"11.3600","1.8758","13.1368"
"11.3800","1.8788","13.2800"
"11.4000","1.8819","13.4495"
"11.4200","1.8853","13.6504"
"11.4400","1.8890","13.9037"
"11.4600","1.8929","14.1509"
"11.4800","1.8968","14.3954"
"11.5000","1.9005","14.6346"
"11.5200","1.9042","14.8420"
"11.5400","1.9078","15.0472"
"11.5600","1.9114","15.2584"
"11.5800","1.9148","15.4400"
"11.6000","1.9177","15.5567"
"11.6200","1.9203","15.6273"
"11.6400","1.9228","15.7352"
"11.6600","1.9255","15.8823"
"11.6800","1.9285","16.0720"
"11.7000","1.9315","16.2915"
"11.7200","1.9347","16.5116"
"11.7400","1.9383","16.8083"
"11.7600","1.9421","17.1452"
"11.7800","1.9460","17.4847"
"11.8000","1.9499","17.7957"
"11.8200","1.9536","18.0776"
"11.8400","1.9573","18.3691"
"11.8600","1.9610","18.6721"
"11.8800","1.9647","18.9736"
"11.9000","1.9681","19.2027"
"11.9200","1.9710","19.3548"
"11.9400","1.9737","19.5015"
"11.9600","1.9764","19.6777"
"11.9800","1.9794","19.9313"
"12.0000","1.9825","20.2144"
"12.0200","1.9857","20.5157"
"12.0400","1.9892","20.9078"
"12.0600","1.9931","21.3509"
"12.0800","1.9970","21.8037"
"12.1000","2.0009","22.2110"
"12.1200","2.0044","22.5371"
"12.1400","2.0078","22.8536"
"12.1600","2.0111","23.2012"
"12.1800","2.0146","23.5779"
"12.2000","2.0179","23.8921"
"12.2200","2.0209","24.1599"
"12.2400","2.0236","24.3576"
"12.2600","2.0261","24.5566"
"12.2800","2.0288","24.8675"
"12.3000","2.0319","25.2515"
"12.3200","2.0351","25.6708"
"12.3400","2.0384","26.1401"
"12.3600","2.0419","26.6566"
"12.3800","2.0456","27.2337"
"12.4000","2.0495","27.8399"
"12.4200","2.0533","28.4125"
"12.4400","2.0570","28.9346"
"12.4600","2.0606","29.4590"
"12.4800","2.0642","30.0235"

