Time,Displacement,Force
"1.7800","0.2800","0.1080"
"1.8000","0.2839","0.1151"
"1.8200","0.2877","0.1180"
"1.8400","0.2914","0.1090"
"1.8600","0.2951","0.1218"
"1.8800","0.2987","0.1196"
"1.9000","0.3018","0.1146"
"1.9200","0.3046","0.1192"
"1.9400","0.3071","0.1256"
"1.9600","0.3097","0.1228"
"1.9800","0.3125","0.1280"
"2.0000","0.3154","0.1319"
"2.0200","0.3185","0.1338"
"2.0400","0.3218","0.1351"
"2.0600","0.3254","0.1286"
"2.0800","0.3292","0.1415"
"2.1000","0.3331","0.1421"
"2.1200","0.3367","0.1368"
"2.1400","0.3402","0.1346"
"2.1600","0.3437","0.1432"
"2.1800","0.3472","0.1423"
"2.2000","0.3507","0.1392"
"2.2200","0.3539","0.1377"
"2.2400","0.3567","0.1507"
"2.2600","0.3594","0.1494"
"2.2800","0.3621","0.1541"
"2.3000","0.3652","0.1477"
"2.3200","0.3684","0.1489"
"2.3400","0.3716","0.1638"
"2.3600","0.3752","0.1537"
"2.3800","0.3790","0.1548"
"2.4000","0.3831","0.1569"
"2.4200","0.3870","0.1671"
"2.4400","0.3908","0.1576"
"2.4600","0.3945","0.1698"
"2.4800","0.3982","0.1862"
"2.5000","0.4020","0.1627"
"2.5200","0.4054","0.1526"
"2.5400","0.4082","0.1652"
"2.5600","0.4108","0.1715"
"2.5800","0.4135","0.1812"
"2.6000","0.4163","0.1854"
"2.6200","0.4192","0.1731"
"2.6400","0.4222","0.1789"
"2.6600","0.4254","0.1861"
"2.6800","0.4289","0.1873"
"2.7000","0.4327","0.1744"
"2.7200","0.4366","0.1913"
"2.7400","0.4403","0.1835"
"2.7600","0.4439","0.1869"
"2.7800","0.4475","0.1928"
"2.8000","0.4511","0.1907"
"2.8200","0.4547","0.1902"
"2.8400","0.4580","0.1850"
"2.8600","0.4608","0.1916"
"2.8800","0.4634","0.2017"
"2.9000","0.4661","0.2085"
"2.9200","0.4690","0.2021"
"2.9400","0.4721","0.1997"
"2.9600","0.4753","0.2028"
"2.9800","0.4787","0.2150"
"3.0000","0.4825","0.2133"
"3.0200","0.4865","0.2147"
"3.0400","0.4905","0.2080"
"3.0600","0.4943","0.2159"
"3.0800","0.4979","0.2289"
"3.1000","0.5016","0.2122"
"3.1200","0.5051","0.2300"
"3.1400","0.5085","0.2257"
"3.1600","0.5114","0.2229"
"3.1800","0.5140","0.2269"
"3.2000","0.5165","0.2265"
"3.2200","0.5193","0.2403"
"3.2400","0.5223","0.2318"
"3.2600","0.5254","0.2336"
"3.2800","0.5286","0.2443"
"3.3000","0.5321","0.2453"
"3.3200","0.5360","0.2463"
"3.3400","0.5400","0.2517"
"3.3600","0.5438","0.2488"
"3.3800","0.5473","0.2524"
"3.4000","0.5508","0.2644"
"3.4200","0.5543","0.2583"
"3.4400","0.5578","0.2484"
"3.4600","0.5611","0.2720"
"3.4800","0.5641","0.2635"
"3.5000","0.5668","0.2584"
"3.5200","0.5695","0.2817"
"3.5400","0.5724","0.2696"
"3.5600","0.5755","0.2683"
"3.5800","0.5788","0.2813"
"3.6000","0.5822","0.2839"
"3.6200","0.5859","0.2924"
"3.6400","0.5898","0.3027"
"3.6600","0.5937","0.2838"
"3.6800","0.5974","0.2800"
"3.7000","0.6009","0.2947"
"3.7200","0.6045","0.2963"
"3.7400","0.6080","0.2902"
"3.7600","0.6115","0.3011"
"3.7800","0.6147","0.2991"
"3.8000","0.6174","0.3006"
"3.8200","0.6200","0.3110"
"3.8400","0.6228","0.3076"
"3.8600","0.6257","0.3102"
"3.8800","0.6287","0.3145"
"3.9000","0.6319","0.3158"
"3.9200","0.6353","0.3249"
"3.9400","0.6389","0.3240"
"3.9600","0.6427","0.3285"
"3.9800","0.6465","0.3353"
"4.0000","0.6501","0.3312"
"4.0200","0.6536","0.3451"
"4.0400","0.6571","0.3383"
"4.0600","0.6607","0.3412"
"4.0800","0.6642","0.3412"
"4.1000","0.6673","0.3436"
"4.1200","0.6701","0.3474"
"4.1400","0.6727","0.3489"
"4.1600","0.6756","0.3560"
"4.1800","0.6787","0.3571"
"4.2000","0.6819","0.3747"
"4.2200","0.6853","0.3805"
"4.2400","0.6890","0.3656"
"4.2600","0.6929","0.3795"
"4.2800","0.6970","0.3923"
"4.3000","0.7010","0.3879"
"4.3200","0.7046","0.4010"
"4.3400","0.7081","0.3964"
"4.3600","0.7117","0.3982"
"4.3800","0.7151","0.4056"
"4.4000","0.7183","0.4033"
"4.4200","0.7210","0.4031"
"4.4400","0.7236","0.4111"
"4.4600","0.7263","0.4224"
"4.4800","0.7291","0.4040"
"4.5000","0.7321","0.4214"
"4.5200","0.7351","0.4323"
"4.5400","0.7385","0.4350"
"4.5600","0.7422","0.4427"
"4.5800","0.7462","0.4393"
"4.6000","0.7501","0.4411"
"4.6200","0.7538","0.4597"
"4.6400","0.7574","0.4555"
"4.6600","0.7610","0.4690"
"4.6800","0.7646","0.4678"
"4.7000","0.7681","0.4674"
"4.7200","0.7712","0.4704"
"4.7400","0.7739","0.4685"
"4.7600","0.7765","0.4805"
"4.7800","0.7793","0.4847"
"4.8000","0.7824","0.4974"
"4.8200","0.7856","0.4903"
"4.8400","0.7890","0.4862"
"4.8600","0.7925","0.4970"
"4.8800","0.7963","0.5032"
"4.9000","0.8003","0.5095"
"4.9200","0.8041","0.5191"
"4.9400","0.8077","0.5315"
"4.9600","0.8112","0.5215"
"4.9800","0.8147","0.5271"
"5.0000","0.8183","0.5358"
"5.0200","0.8216","0.5417"
"5.0400","0.8245","0.5455"
"5.0600","0.8272","0.5520"
"5.0800","0.8298","0.5445"
"5.1000","0.8327","0.5572"
"5.1200","0.8356","0.5683"
"5.1400","0.8386","0.5559"
"5.1600","0.8418","0.5705"
"5.1800","0.8453","0.5818"
"5.2000","0.8490","0.5796"
"5.2200","0.8529","0.5734"
"5.2400","0.8567","0.5907"
"5.2600","0.8604","0.6002"
"5.2800","0.8640","0.6033"
"5.3000","0.8677","0.6118"
"5.3200","0.8713","0.6172"
"5.3400","0.8746","0.6090"
"5.3600","0.8774","0.6215"
"5.3800","0.8801","0.6236"
"5.4000","0.8828","0.6261"
"5.4200","0.8858","0.6427"
"5.4400","0.8889","0.6468"
"5.4600","0.8920","0.6388"
"5.4800","0.8954","0.6496"
"5.5000","0.8990","0.6771"
"5.5200","0.9030","0.6694"
"5.5400","0.9070","0.6783"
"5.5600","0.9108","0.6968"
"5.5800","0.9145","0.6955"
"5.6000","0.9181","0.7007"
"5.6200","0.9216","0.7041"
"5.6400","0.9249","0.6901"
"5.6600","0.9278","0.7042"
"5.6800","0.9304","0.7232"
"5.7000","0.9329","0.7268"
"5.7200","0.9357","0.7355"
"5.7400","0.9386","0.7326"
"5.7600","0.9417","0.7374"
"5.7800","0.9450","0.7340"
"5.8000","0.9485","0.7545"
"5.8200","0.9523","0.7557"
"5.8400","0.9563","0.7689"
"5.8600","0.9601","0.7742"
"5.8800","0.9638","0.7694"
"5.9000","0.9673","0.8012"
"5.9200","0.9710","0.8036"
"5.9400","0.9746","0.7882"
"5.9600","0.9780","0.8079"
"5.9800","0.9809","0.8193"
"6.0000","0.9836","0.8179"
"6.0200","0.9863","0.8276"
"6.0400","0.9892","0.8334"
"6.0600","0.9923","0.8393"
"6.0800","0.9955","0.8558"
"6.1000","0.9989","0.8599"
"6.1200","1.0025","0.8555"
"6.1400","1.0063","0.8779"
"6.1600","1.0102","0.8884"
"6.1800","1.0139","0.8957"
"6.2000","1.0175","0.9113"
"6.2200","1.0211","0.9130"
"6.2400","1.0247","0.9207"
"6.2600","1.0283","0.9257"
"6.2800","1.0314","0.9280"
"6.3000","1.0341","0.9402"
"6.3200","1.0367","0.9455"
"6.3400","1.0394","0.9527"
"6.3600","1.0423","0.9592"
"6.3800","1.0453","0.9679"
"6.4000","1.0484","0.9802"
"6.4200","1.0517","0.9946"
"6.4400","1.0554","0.9977"
"6.4600","1.0594","1.0073"
"6.4800","1.0634","1.0281"
"6.5000","1.0672","1.0377"
"6.5200","1.0709","1.0480"
"6.5400","1.0746","1.0602"
"6.5600","1.0783","1.0682"
"6.5800","1.0817","1.0843"
"6.6000","1.0846","1.0790"
"6.6200","1.0872","1.0884"
"6.6400","1.0898","1.1055"
"6.6600","1.0926","1.1048"
"6.6800","1.0956","1.1094"
"6.7000","1.0987","1.1276"
"6.7200","1.1020","1.1403"
"6.7400","1.1056","1.1495"
"6.7600","1.1095","1.1667"
"6.7800","1.1135","1.1721"
"6.8000","1.1173","1.1927"
"6.8200","1.1209","1.2168"
"6.8400","1.1245","1.2175"
"6.8600","1.1281","1.2296"
"6.8800","1.1317","1.2500"
"6.9000","1.1348","1.2461"
"6.9200","1.1376","1.2599"
"6.9400","1.1402","1.2676"
"6.9600","1.1429","1.2751"
"6.9800","1.1458","1.2820"
"7.0000","1.1489","1.2940"
"7.0200","1.1520","1.3056"
"7.0400","1.1554","1.3239"
"7.0600","1.1591","1.3369"
"7.0800","1.1631","1.3495"
"7.1000","1.1670","1.3694"
"7.1200","1.1706","1.3743"
"7.1400","1.1739","1.3897"
"7.1600","1.1773","1.4103"
"7.1800","1.1809","1.4167"
"7.2000","1.1845","1.4244"
"7.2200","1.1877","1.4457"
"7.2400","1.1905","1.4541"
"7.2600","1.1932","1.4546"
"7.2800","1.1960","1.4800"
"7.3000","1.1991","1.4931"
"7.3200","1.2023","1.4968"
"7.3400","1.2056","1.5154"
"7.3600","1.2092","1.5458"
"7.3800","1.2129","1.5683"
"7.4000","1.2168","1.5751"
"7.4200","1.2205","1.5837"
"7.4400","1.2241","1.6094"
"7.4600","1.2277","1.6267"
"7.4800","1.2313","1.6512"
"7.5000","1.2349","1.6621"
"7.5200","1.2382","1.6699"
"7.5400","1.2411","1.6843"
"7.5600","1.2437","1.6995"
"7.5800","1.2463","1.7054"
"7.6000","1.2491","1.7153"
"7.6200","1.2520","1.7446"
"7.6400","1.2550","1.7343"
"7.6600","1.2582","1.7542"
"7.6800","1.2617","1.7877"
"7.7000","1.2654","1.8013"
"7.7200","1.2693","1.8304"
"7.7400","1.2732","1.8602"
"7.7600","1.2769","1.8756"
"7.7800","1.2806","1.9003"
"7.8000","1.2844","1.9319"
"7.8200","1.2881","1.9354"
"7.8400","1.2914","1.9505"
"7.8600","1.2942","1.9751"
"7.8800","1.2968","1.9830"
"7.9000","1.2996","1.9828"
"7.9200","1.3026","2.0152"
"7.9400","1.3057","2.0263"
"7.9600","1.3089","2.0563"
"7.9800","1.3123","2.0844"
"8.0000","1.3159","2.0938"
"8.0200","1.3198","2.1243"
"8.0400","1.3236","2.1539"
"8.0600","1.3272","2.1654"
"8.0800","1.3307","2.1883"
"8.1000","1.3342","2.2201"
"8.1200","1.3378","2.2486"
"8.1400","1.3412","2.2639"
"8.1600","1.3443","2.2784"
"8.1800","1.3470","2.2965"
"8.2000","1.3496","2.3055"
"8.2200","1.3525","2.3288"
"8.2400","1.3555","2.3283"
"8.2600","1.3586","2.3581"
"8.2800","1.3618","2.3922"
"8.3000","1.3654","2.4188"
"8.3200","1.3694","2.4632"
"8.3400","1.3734","2.4896"
"8.3600","1.3773","2.5220"
"8.3800","1.3810","2.5420"
"8.4000","1.3846","2.5738"
"8.4200","1.3882","2.6094"
"8.4400","1.3918","2.6286"
"8.4600","1.3950","2.6480"
"8.4800","1.3978","2.6675"
"8.5000","1.4003","2.6808"
"8.5200","1.4030","2.7020"
"8.5400","1.4059","2.7120"
"8.5600","1.4090","2.7462"
"8.5800","1.4121","2.7728"
"8.6000","1.4154","2.7966"
"8.6200","1.4189","2.8402"
"8.6400","1.4227","2.8618"
"8.6600","1.4266","2.9097"
"8.6800","1.4303","2.9492"
"8.7000","1.4339","2.9734"
"8.7200","1.4374","3.0031"
"8.7400","1.4409","3.0438"
"8.7600","1.4445","3.0755"
"8.7800","1.4478","3.0925"
"8.8000","1.4506","3.1105"
"8.8200","1.4532","3.1264"
"8.8400","1.4560","3.1499"
"8.8600","1.4590","3.1803"
"8.8800","1.4621","3.2027"
"8.9000","1.4652","3.2286"
"8.9200","1.4687","3.2934"
"8.9400","1.4726","3.3286"
"8.9600","1.4767","3.3818"
"8.9800","1.4806","3.4205"
"9.0000","1.4842","3.4604"
"9.0200","1.4878","3.5108"
"9.0400","1.4914","3.5369"
"9.0600","1.4950","3.5721"
"9.0800","1.4983","3.5963"
"9.1000","1.5012","3.6180"
"9.1200","1.5037","3.6364"
"9.1400","1.5063","3.6488"
"9.1600","1.5091","3.6847"
"9.1800","1.5121","3.7115"
"9.2000","1.5153","3.7555"
"9.2200","1.5186","3.8115"
"9.2400","1.5222","3.8559"
"9.2600","1.5261","3.9237"
"9.2800","1.5301","3.9708"
"9.3000","1.5340","4.0149"
"9.3200","1.5377","4.0630"
"9.3400","1.5411","4.1037"
"9.3600","1.5446","4.1493"
"9.3800","1.5480","4.1804"
"9.4000","1.5512","4.2230"
"9.4200","1.5540","4.2525"
"9.4400","1.5566","4.2692"
"9.4600","1.5592","4.2937"
"9.4800","1.5621","4.3280"
"9.5000","1.5652","4.3730"
"9.5200","1.5684","4.4149"
"9.5400","1.5718","4.4607"
"9.5600","1.5755","4.5358"
"9.5800","1.5794","4.6022"
"9.6000","1.5834","4.6636"
"9.6200","1.5871","4.7330"
"9.6400","1.5906","4.7808"
"9.6600","1.5942","4.8376"
"9.6800","1.5979","4.8922"
"9.7000","1.6014","4.9394"
"9.7200","1.6045","4.9718"
"9.7400","1.6072","5.0077"
"9.7600","1.6097","5.0401"
"9.7800","1.6125","5.0655"
"9.8000","1.6155","5.1156"
"9.8200","1.6186","5.1798"
"9.8400","1.6219","5.2364"
"9.8600","1.6253","5.3018"
"9.8800","1.6289","5.3715"
"9.9000","1.6328","5.4542"
"9.9200","1.6366","5.5251"
"9.9400","1.6403","5.5852"
"9.9600","1.6439","5.6676"
"9.9800","1.6476","5.7371"
"10.0000","1.6513","5.8091"
"10.0200","1.6548","5.8588"
"10.0400","1.6578","5.8963"
"10.0600","1.6606","5.9465"
"10.0800","1.6633","5.9771"
"10.1000","1.6662","6.0125"
"10.1200","1.6692","6.0727"
"10.1400","1.6722","6.1384"
"10.1600","1.6755","6.2232"
"10.1800","1.6792","6.3052"
"10.2000","1.6830","6.4138"
"10.2200","1.6869","6.5056"
"10.2400","1.6906","6.5772"
"10.2600","1.6941","6.6668"
"10.2800","1.6977","6.7515"
"10.3000","1.7013","6.8352"
"10.3200","1.7049","6.9027"
"10.3400","1.7081","6.9569"
"10.3600","1.7108","6.9994"
"10.3800","1.7134","7.0331"
"10.4000","1.7160","7.0929"
"10.4200","1.7189","7.1558"
"10.4400","1.7220","7.2256"
"10.4600","1.7251","7.3215"
"10.4800","1.7285","7.4227"
"10.5000","1.7322","7.5400"
"10.5200","1.7361","7.6593"
"10.5400","1.7400","7.7780"
"10.5600","1.7438","7.8787"
"10.5800","1.7473","7.9701"
"10.6000","1.7510","8.0734"
"10.6200","1.7546","8.1648"
"10.6400","1.7580","8.2661"
"10.6600","1.7610","8.3311"
"10.6800","1.7637","8.3613"
"10.7000","1.7663","8.4222"
"10.7200","1.7691","8.4989"
"10.7400","1.7722","8.5867"
"10.7600","1.7753","8.6927"
"10.7800","1.7787","8.8178"
"10.8000","1.7824","8.9662"
"10.8200","1.7863","9.1307"
"10.8400","1.7904","9.2801"
"10.8600","1.7943","9.4106"
"10.8800","1.7979","9.5247"
"10.9000","1.8013","9.6344"
"10.9200","1.8047","9.7461"
"10.9400","1.8082","9.8677"
"10.9600","1.8114","9.9592"
"10.9800","1.8143","10.0153"
"11.0000","1.8168","10.0797"
"11.0200","1.8195","10.1432"
"11.0400","1.8223","10.2447"
"11.0600","1.8253","10.3569"
"11.0800","1.8283","10.4755"
"11.1000","1.8316","10.6290"
"11.1200","1.8352","10.8105"
"11.1400","1.8389","10.9897"
"11.1600","1.8427","11.1780"
"11.1800","1.8465","11.3442"
"11.2000","1.8502","11.5089"
"11.2200","1.8539","11.6964"
"11.2400","1.8577","11.8673"
"11.2600","1.8614","12.0211"
"11.2800","1.8646","12.1541"
"11.3000","1.8675","12.2413"
"11.3200","1.8701","12.3021"
"11.3400","1.8729","12.4154"
"11.3600","1.8759","12.5664"
"11.3800","1.8790","12.7055"
"11.4000","1.8821","12.8680"
"11.4200","1.8855","13.0719"
"11.4400","1.8892","13.3031"
"11.4600","1.8930","13.5475"
"11.4800","1.8969","13.7766"
"11.5000","1.9005","13.9833"
"11.5200","1.9041","14.1784"
"11.5400","1.9077","14.3894"
"11.5600","1.9113","14.6013"
"11.5800","1.9147","14.7714"
"11.6000","1.9177","14.9109"
"11.6200","1.9202","14.9820"
"11.6400","1.9227","15.0818"
"11.6600","1.9255","15.2383"
"11.6800","1.9285","15.4317"
"11.7000","1.9316","15.6373"
"11.7200","1.9348","15.8695"
"11.7400","1.9384","16.1679"
"11.7600","1.9422","16.4830"
"11.7800","1.9461","16.8131"
"11.8000","1.9500","17.1116"
"11.8200","1.9536","17.3707"
"11.8400","1.9573","17.6579"
"11.8600","1.9610","17.9823"
"11.8800","1.9648","18.2665"
"11.9000","1.9681","18.4897"
"11.9200","1.9710","18.6251"
"11.9400","1.9736","18.7583"
"11.9600","1.9764","18.9405"
"11.9800","1.9793","19.1776"
"12.0000","1.9823","19.4476"
"12.0200","1.9855","19.7441"
"12.0400","1.9890","20.1185"
"12.0600","1.9927","20.5327"
"12.0800","1.9967","20.9915"
"12.1000","2.0006","21.4106"
"12.1200","2.0043","21.7528"
"12.1400","2.0077","22.0765"
"12.1600","2.0111","22.4323"
"12.1800","2.0146","22.8139"
"12.2000","2.0180","23.1580"
"12.2200","2.0210","23.4252"
"12.2400","2.0237","23.6220"
"12.2600","2.0263","23.8237"
"12.2800","2.0290","24.1104"
"12.3000","2.0319","24.4582"
"12.3200","2.0351","24.8590"
"12.3400","2.0383","25.3121"
"12.3600","2.0418","25.8272"
"12.3800","2.0455","26.4215"
"12.4000","2.0495","27.0591"
"12.4200","2.0534","27.6847"
"12.4400","2.0572","28.2353"
"12.4600","2.0608","28.7736"
"12.4800","2.0645","29.3525"
"12.5000","2.0682","29.9432"
"12.5030","2.0688","30.0236"

