Time,Displacement,Force
"1.5200","0.2375","0.0793"
"1.5400","0.2411","0.0819"
"1.5600","0.2446","0.0804"
"1.5800","0.2480","0.0722"
"1.6000","0.2511","0.0723"
"1.6200","0.2537","0.0769"
"1.6400","0.2563","0.0778"
"1.6600","0.2591","0.0881"
"1.6800","0.2621","0.0914"
"1.7000","0.2653","0.0822"
"1.7200","0.2686","0.0829"
"1.7400","0.2723","0.0927"
"1.7600","0.2763","0.0869"
"1.7800","0.2803","0.0964"
"1.8000","0.2843","0.0948"
"1.8200","0.2880","0.0868"
"1.8400","0.2917","0.1025"
"1.8600","0.2953","0.0911"
"1.8800","0.2988","0.0991"
"1.9000","0.3019","0.0938"
"1.9200","0.3046","0.1043"
"1.9400","0.3072","0.0993"
"1.9600","0.3098","0.0971"
"1.9800","0.3127","0.0996"
"2.0000","0.3156","0.1026"
"2.0200","0.3187","0.1169"
"2.0400","0.3221","0.1113"
"2.0600","0.3257","0.1068"
"2.0800","0.3295","0.1239"
"2.1000","0.3333","0.1154"
"2.1200","0.3370","0.1082"
"2.1400","0.3404","0.1189"
"2.1600","0.3439","0.1194"
"2.1800","0.3474","0.1230"
"2.2000","0.3509","0.1141"
"2.2200","0.3540","0.1174"
"2.2400","0.3568","0.1180"
"2.2600","0.3595","0.1287"
"2.2800","0.3623","0.1269"
"2.3000","0.3654","0.1214"
"2.3200","0.3685","0.1334"
"2.3400","0.3718","0.1340"
"2.3600","0.3754","0.1340"
"2.3800","0.3792","0.1354"
"2.4000","0.3832","0.1442"
"2.4200","0.3872","0.1369"
"2.4400","0.3910","0.1401"
"2.4600","0.3947","0.1391"
"2.4800","0.3984","0.1475"
"2.5000","0.4022","0.1400"
"2.5200","0.4055","0.1403"
"2.5400","0.4084","0.1473"
"2.5600","0.4110","0.1557"
"2.5800","0.4136","0.1638"
"2.6000","0.4165","0.1570"
"2.6200","0.4194","0.1473"
"2.6400","0.4224","0.1578"
"2.6600","0.4257","0.1592"
"2.6800","0.4292","0.1556"
"2.7000","0.4330","0.1633"
"2.7200","0.4368","0.1624"
"2.7400","0.4405","0.1636"
"2.7600","0.4441","0.1646"
"2.7800","0.4476","0.1621"
"2.8000","0.4513","0.1702"
"2.8200","0.4549","0.1732"
"2.8400","0.4582","0.1612"
"2.8600","0.4610","0.1695"
"2.8800","0.4636","0.1772"
"2.9000","0.4663","0.1692"
"2.9200","0.4693","0.1779"
"2.9400","0.4723","0.1811"
"2.9600","0.4755","0.1782"
"2.9800","0.4790","0.1894"
"3.0000","0.4827","0.1868"
"3.0200","0.4867","0.1802"
"3.0400","0.4907","0.1935"
"3.0600","0.4945","0.1997"
"3.0800","0.4981","0.1988"
"3.1000","0.5017","0.2006"
"3.1200","0.5053","0.1892"
"3.1400","0.5086","0.1977"
"3.1600","0.5115","0.2163"
"3.1800","0.5141","0.2025"
"3.2000","0.5167","0.2082"
"3.2200","0.5195","0.2077"
"3.2400","0.5224","0.1974"
"3.2600","0.5255","0.2132"
"3.2800","0.5287","0.2244"
"3.3000","0.5323","0.2235"
"3.3200","0.5361","0.2184"
"3.3400","0.5401","0.2223"
"3.3600","0.5440","0.2114"
"3.3800","0.5475","0.2309"
"3.4000","0.5510","0.2353"
"3.4200","0.5545","0.2234"
"3.4400","0.5581","0.2372"
"3.4600","0.5614","0.2473"
"3.4800","0.5643","0.2317"
"3.5000","0.5670","0.2378"
"3.5200","0.5697","0.2477"
"3.5400","0.5726","0.2438"
"3.5600","0.5757","0.2517"
"3.5800","0.5788","0.2450"
"3.6000","0.5823","0.2488"
"3.6200","0.5860","0.2544"
"3.6400","0.5899","0.2593"
"3.6600","0.5939","0.2536"
"3.6800","0.5976","0.2606"
"3.7000","0.6011","0.2733"
"3.7200","0.6047","0.2730"
"3.7400","0.6083","0.2705"
"3.7600","0.6118","0.2664"
"3.7800","0.6149","0.2687"
"3.8000","0.6176","0.2816"
"3.8200","0.6202","0.2802"
"3.8400","0.6229","0.2765"
"3.8600","0.6259","0.2792"
"3.8800","0.6289","0.2785"
"3.9000","0.6320","0.2888"
"3.9200","0.6355","0.2906"
"3.9400","0.6391","0.2919"
"3.9600","0.6430","0.2975"
"3.9800","0.6467","0.3007"
"4.0000","0.6503","0.3059"
"4.0200","0.6537","0.3053"
"4.0400","0.6573","0.3094"
"4.0600","0.6609","0.3124"
"4.0800","0.6643","0.3076"
"4.1000","0.6674","0.3070"
"4.1200","0.6702","0.3298"
"4.1400","0.6729","0.3273"
"4.1600","0.6758","0.3207"
"4.1800","0.6790","0.3291"
"4.2000","0.6822","0.3351"
"4.2200","0.6856","0.3425"
"4.2400","0.6892","0.3487"
"4.2600","0.6931","0.3431"
"4.2800","0.6972","0.3414"
"4.3000","0.7010","0.3600"
"4.3200","0.7046","0.3521"
"4.3400","0.7082","0.3519"
"4.3600","0.7118","0.3768"
"4.3800","0.7152","0.3719"
"4.4000","0.7184","0.3636"
"4.4200","0.7211","0.3807"
"4.4400","0.7238","0.3784"
"4.4600","0.7264","0.3790"
"4.4800","0.7293","0.3794"
"4.5000","0.7323","0.3867"
"4.5200","0.7354","0.3925"
"4.5400","0.7388","0.4058"
"4.5600","0.7426","0.4132"
"4.5800","0.7465","0.4055"
"4.6000","0.7504","0.4193"
"4.6200","0.7541","0.4146"
"4.6400","0.7577","0.4212"
"4.6600","0.7613","0.4252"
"4.6800","0.7649","0.4355"
"4.7000","0.7683","0.4409"
"4.7200","0.7713","0.4322"
"4.7400","0.7740","0.4379"
"4.7600","0.7766","0.4435"
"4.7800","0.7795","0.4434"
"4.8000","0.7826","0.4388"
"4.8200","0.7858","0.4537"
"4.8400","0.7892","0.4580"
"4.8600","0.7928","0.4670"
"4.8800","0.7966","0.4684"
"4.9000","0.8005","0.4704"
"4.9200","0.8043","0.4821"
"4.9400","0.8079","0.4804"
"4.9600","0.8114","0.4903"
"4.9800","0.8150","0.4980"
"5.0000","0.8186","0.4994"
"5.0200","0.8219","0.4971"
"5.0400","0.8248","0.5085"
"5.0600","0.8273","0.5196"
"5.0800","0.8300","0.5095"
"5.1000","0.8328","0.5295"
"5.1200","0.8357","0.5232"
"5.1400","0.8387","0.5206"
"5.1600","0.8419","0.5446"
"5.1800","0.8454","0.5475"
"5.2000","0.8492","0.5437"
"5.2200","0.8531","0.5494"
"5.2400","0.8569","0.5585"
"5.2600","0.8606","0.5711"
"5.2800","0.8642","0.5745"
"5.3000","0.8679","0.5753"
"5.3200","0.8715","0.5705"
"5.3400","0.8747","0.5882"
"5.3600","0.8776","0.5800"
"5.3800","0.8802","0.5791"
"5.4000","0.8830","0.6023"
"5.4200","0.8860","0.5964"
"5.4400","0.8890","0.6005"
"5.4600","0.8922","0.6140"
"5.4800","0.8957","0.6152"
"5.5000","0.8994","0.6217"
"5.5200","0.9033","0.6255"
"5.5400","0.9073","0.6340"
"5.5600","0.9110","0.6473"
"5.5800","0.9147","0.6561"
"5.6000","0.9183","0.6609"
"5.6200","0.9218","0.6586"
"5.6400","0.9250","0.6722"
"5.6600","0.9279","0.6631"
"5.6800","0.9305","0.6694"
"5.7000","0.9331","0.6821"
"5.7200","0.9358","0.6805"
"5.7400","0.9388","0.6867"
"5.7600","0.9419","0.6983"
"5.7800","0.9452","0.7051"
"5.8000","0.9488","0.6989"
"5.8200","0.9526","0.7190"
"5.8400","0.9566","0.7339"
"5.8600","0.9604","0.7265"
"5.8800","0.9640","0.7413"
"5.9000","0.9675","0.7546"
"5.9200","0.9711","0.7478"
"5.9400","0.9747","0.7567"
"5.9600","0.9781","0.7635"
"5.9800","0.9810","0.7568"
"6.0000","0.9837","0.7795"
"6.0200","0.9864","0.7871"
"6.0400","0.9893","0.7830"
"6.0600","0.9925","0.7891"
"6.0800","0.9957","0.8127"
"6.1000","0.9991","0.8122"
"6.1200","1.0028","0.8132"
"6.1400","1.0066","0.8406"
"6.1600","1.0105","0.8328"
"6.1800","1.0143","0.8391"
"6.2000","1.0178","0.8573"
"6.2200","1.0214","0.8635"
"6.2400","1.0249","0.8742"
"6.2600","1.0284","0.8811"
"6.2800","1.0315","0.8873"
"6.3000","1.0342","0.8971"
"6.3200","1.0368","0.9078"
"6.3400","1.0395","0.9089"
"6.3600","1.0425","0.9021"
"6.3800","1.0454","0.9197"
"6.4000","1.0485","0.9378"
"6.4200","1.0519","0.9475"
"6.4400","1.0557","0.9631"
"6.4600","1.0597","0.9668"
"6.4800","1.0636","0.9816"
"6.5000","1.0674","0.9952"
"6.5200","1.0711","1.0020"
"6.5400","1.0748","1.0193"
"6.5600","1.0785","1.0288"
"6.5800","1.0819","1.0320"
"6.6000","1.0848","1.0429"
"6.6200","1.0874","1.0468"
"6.6400","1.0900","1.0439"
"6.6600","1.0928","1.0436"
"6.6800","1.0959","1.0635"
"6.7000","1.0990","1.0735"
"6.7200","1.1022","1.0928"
"6.7400","1.1058","1.1074"
"6.7600","1.1096","1.1170"
"6.7800","1.1136","1.1226"
"6.8000","1.1175","1.1484"
"6.8200","1.1211","1.1637"
"6.8400","1.1247","1.1617"
"6.8600","1.1283","1.1751"
"6.8800","1.1318","1.1921"
"6.9000","1.1349","1.1980"
"6.9200","1.1377","1.2024"
"6.9400","1.1403","1.2168"
"6.9600","1.1431","1.2218"
"6.9800","1.1460","1.2417"
"7.0000","1.1491","1.2457"
"7.0200","1.1522","1.2539"
"7.0400","1.1557","1.2712"
"7.0600","1.1594","1.2934"
"7.0800","1.1634","1.3005"
"7.1000","1.1672","1.3101"
"7.1200","1.1707","1.3307"
"7.1400","1.1741","1.3428"
"7.1600","1.1775","1.3580"
"7.1800","1.1811","1.3681"
"7.2000","1.1847","1.3766"
"7.2200","1.1879","1.3869"
"7.2400","1.1907","1.4085"
"7.2600","1.1934","1.4189"
"7.2800","1.1963","1.4280"
"7.3000","1.1994","1.4432"
"7.3200","1.2025","1.4493"
"7.3400","1.2058","1.4527"
"7.3600","1.2093","1.4837"
"7.3800","1.2131","1.5084"
"7.4000","1.2169","1.5315"
"7.4200","1.2207","1.5415"
"7.4400","1.2243","1.5536"
"7.4600","1.2279","1.5746"
"7.4800","1.2315","1.6024"
"7.5000","1.2351","1.6042"
"7.5200","1.2385","1.6100"
"7.5400","1.2413","1.6414"
"7.5600","1.2438","1.6421"
"7.5800","1.2464","1.6444"
"7.6000","1.2493","1.6728"
"7.6200","1.2522","1.6805"
"7.6400","1.2552","1.6945"
"7.6600","1.2584","1.7111"
"7.6800","1.2620","1.7365"
"7.7000","1.2658","1.7585"
"7.7200","1.2697","1.7876"
"7.7400","1.2736","1.7982"
"7.7600","1.2772","1.8191"
"7.7800","1.2809","1.8519"
"7.8000","1.2846","1.8796"
"7.8200","1.2883","1.8858"
"7.8400","1.2915","1.8992"
"7.8600","1.2943","1.9113"
"7.8800","1.2969","1.9347"
"7.9000","1.2997","1.9327"
"7.9200","1.3026","1.9411"
"7.9400","1.3057","1.9778"
"7.9600","1.3089","1.9950"
"7.9800","1.3124","2.0210"
"8.0000","1.3161","2.0477"
"8.0200","1.3199","2.0737"
"8.0400","1.3238","2.0870"
"8.0600","1.3274","2.1145"
"8.0800","1.3309","2.1398"
"8.1000","1.3344","2.1677"
"8.1200","1.3380","2.2030"
"8.1400","1.3415","2.2093"
"8.1600","1.3445","2.2110"
"8.1800","1.3472","2.2374"
"8.2000","1.3499","2.2572"
"8.2200","1.3527","2.2645"
"8.2400","1.3557","2.2896"
"8.2600","1.3588","2.3039"
"8.2800","1.3620","2.3375"
"8.3000","1.3657","2.3729"
"8.3200","1.3696","2.4082"
"8.3400","1.3736","2.4369"
"8.3600","1.3775","2.4704"
"8.3800","1.3812","2.4954"
"8.4000","1.3848","2.5166"
"8.4200","1.3884","2.5613"
"8.4400","1.3919","2.5769"
"8.4600","1.3951","2.5844"
"8.4800","1.3978","2.6000"
"8.5000","1.4004","2.6193"
"8.5200","1.4031","2.6427"
"8.5400","1.4061","2.6638"
"8.5600","1.4091","2.6784"
"8.5800","1.4122","2.7090"
"8.6000","1.4155","2.7495"
"8.6200","1.4190","2.7713"
"8.6400","1.4228","2.8038"
"8.6600","1.4267","2.8559"
"8.6800","1.4305","2.8815"
"8.7000","1.4341","2.9110"
"8.7200","1.4376","2.9537"
"8.7400","1.4412","2.9734"
"8.7600","1.4448","3.0138"
"8.7800","1.4480","3.0372"
"8.8000","1.4508","3.0474"
"8.8200","1.4535","3.0773"
"8.8400","1.4563","3.1052"
"8.8600","1.4592","3.1130"
"8.8800","1.4623","3.1497"
"8.9000","1.4654","3.1944"
"8.9200","1.4689","3.2256"
"8.9400","1.4728","3.2740"
"8.9600","1.4768","3.3204"
"8.9800","1.4806","3.3523"
"9.0000","1.4842","3.3968"
"9.0200","1.4878","3.4436"
"9.0400","1.4915","3.4706"
"9.0600","1.4951","3.5156"
"9.0800","1.4985","3.5474"
"9.1000","1.5013","3.5660"
"9.1200","1.5039","3.5721"
"9.1400","1.5065","3.5928"
"9.1600","1.5093","3.6349"
"9.1800","1.5124","3.6653"
"9.2000","1.5155","3.6995"
"9.2200","1.5189","3.7418"
"9.2400","1.5225","3.7904"
"9.2600","1.5264","3.8567"
"9.2800","1.5304","3.9089"
"9.3000","1.5342","3.9526"
"9.3200","1.5378","4.0034"
"9.3400","1.5413","4.0487"
"9.3600","1.5447","4.0878"
"9.3800","1.5482","4.1133"
"9.4000","1.5514","4.1630"
"9.4200","1.5542","4.1768"
"9.4400","1.5567","4.1978"
"9.4600","1.5594","4.2445"
"9.4800","1.5623","4.2693"
"9.5000","1.5654","4.3090"
"9.5200","1.5686","4.3588"
"9.5400","1.5720","4.4156"
"9.5600","1.5758","4.4850"
"9.5800","1.5798","4.5541"
"9.6000","1.5837","4.6185"
"9.6200","1.5874","4.6623"
"9.6400","1.5909","4.7238"
"9.6600","1.5945","4.7831"
"9.6800","1.5981","4.8324"
"9.7000","1.6016","4.8917"
"9.7200","1.6047","4.9131"
"9.7400","1.6074","4.9372"
"9.7600","1.6099","4.9796"
"9.7800","1.6126","5.0017"
"9.8000","1.6156","5.0510"
"9.8200","1.6187","5.1147"
"9.8400","1.6220","5.1696"
"9.8600","1.6254","5.2396"
"9.8800","1.6291","5.3102"
"9.9000","1.6329","5.3926"
"9.9200","1.6367","5.4639"
"9.9400","1.6404","5.5323"
"9.9600","1.6440","5.5983"
"9.9800","1.6477","5.6756"
"10.0000","1.6514","5.7541"
"10.0200","1.6549","5.8039"
"10.0400","1.6579","5.8515"
"10.0600","1.6607","5.8788"
"10.0800","1.6634","5.9127"
"10.1000","1.6663","5.9712"
"10.1200","1.6693","6.0127"
"10.1400","1.6724","6.0921"
"10.1600","1.6757","6.1709"
"10.1800","1.6793","6.2412"
"10.2000","1.6831","6.3560"
"10.2200","1.6870","6.4513"
"10.2400","1.6907","6.5347"
"10.2600","1.6943","6.6173"
"10.2800","1.6979","6.6946"
"10.3000","1.7015","6.7896"
"10.3200","1.7050","6.8703"
"10.3400","1.7082","6.9173"
"10.3600","1.7110","6.9490"
"10.3800","1.7136","6.9922"
"10.4000","1.7162","7.0438"
"10.4200","1.7192","7.1051"
"10.4400","1.7222","7.1916"
"10.4600","1.7254","7.2665"
"10.4800","1.7288","7.3653"
"10.5000","1.7325","7.4956"
"10.5200","1.7364","7.6053"
"10.5400","1.7403","7.7396"
"10.5600","1.7441","7.8557"
"10.5800","1.7477","7.9404"
"10.6000","1.7514","8.0429"
"10.6200","1.7551","8.1543"
"10.6400","1.7585","8.2358"
"10.6600","1.7614","8.2903"
"10.6800","1.7640","8.3305"
"10.7000","1.7666","8.3861"
"10.7200","1.7694","8.4606"
"10.7400","1.7724","8.5542"
"10.7600","1.7756","8.6506"
"10.7800","1.7790","8.7650"
"10.8000","1.7826","8.9270"
"10.8200","1.7866","9.0884"
"10.8400","1.7907","9.2529"
"10.8600","1.7946","9.3817"
"10.8800","1.7981","9.4955"
"10.9000","1.8016","9.6098"
"10.9200","1.8050","9.7190"
"10.9400","1.8085","9.8415"
"10.9600","1.8117","9.9347"
"10.9800","1.8145","9.9865"
"11.0000","1.8171","10.0499"
"11.0200","1.8197","10.1212"
"11.0400","1.8225","10.2168"
"11.0600","1.8255","10.3368"
"11.0800","1.8286","10.4468"
"11.1000","1.8318","10.6011"
"11.1200","1.8354","10.7802"
"11.1400","1.8391","10.9739"
"11.1600","1.8430","11.1543"
"11.1800","1.8468","11.3429"
"11.2000","1.8504","11.5070"
"11.2200","1.8541","11.6567"
"11.2400","1.8578","11.8447"
"11.2600","1.8614","12.0021"
"11.2800","1.8647","12.1171"
"11.3000","1.8676","12.1975"
"11.3200","1.8703","12.2766"
"11.3400","1.8731","12.3885"
"11.3600","1.8760","12.5378"
"11.3800","1.8790","12.6830"
"11.4000","1.8822","12.8545"
"11.4200","1.8856","13.0580"
"11.4400","1.8894","13.3064"
"11.4600","1.8932","13.5514"
"11.4800","1.8971","13.7830"
"11.5000","1.9008","13.9911"
"11.5200","1.9043","14.1889"
"11.5400","1.9080","14.4066"
"11.5600","1.9115","14.6164"
"11.5800","1.9149","14.7879"
"11.6000","1.9178","14.9000"
"11.6200","1.9204","14.9894"
"11.6400","1.9229","15.0936"
"11.6600","1.9257","15.2497"
"11.6800","1.9286","15.4443"
"11.7000","1.9317","15.6622"
"11.7200","1.9350","15.8958"
"11.7400","1.9386","16.1904"
"11.7600","1.9424","16.5175"
"11.7800","1.9464","16.8563"
"11.8000","1.9502","17.1617"
"11.8200","1.9539","17.4293"
"11.8400","1.9576","17.7267"
"11.8600","1.9613","18.0209"
"11.8800","1.9650","18.3106"
"11.9000","1.9683","18.5346"
"11.9200","1.9712","18.6812"
"11.9400","1.9739","18.8290"
"11.9600","1.9766","19.0226"
"11.9800","1.9796","19.2683"
"12.0000","1.9827","19.5528"
"12.0200","1.9859","19.8594"
"12.0400","1.9894","20.2308"
"12.0600","1.9932","20.6535"
"12.0800","1.9972","21.1057"
"12.1000","2.0010","21.5159"
"12.1200","2.0045","21.8396"
"12.1400","2.0079","22.1683"
"12.1600","2.0113","22.5172"
"12.1800","2.0148","22.9040"
"12.2000","2.0181","23.2358"
"12.2200","2.0211","23.4859"
"12.2400","2.0238","23.6857"
"12.2600","2.0263","23.8944"
"12.2800","2.0291","24.2049"
"12.3000","2.0321","24.5695"
"12.3200","2.0352","24.9731"
"12.3400","2.0385","25.4471"
"12.3600","2.0420","25.9691"
"12.3800","2.0458","26.5545"
"12.4000","2.0496","27.1911"
"12.4200","2.0535","27.7970"
"12.4400","2.0572","28.3558"
"12.4600","2.0609","28.9048"
"12.4800","2.0647","29.5094"
"12.4970","2.0678","30.0060"

