Time,Displacement,Force
"5.3000","0.8672","0.8729"
"5.3200","0.8710","0.8779"
"5.3400","0.8743","0.8903"
"5.3600","0.8772","0.8792"
"5.3800","0.8798","0.8932"
"5.4000","0.8825","0.9001"
"5.4200","0.8854","0.8948"
"5.4400","0.8884","0.9117"
"5.4600","0.8916","0.9167"
"5.4800","0.8949","0.9255"
"5.5000","0.8986","0.9362"
"5.5200","0.9026","0.9573"
"5.5400","0.9065","0.9618"
"5.5600","0.9103","0.9499"
"5.5800","0.9139","0.9738"
"5.6000","0.9174","0.9861"
"5.6200","0.9210","0.9770"
"5.6400","0.9243","0.9941"
"5.6600","0.9274","0.9928"
"5.6800","0.9300","1.0100"
"5.7000","0.9326","1.0089"
"5.7200","0.9353","1.0246"
"5.7400","0.9383","1.0331"
"5.7600","0.9414","1.0296"
"5.7800","0.9446","1.0534"
"5.8000","0.9481","1.0549"
"5.8200","0.9519","1.0699"
"5.8400","0.9558","1.0854"
"5.8600","0.9596","1.0892"
"5.8800","0.9632","1.0946"
"5.9000","0.9667","1.1159"
"5.9200","0.9704","1.1336"
"5.9400","0.9741","1.1324"
"5.9600","0.9775","1.1331"
"5.9800","0.9805","1.1493"
"6.0000","0.9832","1.1576"
"6.0200","0.9859","1.1695"
"6.0400","0.9888","1.1861"
"6.0600","0.9919","1.1776"
"6.0800","0.9951","1.1981"
"6.1000","0.9985","1.2086"
"6.1200","1.0021","1.2171"
"6.1400","1.0059","1.2364"
"6.1600","1.0098","1.2540"
"6.1800","1.0135","1.2597"
"6.2000","1.0171","1.2642"
"6.2200","1.0206","1.2824"
"6.2400","1.0242","1.3019"
"6.2600","1.0278","1.3120"
"6.2800","1.0309","1.3164"
"6.3000","1.0337","1.3190"
"6.3200","1.0363","1.3357"
"6.3400","1.0390","1.3433"
"6.3600","1.0419","1.3406"
"6.3800","1.0448","1.3664"
"6.4000","1.0479","1.3611"
"6.4200","1.0513","1.3742"
"6.4400","1.0550","1.4000"
"6.4600","1.0589","1.4155"
"6.4800","1.0629","1.4386"
"6.5000","1.0667","1.4478"
"6.5200","1.0704","1.4718"
"6.5400","1.0741","1.4721"
"6.5600","1.0778","1.4934"
"6.5800","1.0813","1.4977"
"6.6000","1.0843","1.4999"
"6.6200","1.0869","1.5228"
"6.6400","1.0895","1.5270"
"6.6600","1.0923","1.5270"
"6.6800","1.0953","1.5448"
"6.7000","1.0984","1.5531"
"6.7200","1.1017","1.5701"
"6.7400","1.1052","1.5969"
"6.7600","1.1091","1.6118"
"6.7800","1.1131","1.6202"
"6.8000","1.1169","1.6365"
"6.8200","1.1206","1.6622"
"6.8400","1.1241","1.6678"
"6.8600","1.1276","1.6866"
"6.8800","1.1311","1.7016"
"6.9000","1.1343","1.7089"
"6.9200","1.1372","1.7273"
"6.9400","1.1398","1.7298"
"6.9600","1.1425","1.7421"
"6.9800","1.1455","1.7576"
"7.0000","1.1485","1.7690"
"7.0200","1.1517","1.7823"
"7.0400","1.1550","1.8041"
"7.0600","1.1587","1.8252"
"7.0800","1.1626","1.8410"
"7.1000","1.1665","1.8629"
"7.1200","1.1701","1.8880"
"7.1400","1.1735","1.9089"
"7.1600","1.1769","1.9180"
"7.1800","1.1805","1.9376"
"7.2000","1.1841","1.9589"
"7.2200","1.1873","1.9649"
"7.2400","1.1902","1.9713"
"7.2600","1.1929","1.9838"
"7.2800","1.1957","2.0041"
"7.3000","1.1988","2.0263"
"7.3200","1.2019","2.0480"
"7.3400","1.2051","2.0594"
"7.3600","1.2086","2.0812"
"7.3800","1.2122","2.1133"
"7.4000","1.2161","2.1277"
"7.4200","1.2198","2.1509"
"7.4400","1.2234","2.1706"
"7.4600","1.2270","2.1894"
"7.4800","1.2306","2.2187"
"7.5000","1.2342","2.2398"
"7.5200","1.2377","2.2459"
"7.5400","1.2407","2.2519"
"7.5600","1.2433","2.2762"
"7.5800","1.2460","2.2939"
"7.6000","1.2488","2.3075"
"7.6200","1.2517","2.3264"
"7.6400","1.2547","2.3336"
"7.6600","1.2579","2.3678"
"7.6800","1.2614","2.3895"
"7.7000","1.2651","2.4192"
"7.7200","1.2690","2.4525"
"7.7400","1.2728","2.4665"
"7.7600","1.2765","2.4937"
"7.7800","1.2801","2.5240"
"7.8000","1.2838","2.5583"
"7.8200","1.2875","2.5651"
"7.8400","1.2908","2.5862"
"7.8600","1.2937","2.6082"
"7.8800","1.2963","2.6095"
"7.9000","1.2990","2.6351"
"7.9200","1.3019","2.6484"
"7.9400","1.3050","2.6665"
"7.9600","1.3081","2.6990"
"7.9800","1.3115","2.7246"
"8.0000","1.3152","2.7491"
"8.0200","1.3191","2.7891"
"8.0400","1.3230","2.8269"
"8.0600","1.3267","2.8489"
"8.0800","1.3303","2.8746"
"8.1000","1.3339","2.9216"
"8.1200","1.3375","2.9302"
"8.1400","1.3409","2.9466"
"8.1600","1.3440","2.9751"
"8.1800","1.3468","2.9803"
"8.2000","1.3494","2.9939"
"8.2200","1.3521","3.0147"
"8.2400","1.3551","3.0369"
"8.2600","1.3581","3.0635"
"8.2800","1.3613","3.1044"
"8.3000","1.3649","3.1353"
"8.3200","1.3689","3.1691"
"8.3400","1.3729","3.2221"
"8.3600","1.3768","3.2549"
"8.3800","1.3804","3.2833"
"8.4000","1.3840","3.3256"
"8.4200","1.3877","3.3462"
"8.4400","1.3912","3.3689"
"8.4600","1.3945","3.4047"
"8.4800","1.3974","3.4052"
"8.5000","1.4000","3.4286"
"8.5200","1.4026","3.4506"
"8.5400","1.4055","3.4766"
"8.5600","1.4086","3.5048"
"8.5800","1.4118","3.5379"
"8.6000","1.4151","3.5660"
"8.6200","1.4186","3.6073"
"8.6400","1.4223","3.6629"
"8.6600","1.4261","3.6939"
"8.6800","1.4299","3.7341"
"8.7000","1.4334","3.7847"
"8.7200","1.4369","3.8125"
"8.7400","1.4406","3.8480"
"8.7600","1.4442","3.8968"
"8.7800","1.4475","3.9097"
"8.8000","1.4504","3.9300"
"8.8200","1.4530","3.9487"
"8.8400","1.4557","3.9773"
"8.8600","1.4586","4.0073"
"8.8800","1.4617","4.0296"
"8.9000","1.4648","4.0701"
"8.9200","1.4682","4.1194"
"8.9400","1.4720","4.1859"
"8.9600","1.4759","4.2292"
"8.9800","1.4799","4.2715"
"9.0000","1.4837","4.3325"
"9.0200","1.4874","4.3775"
"9.0400","1.4910","4.4153"
"9.0600","1.4946","4.4588"
"9.0800","1.4980","4.4831"
"9.1000","1.5009","4.5101"
"9.1200","1.5035","4.5212"
"9.1400","1.5061","4.5467"
"9.1600","1.5089","4.5778"
"9.1800","1.5118","4.6131"
"9.2000","1.5150","4.6652"
"9.2200","1.5182","4.6943"
"9.2400","1.5217","4.7637"
"9.2600","1.5255","4.8272"
"9.2800","1.5295","4.8788"
"9.3000","1.5333","4.9373"
"9.3200","1.5370","4.9908"
"9.3400","1.5405","5.0456"
"9.3600","1.5440","5.0853"
"9.3800","1.5475","5.1282"
"9.4000","1.5508","5.1840"
"9.4200","1.5537","5.2037"
"9.4400","1.5563","5.2301"
"9.4600","1.5590","5.2581"
"9.4800","1.5619","5.2936"
"9.5000","1.5649","5.3527"
"9.5200","1.5680","5.3869"
"9.5400","1.5713","5.4509"
"9.5600","1.5749","5.5223"
"9.5800","1.5788","5.5989"
"9.6000","1.5828","5.6757"
"9.6200","1.5865","5.7402"
"9.6400","1.5900","5.8028"
"9.6600","1.5936","5.8554"
"9.6800","1.5972","5.9289"
"9.7000","1.6008","5.9856"
"9.7200","1.6040","6.0205"
"9.7400","1.6068","6.0575"
"9.7600","1.6094","6.0841"
"9.7800","1.6122","6.1121"
"9.8000","1.6151","6.1729"
"9.8200","1.6182","6.2296"
"9.8400","1.6214","6.2881"
"9.8600","1.6248","6.3589"
"9.8800","1.6285","6.4526"
"9.9000","1.6323","6.5378"
"9.9200","1.6361","6.6234"
"9.9400","1.6398","6.7009"
"9.9600","1.6434","6.7598"
"9.9800","1.6470","6.8519"
"10.0000","1.6508","6.9423"
"10.0200","1.6543","6.9914"
"10.0400","1.6574","7.0400"
"10.0600","1.6601","7.0837"
"10.0800","1.6628","7.1098"
"10.1000","1.6657","7.1714"
"10.1200","1.6687","7.2348"
"10.1400","1.6718","7.2949"
"10.1600","1.6751","7.3836"
"10.1800","1.6787","7.4851"
"10.2000","1.6825","7.5808"
"10.2200","1.6863","7.6947"
"10.2400","1.6901","7.8069"
"10.2600","1.6937","7.8709"
"10.2800","1.6973","7.9606"
"10.3000","1.7009","8.0725"
"10.3200","1.7045","8.1410"
"10.3400","1.7077","8.2111"
"10.3600","1.7105","8.2509"
"10.3800","1.7131","8.2736"
"10.4000","1.7157","8.3451"
"10.4200","1.7186","8.4064"
"10.4400","1.7217","8.4869"
"10.4600","1.7248","8.5773"
"10.4800","1.7281","8.6874"
"10.5000","1.7317","8.7963"
"10.5200","1.7355","8.9298"
"10.5400","1.7394","9.0756"
"10.5600","1.7432","9.1788"
"10.5800","1.7468","9.3006"
"10.6000","1.7504","9.3956"
"10.6200","1.7540","9.4999"
"10.6400","1.7575","9.6100"
"10.6600","1.7606","9.6694"
"10.6800","1.7634","9.7259"
"10.7000","1.7660","9.7846"
"10.7200","1.7688","9.8529"
"10.7400","1.7718","9.9476"
"10.7600","1.7749","10.0496"
"10.7800","1.7782","10.1759"
"10.8000","1.7818","10.3287"
"10.8200","1.7858","10.5021"
"10.8400","1.7899","10.6728"
"10.8600","1.7938","10.8264"
"10.8800","1.7974","10.9631"
"10.9000","1.8009","11.0705"
"10.9200","1.8044","11.1967"
"10.9400","1.8079","11.3241"
"10.9600","1.8112","11.4189"
"10.9800","1.8140","11.4883"
"11.0000","1.8166","11.5333"
"11.0200","1.8192","11.5967"
"11.0400","1.8220","11.7112"
"11.0600","1.8250","11.8237"
"11.0800","1.8280","11.9536"
"11.1000","1.8313","12.1101"
"11.1200","1.8348","12.2828"
"11.1400","1.8385","12.4843"
"11.1600","1.8423","12.6742"
"11.1800","1.8461","12.8649"
"11.2000","1.8497","13.0424"
"11.2200","1.8533","13.2081"
"11.2400","1.8570","13.3843"
"11.2600","1.8607","13.5689"
"11.2800","1.8641","13.7153"
"11.3000","1.8670","13.7844"
"11.3200","1.8697","13.8549"
"11.3400","1.8724","13.9617"
"11.3600","1.8753","14.1031"
"11.3800","1.8784","14.2556"
"11.4000","1.8815","14.4190"
"11.4200","1.8848","14.6236"
"11.4400","1.8885","14.8768"
"11.4600","1.8924","15.1344"
"11.4800","1.8963","15.3956"
"11.5000","1.9001","15.6155"
"11.5200","1.9037","15.8272"
"11.5400","1.9074","16.0564"
"11.5600","1.9110","16.2550"
"11.5800","1.9144","16.4299"
"11.6000","1.9173","16.5425"
"11.6200","1.9199","16.6216"
"11.6400","1.9224","16.7012"
"11.6600","1.9250","16.8462"
"11.6800","1.9280","17.0423"
"11.7000","1.9310","17.2518"
"11.7200","1.9342","17.4836"
"11.7400","1.9377","17.7768"
"11.7600","1.9415","18.1071"
"11.7800","1.9455","18.4657"
"11.8000","1.9494","18.7814"
"11.8200","1.9531","19.0637"
"11.8400","1.9568","19.3704"
"11.8600","1.9606","19.6774"
"11.8800","1.9643","19.9777"
"11.9000","1.9677","20.2038"
"11.9200","1.9707","20.3536"
"11.9400","1.9733","20.4713"
"11.9600","1.9760","20.6418"
"11.9800","1.9790","20.8870"
"12.0000","1.9821","21.1492"
"12.0200","1.9853","21.4620"
"12.0400","1.9887","21.8157"
"12.0600","1.9925","22.2511"
"12.0800","1.9965","22.7174"
"12.1000","2.0004","23.1270"
"12.1200","2.0039","23.4635"
"12.1400","2.0073","23.7661"
"12.1600","2.0107","24.0735"
"12.1800","2.0141","24.4386"
"12.2000","2.0175","24.7806"
"12.2200","2.0205","25.0319"
"12.2400","2.0232","25.2113"
"12.2600","2.0258","25.4105"
"12.2800","2.0285","25.6814"
"12.3000","2.0315","26.0341"
"12.3200","2.0347","26.4657"
"12.3400","2.0380","26.9022"
"12.3600","2.0415","27.3989"
"12.3800","2.0452","27.9541"
"12.4000","2.0490","28.5276"
"12.4200","2.0529","29.0977"
"12.4400","2.0566","29.6244"
"12.4550","2.0593","30.0041"

