Time,Displacement,Force
"1.3600","0.2091","0.0986"
"1.3800","0.2122","0.0999"
"1.4000","0.2154","0.1202"
"1.4200","0.2188","0.1199"
"1.4400","0.2225","0.1238"
"1.4600","0.2264","0.1198"
"1.4800","0.2302","0.1160"
"1.5000","0.2338","0.1279"
"1.5200","0.2372","0.1356"
"1.5400","0.2407","0.1120"
"1.5600","0.2443","0.1303"
"1.5800","0.2478","0.1265"
"1.6000","0.2508","0.1153"
"1.6200","0.2535","0.1397"
"1.6400","0.2561","0.1308"
"1.6600","0.2589","0.1314"
"1.6800","0.2619","0.1352"
"1.7000","0.2650","0.1310"
"1.7200","0.2683","0.1363"
"1.7400","0.2720","0.1575"
"1.7600","0.2760","0.1586"
"1.7800","0.2800","0.1308"
"1.8000","0.2840","0.1533"
"1.8200","0.2877","0.1637"
"1.8400","0.2913","0.1443"
"1.8600","0.2949","0.1561"
"1.8800","0.2984","0.1552"
"1.9000","0.3016","0.1453"
"1.9200","0.3043","0.1630"
"1.9400","0.3069","0.1531"
"1.9600","0.3095","0.1615"
"1.9800","0.3124","0.1634"
"2.0000","0.3154","0.1673"
"2.0200","0.3185","0.1637"
"2.0400","0.3218","0.1736"
"2.0600","0.3253","0.1868"
"2.0800","0.3291","0.1593"
"2.1000","0.3329","0.1718"
"2.1200","0.3366","0.1820"
"2.1400","0.3400","0.1762"
"2.1600","0.3435","0.1857"
"2.1800","0.3471","0.1748"
"2.2000","0.3507","0.1782"
"2.2200","0.3539","0.1922"
"2.2400","0.3567","0.1862"
"2.2600","0.3594","0.1926"
"2.2800","0.3622","0.1969"
"2.3000","0.3651","0.1943"
"2.3200","0.3682","0.1865"
"2.3400","0.3715","0.1883"
"2.3600","0.3751","0.2087"
"2.3800","0.3789","0.1999"
"2.4000","0.3829","0.2112"
"2.4200","0.3869","0.2096"
"2.4400","0.3906","0.2038"
"2.4600","0.3943","0.2160"
"2.4800","0.3980","0.2155"
"2.5000","0.4018","0.2138"
"2.5200","0.4052","0.2067"
"2.5400","0.4081","0.2081"
"2.5600","0.4107","0.2244"
"2.5800","0.4133","0.2225"
"2.6000","0.4162","0.2258"
"2.6200","0.4192","0.2295"
"2.6400","0.4222","0.2285"
"2.6600","0.4254","0.2453"
"2.6800","0.4289","0.2326"
"2.7000","0.4327","0.2330"
"2.7200","0.4365","0.2364"
"2.7400","0.4402","0.2355"
"2.7600","0.4437","0.2279"
"2.7800","0.4473","0.2439"
"2.8000","0.4510","0.2645"
"2.8200","0.4546","0.2436"
"2.8400","0.4579","0.2515"
"2.8600","0.4608","0.2622"
"2.8800","0.4634","0.2405"
"2.9000","0.4661","0.2574"
"2.9200","0.4690","0.2626"
"2.9400","0.4720","0.2557"
"2.9600","0.4752","0.2700"
"2.9800","0.4786","0.2724"
"3.0000","0.4823","0.2684"
"3.0200","0.4863","0.2726"
"3.0400","0.4903","0.2846"
"3.0600","0.4941","0.2825"
"3.0800","0.4977","0.2774"
"3.1000","0.5013","0.2946"
"3.1200","0.5049","0.2791"
"3.1400","0.5083","0.2893"
"3.1600","0.5113","0.2954"
"3.1800","0.5139","0.2919"
"3.2000","0.5165","0.3073"
"3.2200","0.5193","0.3094"
"3.2400","0.5222","0.3001"
"3.2600","0.5253","0.2976"
"3.2800","0.5285","0.3053"
"3.3000","0.5320","0.3208"
"3.3200","0.5358","0.3210"
"3.3400","0.5397","0.3147"
"3.3600","0.5436","0.3221"
"3.3800","0.5472","0.3201"
"3.4000","0.5507","0.3232"
"3.4200","0.5542","0.3343"
"3.4400","0.5578","0.3352"
"3.4600","0.5611","0.3344"
"3.4800","0.5640","0.3397"
"3.5000","0.5667","0.3430"
"3.5200","0.5693","0.3424"
"3.5400","0.5723","0.3625"
"3.5600","0.5754","0.3556"
"3.5800","0.5786","0.3425"
"3.6000","0.5820","0.3723"
"3.6200","0.5856","0.3596"
"3.6400","0.5895","0.3603"
"3.6600","0.5934","0.3798"
"3.6800","0.5972","0.3665"
"3.7000","0.6008","0.3786"
"3.7200","0.6044","0.3809"
"3.7400","0.6080","0.3877"
"3.7600","0.6115","0.3898"
"3.7800","0.6146","0.3894"
"3.8000","0.6173","0.3907"
"3.8200","0.6199","0.3967"
"3.8400","0.6227","0.4084"
"3.8600","0.6256","0.4045"
"3.8800","0.6287","0.4103"
"3.9000","0.6317","0.4124"
"3.9200","0.6350","0.4078"
"3.9400","0.6386","0.4224"
"3.9600","0.6424","0.4172"
"3.9800","0.6461","0.4213"
"4.0000","0.6498","0.4490"
"4.0200","0.6533","0.4406"
"4.0400","0.6569","0.4492"
"4.0600","0.6605","0.4568"
"4.0800","0.6641","0.4509"
"4.1000","0.6673","0.4612"
"4.1200","0.6701","0.4659"
"4.1400","0.6728","0.4646"
"4.1600","0.6756","0.4659"
"4.1800","0.6787","0.4672"
"4.2000","0.6819","0.4724"
"4.2200","0.6852","0.4827"
"4.2400","0.6888","0.4923"
"4.2600","0.6927","0.4999"
"4.2800","0.6966","0.5016"
"4.3000","0.7005","0.5043"
"4.3200","0.7042","0.5120"
"4.3400","0.7077","0.5319"
"4.3600","0.7113","0.5215"
"4.3800","0.7148","0.5214"
"4.4000","0.7181","0.5268"
"4.4200","0.7209","0.5148"
"4.4400","0.7235","0.5263"
"4.4600","0.7262","0.5340"
"4.4800","0.7291","0.5361"
"4.5000","0.7321","0.5405"
"4.5200","0.7353","0.5523"
"4.5400","0.7386","0.5484"
"4.5600","0.7423","0.5546"
"4.5800","0.7462","0.5701"
"4.6000","0.7501","0.5746"
"4.6200","0.7538","0.5741"
"4.6400","0.7573","0.5909"
"4.6600","0.7609","0.5971"
"4.6800","0.7645","0.5876"
"4.7000","0.7680","0.5984"
"4.7200","0.7711","0.5918"
"4.7400","0.7739","0.6098"
"4.7600","0.7765","0.6169"
"4.7800","0.7793","0.6121"
"4.8000","0.7823","0.6122"
"4.8200","0.7855","0.6203"
"4.8400","0.7888","0.6326"
"4.8600","0.7923","0.6415"
"4.8800","0.7962","0.6436"
"4.9000","0.8002","0.6434"
"4.9200","0.8040","0.6577"
"4.9400","0.8075","0.6571"
"4.9600","0.8110","0.6639"
"4.9800","0.8146","0.6753"
"5.0000","0.8181","0.6797"
"5.0200","0.8215","0.6607"
"5.0400","0.8244","0.6806"
"5.0600","0.8270","0.6877"
"5.0800","0.8296","0.6905"
"5.1000","0.8324","0.6908"
"5.1200","0.8353","0.6946"
"5.1400","0.8383","0.7076"
"5.1600","0.8415","0.7160"
"5.1800","0.8450","0.7212"
"5.2000","0.8488","0.7216"
"5.2200","0.8527","0.7389"
"5.2400","0.8565","0.7390"
"5.2600","0.8602","0.7407"
"5.2800","0.8638","0.7525"
"5.3000","0.8676","0.7698"
"5.3200","0.8713","0.7685"
"5.3400","0.8746","0.7657"
"5.3600","0.8774","0.7721"
"5.3800","0.8800","0.7843"
"5.4000","0.8827","0.7936"
"5.4200","0.8856","0.7997"
"5.4400","0.8887","0.8032"
"5.4600","0.8919","0.8032"
"5.4800","0.8953","0.8201"
"5.5000","0.8990","0.8160"
"5.5200","0.9030","0.8275"
"5.5400","0.9069","0.8379"
"5.5600","0.9107","0.8501"
"5.5800","0.9142","0.8629"
"5.6000","0.9178","0.8677"
"5.6200","0.9213","0.8695"
"5.6400","0.9247","0.8749"
"5.6600","0.9276","0.8777"
"5.6800","0.9302","0.8790"
"5.7000","0.9328","0.8814"
"5.7200","0.9356","0.9023"
"5.7400","0.9386","0.9022"
"5.7600","0.9417","0.9035"
"5.7800","0.9450","0.9259"
"5.8000","0.9485","0.9295"
"5.8200","0.9523","0.9468"
"5.8400","0.9562","0.9460"
"5.8600","0.9600","0.9598"
"5.8800","0.9636","0.9719"
"5.9000","0.9671","0.9739"
"5.9200","0.9707","0.9982"
"5.9400","0.9744","1.0007"
"5.9600","0.9778","1.0145"
"5.9800","0.9807","1.0197"
"6.0000","0.9834","1.0149"
"6.0200","0.9861","1.0254"
"6.0400","0.9891","1.0427"
"6.0600","0.9922","1.0481"
"6.0800","0.9954","1.0524"
"6.1000","0.9988","1.0636"
"6.1200","1.0024","1.0844"
"6.1400","1.0062","1.0915"
"6.1600","1.0101","1.1068"
"6.1800","1.0139","1.1049"
"6.2000","1.0175","1.1274"
"6.2200","1.0210","1.1428"
"6.2400","1.0246","1.1387"
"6.2600","1.0281","1.1593"
"6.2800","1.0313","1.1677"
"6.3000","1.0340","1.1652"
"6.3200","1.0367","1.1766"
"6.3400","1.0393","1.1873"
"6.3600","1.0422","1.1888"
"6.3800","1.0451","1.2030"
"6.4000","1.0481","1.2196"
"6.4200","1.0516","1.2221"
"6.4400","1.0553","1.2454"
"6.4600","1.0593","1.2706"
"6.4800","1.0633","1.2685"
"6.5000","1.0671","1.2823"
"6.5200","1.0708","1.3079"
"6.5400","1.0745","1.3106"
"6.5600","1.0782","1.3323"
"6.5800","1.0816","1.3393"
"6.6000","1.0845","1.3354"
"6.6200","1.0871","1.3564"
"6.6400","1.0897","1.3545"
"6.6600","1.0926","1.3566"
"6.6800","1.0956","1.3802"
"6.7000","1.0987","1.3924"
"6.7200","1.1020","1.4086"
"6.7400","1.1056","1.4265"
"6.7600","1.1094","1.4502"
"6.7800","1.1134","1.4569"
"6.8000","1.1172","1.4712"
"6.8200","1.1209","1.4975"
"6.8400","1.1244","1.5012"
"6.8600","1.1280","1.5278"
"6.8800","1.1315","1.5210"
"6.9000","1.1347","1.5207"
"6.9200","1.1375","1.5502"
"6.9400","1.1401","1.5614"
"6.9600","1.1428","1.5702"
"6.9800","1.1457","1.5783"
"7.0000","1.1488","1.5930"
"7.0200","1.1519","1.6051"
"7.0400","1.1553","1.6206"
"7.0600","1.1591","1.6406"
"7.0800","1.1630","1.6464"
"7.1000","1.1669","1.6663"
"7.1200","1.1705","1.6965"
"7.1400","1.1738","1.7022"
"7.1600","1.1773","1.7267"
"7.1800","1.1809","1.7498"
"7.2000","1.1845","1.7625"
"7.2200","1.1877","1.7640"
"7.2400","1.1905","1.7803"
"7.2600","1.1932","1.8073"
"7.2800","1.1961","1.8063"
"7.3000","1.1991","1.8209"
"7.3200","1.2022","1.8366"
"7.3400","1.2054","1.8462"
"7.3600","1.2089","1.8860"
"7.3800","1.2126","1.9074"
"7.4000","1.2164","1.9138"
"7.4200","1.2202","1.9488"
"7.4400","1.2238","1.9750"
"7.4600","1.2273","1.9791"
"7.4800","1.2309","1.9980"
"7.5000","1.2346","2.0326"
"7.5200","1.2380","2.0354"
"7.5400","1.2409","2.0349"
"7.5600","1.2436","2.0669"
"7.5800","1.2462","2.0670"
"7.6000","1.2491","2.0919"
"7.6200","1.2520","2.1155"
"7.6400","1.2550","2.1126"
"7.6600","1.2582","2.1427"
"7.6800","1.2618","2.1717"
"7.7000","1.2655","2.1895"
"7.7200","1.2694","2.2230"
"7.7400","1.2732","2.2480"
"7.7600","1.2768","2.2728"
"7.7800","1.2804","2.2875"
"7.8000","1.2841","2.3195"
"7.8200","1.2878","2.3390"
"7.8400","1.2911","2.3465"
"7.8600","1.2940","2.3771"
"7.8800","1.2966","2.3732"
"7.9000","1.2993","2.3878"
"7.9200","1.3022","2.4101"
"7.9400","1.3053","2.4342"
"7.9600","1.3084","2.4436"
"7.9800","1.3118","2.4719"
"8.0000","1.3155","2.5185"
"8.0200","1.3194","2.5363"
"8.0400","1.3233","2.5697"
"8.0600","1.3271","2.6070"
"8.0800","1.3307","2.6121"
"8.1000","1.3343","2.6555"
"8.1200","1.3378","2.6846"
"8.1400","1.3413","2.6920"
"8.1600","1.3443","2.7287"
"8.1800","1.3470","2.7298"
"8.2000","1.3496","2.7409"
"8.2200","1.3524","2.7613"
"8.2400","1.3553","2.7905"
"8.2600","1.3584","2.8014"
"8.2800","1.3617","2.8339"
"8.3000","1.3653","2.8866"
"8.3200","1.3692","2.9042"
"8.3400","1.3732","2.9576"
"8.3600","1.3771","2.9898"
"8.3800","1.3808","3.0021"
"8.4000","1.3844","3.0503"
"8.4200","1.3880","3.0846"
"8.4400","1.3915","3.0968"
"8.4600","1.3948","3.1274"
"8.4800","1.3976","3.1425"
"8.5000","1.4002","3.1593"
"8.5200","1.4029","3.1708"
"8.5400","1.4058","3.1896"
"8.5600","1.4089","3.2171"
"8.5800","1.4121","3.2548"
"8.6000","1.4154","3.2930"
"8.6200","1.4189","3.3250"
"8.6400","1.4227","3.3727"
"8.6600","1.4265","3.4071"
"8.6800","1.4302","3.4456"
"8.7000","1.4337","3.4894"
"8.7200","1.4373","3.5213"
"8.7400","1.4409","3.5585"
"8.7600","1.4445","3.5925"
"8.7800","1.4478","3.6141"
"8.8000","1.4507","3.6399"
"8.8200","1.4533","3.6566"
"8.8400","1.4561","3.6745"
"8.8600","1.4590","3.7037"
"8.8800","1.4620","3.7388"
"8.9000","1.4652","3.7792"
"8.9200","1.4686","3.8137"
"8.9400","1.4724","3.8685"
"8.9600","1.4763","3.9189"
"8.9800","1.4803","3.9738"
"9.0000","1.4840","4.0172"
"9.0200","1.4877","4.0446"
"9.0400","1.4913","4.0977"
"9.0600","1.4949","4.1444"
"9.0800","1.4983","4.1682"
"9.1000","1.5012","4.1855"
"9.1200","1.5038","4.2016"
"9.1400","1.5064","4.2272"
"9.1600","1.5092","4.2608"
"9.1800","1.5122","4.2909"
"9.2000","1.5153","4.3430"
"9.2200","1.5186","4.3877"
"9.2400","1.5221","4.4364"
"9.2600","1.5258","4.4928"
"9.2800","1.5297","4.5567"
"9.3000","1.5336","4.6066"
"9.3200","1.5373","4.6580"
"9.3400","1.5408","4.7124"
"9.3600","1.5444","4.7470"
"9.3800","1.5479","4.7969"
"9.4000","1.5511","4.8416"
"9.4200","1.5539","4.8529"
"9.4400","1.5565","4.8862"
"9.4600","1.5592","4.9246"
"9.4800","1.5621","4.9533"
"9.5000","1.5651","4.9976"
"9.5200","1.5683","5.0500"
"9.5400","1.5717","5.1011"
"9.5600","1.5754","5.1757"
"9.5800","1.5793","5.2557"
"9.6000","1.5833","5.3133"
"9.6200","1.5870","5.3809"
"9.6400","1.5905","5.4530"
"9.6600","1.5940","5.4915"
"9.6800","1.5976","5.5601"
"9.7000","1.6011","5.6195"
"9.7200","1.6043","5.6495"
"9.7400","1.6071","5.6790"
"9.7600","1.6096","5.7142"
"9.7800","1.6124","5.7446"
"9.8000","1.6153","5.8004"
"9.8200","1.6184","5.8597"
"9.8400","1.6217","5.9194"
"9.8600","1.6252","5.9878"
"9.8800","1.6289","6.0796"
"9.9000","1.6327","6.1635"
"9.9200","1.6365","6.2346"
"9.9400","1.6401","6.3058"
"9.9600","1.6437","6.3822"
"9.9800","1.6474","6.4604"
"10.0000","1.6511","6.5292"
"10.0200","1.6546","6.5936"
"10.0400","1.6576","6.6483"
"10.0600","1.6604","6.6774"
"10.0800","1.6631","6.7185"
"10.1000","1.6660","6.7769"
"10.1200","1.6691","6.8288"
"10.1400","1.6721","6.8993"
"10.1600","1.6754","6.9819"
"10.1800","1.6790","7.0801"
"10.2000","1.6828","7.1863"
"10.2200","1.6867","7.2897"
"10.2400","1.6904","7.3833"
"10.2600","1.6940","7.4725"
"10.2800","1.6977","7.5734"
"10.3000","1.7013","7.6649"
"10.3200","1.7048","7.7300"
"10.3400","1.7080","7.7856"
"10.3600","1.7108","7.8261"
"10.3800","1.7134","7.8622"
"10.4000","1.7161","7.9132"
"10.4200","1.7190","7.9824"
"10.4400","1.7220","8.0644"
"10.4600","1.7251","8.1453"
"10.4800","1.7283","8.2433"
"10.5000","1.7320","8.3658"
"10.5200","1.7358","8.5055"
"10.5400","1.7398","8.6384"
"10.5600","1.7436","8.7445"
"10.5800","1.7472","8.8608"
"10.6000","1.7509","8.9654"
"10.6200","1.7544","9.0680"
"10.6400","1.7579","9.1574"
"10.6600","1.7610","9.2217"
"10.6800","1.7637","9.2744"
"10.7000","1.7663","9.3234"
"10.7200","1.7691","9.3980"
"10.7400","1.7721","9.4893"
"10.7600","1.7753","9.6099"
"10.7800","1.7786","9.7413"
"10.8000","1.7822","9.8788"
"10.8200","1.7862","10.0494"
"10.8400","1.7903","10.2337"
"10.8600","1.7942","10.3733"
"10.8800","1.7977","10.4830"
"10.9000","1.8012","10.6024"
"10.9200","1.8047","10.7330"
"10.9400","1.8082","10.8536"
"10.9600","1.8114","10.9374"
"10.9800","1.8142","11.0050"
"11.0000","1.8168","11.0613"
"11.0200","1.8195","11.1409"
"11.0400","1.8223","11.2413"
"11.0600","1.8253","11.3656"
"11.0800","1.8284","11.4901"
"11.1000","1.8317","11.6387"
"11.1200","1.8351","11.8136"
"11.1400","1.8388","11.9990"
"11.1600","1.8426","12.2110"
"11.1800","1.8463","12.3936"
"11.2000","1.8500","12.5481"
"11.2200","1.8536","12.7332"
"11.2400","1.8573","12.9183"
"11.2600","1.8610","13.0835"
"11.2800","1.8644","13.2214"
"11.3000","1.8673","13.2990"
"11.3200","1.8699","13.3728"
"11.3400","1.8727","13.4901"
"11.3600","1.8756","13.6292"
"11.3800","1.8786","13.7668"
"11.4000","1.8818","13.9507"
"11.4200","1.8852","14.1730"
"11.4400","1.8889","14.4113"
"11.4600","1.8929","14.6819"
"11.4800","1.8968","14.9295"
"11.5000","1.9005","15.1448"
"11.5200","1.9041","15.3475"
"11.5400","1.9077","15.5500"
"11.5600","1.9113","15.7588"
"11.5800","1.9146","15.9461"
"11.6000","1.9175","16.0599"
"11.6200","1.9201","16.1375"
"11.6400","1.9226","16.2366"
"11.6600","1.9253","16.3871"
"11.6800","1.9283","16.5782"
"11.7000","1.9313","16.7842"
"11.7200","1.9345","17.0252"
"11.7400","1.9380","17.3014"
"11.7600","1.9417","17.6378"
"11.7800","1.9457","17.9839"
"11.8000","1.9497","18.3207"
"11.8200","1.9535","18.6313"
"11.8400","1.9572","18.9425"
"11.8600","1.9610","19.2490"
"11.8800","1.9647","19.5263"
"11.9000","1.9681","19.7644"
"11.9200","1.9710","19.9127"
"11.9400","1.9736","20.0268"
"11.9600","1.9764","20.2106"
"11.9800","1.9793","20.4577"
"12.0000","1.9824","20.7352"
"12.0200","1.9856","21.0596"
"12.0400","1.9892","21.4413"
"12.0600","1.9930","21.8871"
"12.0800","1.9970","22.3492"
"12.1000","2.0008","22.7467"
"12.1200","2.0043","23.0590"
"12.1400","2.0076","23.3645"
"12.1600","2.0110","23.7020"
"12.1800","2.0144","24.0627"
"12.2000","2.0178","24.4134"
"12.2200","2.0209","24.6675"
"12.2400","2.0235","24.8505"
"12.2600","2.0261","25.0418"
"12.2800","2.0288","25.3175"
"12.3000","2.0318","25.7063"
"12.3200","2.0351","26.1484"
"12.3400","2.0384","26.5845"
"12.3600","2.0419","27.0771"
"12.3800","2.0455","27.6278"
"12.4000","2.0494","28.2054"
"12.4200","2.0532","28.7837"
"12.4400","2.0569","29.2983"
"12.4600","2.0605","29.8075"
"12.4680","2.0620","30.0170"

